	0	1	2	3	4	5	6	7
0	35840.0	597.31667	586.792	-249.683	1444.685	697.959	170.416	1170.421
1	35799.3556024	596.639261379	613.001259664	-226.546805025	1500.90532528	716.954157751	161.03841734	1174.00789017
2	35841.6219899	597.343696449	591.647934895	-239.000717573	1452.17007295	686.994699105	173.875877746	1162.18744922
3	35864.2188665	597.720310288	581.97687289	-242.103605453	1427.72032814	668.935006107	181.102275552	1155.20513438
4	35841.2398746	597.33733138	599.451476592	-224.350291531	1460.97050755	678.234950963	175.785490292	1158.15274013
5	35827.0009671	597.100020141	612.489510897	-209.52625874	1482.51944994	682.712037445	172.754314474	1160.26436076
6	35843.8611442	597.381022285	607.876396099	-207.620597488	1463.35601257	669.079866332	178.199322983	1157.01718137
7	35855.2589559	597.570981924	606.99286616	-202.824389897	1450.26515421	659.092003432	182.280253359	1155.48137787
8	35843.1490781	597.369147903	620.428010063	-187.278615629	1466.37119496	663.51746414	180.081533322	1159.15602115
9	35835.1152887	597.235252004	631.841752642	-173.04988845	1476.09282928	665.901860726	179.066146266	1162.65795741
10	35845.9331704	597.415553069	632.349548773	-166.779797881	1460.5992377	657.365966374	183.286021568	1163.11859136
11	35853.3831056	597.539721563	634.868491829	-159.026440091	1448.72408269	651.095157919	186.752201167	1164.83153703
12	35845.1255395	597.402095525	646.493593273	-144.42861498	1456.11220055	654.397480951	186.153203096	1170.10709591
13	35839.827681	597.313794624	656.052100379	-130.949453399	1458.45750751	656.163362718	186.734404782	1175.32587324
14	35847.9711598	597.449515786	657.277452889	-123.186221414	1442.58262024	650.40090314	191.684400943	1178.6531717
15	35853.4111489	597.540182448	659.680415478	-114.402916149	1429.59802931	647.05538917	196.838518323	1183.3145503
16	35847.1218135	597.435364028	668.615360373	-100.769004269	1430.83371237	651.269316452	199.52143435	1190.65830239
17	35843.364574	597.372746664	675.739307416	-88.2644810198	1427.71686855	653.607223823	203.050474869	1197.25870495
18	35849.9964459	597.483277124	676.415629227	-80.3092377107	1410.55279482	648.681733776	209.212329468	1201.42190373
19	35854.2167985	597.553612597	678.011005003	-71.7981218198	1396.12647323	644.52376456	214.781865657	1206.15842384
20	35849.1268414	597.468777162	684.432533804	-60.0258373947	1393.10732476	646.249989741	218.490287445	1213.29572585
21	35846.359976	597.422663434	688.956505416	-49.8035685779	1386.53589441	647.294157712	223.838422282	1220.37002382
22	35852.0153488	597.516923027	688.219531291	-43.6207039662	1368.91950819	643.473381328	232.313023797	1225.67314496
23	35855.414829	597.573583913	688.434229502	-37.2138168023	1353.93254226	640.562961562	240.703055413	1231.21020942
24	35851.1367426	597.50228205	692.531004792	-28.5111396133	1348.33024774	641.808072053	247.483424115	1238.34348342
25	35849.061854	597.467697053	694.703835646	-21.4629118743	1339.8990529	641.648702462	255.430992045	1245.06420812
26	35854.0303864	597.550502772	692.360343877	-17.8116312493	1322.9479661	637.338960546	265.77945719	1249.80446674
27	35856.838229	597.597300761	691.032547184	-13.7656235498	1308.83526701	634.244767074	275.824976485	1254.01665978
28	35853.1498096	597.53583095	693.276114417	-7.66181154785	1302.70661649	634.725355711	284.353288842	1259.03527954
29	35851.5868867	597.509785229	694.18564565	-2.93765220231	1294.35429385	633.401821633	293.818006619	1263.89521933
30	35856.0427593	597.584048807	691.632151409	-1.02824231431	1279.54424885	627.827264167	305.25790243	1267.91299709
31	35858.4029819	597.623382081	690.280324692	1.28159302291	1267.87891936	622.975972365	316.305941535	1272.19581178
32	35855.1651722	597.569415901	692.095318162	5.28046061522	1263.08734128	621.260737681	325.955103521	1277.14544323
33	35853.9971294	597.549949465	692.75386928	8.01655464299	1256.21677751	618.350713769	336.351561441	1281.4281029
34	35858.0531152	597.617552783	690.47628457	8.44694298208	1243.90760473	612.349569953	348.291561292	1284.62906078
35	35860.0622484	597.651041066	689.235395276	9.47997721545	1234.38565749	607.356184874	359.621480983	1288.16907676
36	35857.1823372	597.603041745	690.542328451	12.2170691153	1230.60612997	604.783980229	369.53406073	1292.62944101
37	35856.3286044	597.588809192	690.605865145	14.1441027519	1224.97628734	600.45967902	379.993096443	1296.84471325
38	35860.0618372	597.651026858	687.99454691	14.5232050391	1214.80481404	593.190988115	391.591445167	1300.44270809
39	35861.7878685	597.679795021	686.140606451	15.9796730725	1206.89024079	587.317777972	402.266110548	1304.65482124
40	35859.2010013	597.636684456	686.191385201	19.4181449471	1203.44908327	584.167780758	411.321801561	1309.89104373
41	35858.6036447	597.626731242	684.851735118	22.5841793744	1198.28103731	579.523361596	420.616624312	1315.06073868
42	35862.0691697	597.684488756	681.133454752	24.8060856828	1189.66081313	571.949955291	430.633709473	1319.95798746
