	RHX	RHY	RHZ	LHX	LHY	LHZ
0	-300.833747241	-223.547324196	816.715114987	-263.77237513	317.942625821	850.500036491
1	-293.934307933	-226.143862638	817.651410144	-257.712359696	315.344985079	851.228397869
2	-286.863776771	-227.784398596	819.588769328	-251.563775119	314.427762046	853.776097869
3	-280.068249402	-229.227198641	822.463600023	-245.60832387	312.809952074	856.404255875
4	-273.319158897	-230.217940305	825.634687106	-239.607222123	312.125311472	859.398578507
5	-266.517218821	-230.87017206	828.775538739	-233.652480197	311.399434847	862.445305585
6	-259.674936691	-231.566432807	831.819398887	-227.798194467	310.709577431	865.689930523
7	-252.888471015	-232.372645716	834.952849642	-222.047061502	310.052019594	869.125488984
8	-246.277030702	-233.112985073	838.458801438	-216.399845638	309.410251676	872.734726535
9	-239.834480492	-233.774600764	842.296051357	-210.857260764	308.768437953	876.500813478
10	-233.537235577	-234.368578112	846.378077588	-205.419320408	308.120099304	880.412816941
11	-227.361684506	-234.902088627	850.632114949	-200.085525521	307.46560451	884.464119811
12	-221.284142249	-235.371495437	855.023388521	-194.855365316	306.805479175	888.64820381
13	-215.280911183	-235.771311637	859.523626044	-189.728329004	306.1402489	892.958550659
14	-209.328341209	-236.096067309	864.1046035	-184.703905799	305.470439288	897.38864208
15	-203.413323351	-236.344060123	868.748796505	-179.781584911	304.796575941	901.931959795
16	-197.546500132	-236.522076968	873.462789345	-174.960855554	304.119184461	906.581985525
17	-191.741764214	-236.63806639	878.256465316	-170.240896406	303.438781801	911.332118749
18	-186.013008256	-236.699976934	883.139707714	-165.617429369	302.755788602	916.174843434
19	-180.37412492	-236.715757149	888.122399837	-161.084016805	302.070565342	921.102071604
20	-174.839006867	-236.693355579	893.214424981	-156.634188133	301.38347158	926.105706557
21	-169.421546757	-236.64072077	898.425666442	-152.261472768	300.694866877	931.177651592
22	-164.132873314	-236.564723485	903.763447394	-147.960287392	300.004270441	936.310406264
23	-158.970882308	-236.467074347	909.222833864	-143.737199438	299.299693223	941.504635619
24	-153.929513865	-236.347941496	914.795227923	-139.607585902	298.560802428	946.766924868
25	-149.002707397	-236.207492793	920.472030987	-135.585172588	297.769764838	952.10296744
26	-144.184402319	-236.045896098	926.244644468	-131.671322762	296.926713907	957.511605888
27	-139.468538044	-235.863319273	932.10446978	-127.862329158	296.039152182	962.988872853
28	-134.849053986	-235.659930178	938.042908337	-124.1544691	295.114604596	968.530792441
29	-130.319889559	-235.435896674	944.051361553	-120.544019915	294.160596086	974.133388755
30	-125.875176304	-235.191383641	950.121417343	-117.02725893	293.184651585	979.7926859
31	-121.513356416	-234.926489039	956.248848048	-113.60046347	292.194296028	985.504707981
32	-117.237123423	-234.641244834	962.433552852	-110.259910862	291.197054351	991.265479103
33	-113.04935112	-234.335680193	968.675605925	-107.001878432	290.200451488	997.071023369
34	-108.952913299	-234.009824283	974.975081436	-103.821413279	289.214633299	1002.91768983
35	-104.950683753	-233.663706271	981.332053556	-100.705361945	288.267216445	1008.80399358
36	-101.045536276	-233.297355324	987.746596453	-97.6372174772	287.392962006	1014.72933551
37	-97.2403446593	-232.91080061	994.218784296	-94.6051808542	286.619211986	1020.69371245
38	-93.5379826974	-232.504071295	1000.74869126	-91.6466848719	285.895667529	1026.70331276
39	-89.9413041655	-232.077199245	1007.33637729	-88.8284473484	285.125845946	1032.76800771
40	-86.4519533825	-231.630379344	1013.98104384	-86.2152735338	284.215658207	1038.89727762
41	-83.0696951571	-231.16405981	1020.68055814	-83.8075749447	283.155141487	1045.08829401
42	-79.7941320508	-230.678710732	1027.43267228	-81.5342600986	282.027746954	1051.3245606
43	-76.6248666254	-230.174802196	1034.23513835	-79.3212552835	280.920913733	1057.58901684
44	-73.5615014426	-229.652804289	1041.08570844	-77.1317425635	279.878002652	1063.87201096
45	-70.603639064	-229.1131871	1047.98213463	-74.9827331224	278.878687886	1070.17459576
