	0	1	2	3	4	5	6	7
0	8397.0	139.93333	224.099	168.636	1081.655	137.548	277.175	834.823
1	8356.59532257	139.259918546	229.647325338	223.453663141	1134.25001741	128.531395118	282.451382229	831.72165686
2	8397.69023767	139.944837266	230.754231952	170.317181854	1101.63501671	136.893454344	277.359081784	834.344577988
3	8421.14606528	140.335771271	233.527639413	140.557803367	1084.23797729	141.571061846	274.776976406	835.913158526
4	8399.37932292	139.972992079	239.820490374	169.078030841	1121.68444051	136.729703271	278.429430081	834.565764197
5	8383.9838533	139.716397434	245.927400078	188.762507973	1154.09563744	133.365722451	281.53257657	833.843006293
6	8399.56965794	139.976157668	250.160557027	168.50660295	1144.4249546	136.704993796	280.782355273	835.417595232
7	8412.2406204	140.18734046	255.226523326	151.55720653	1136.99686529	139.518308367	280.639776235	836.966830308
8	8401.42576575	140.007095995	262.164109553	163.664764496	1164.91848645	137.45399755	283.829682612	837.089571422
9	8392.03672706	139.850615242	268.094776375	173.734487194	1191.14810651	135.880026289	287.031596178	837.487883548
10	8401.53251541	140.008878648	271.90814948	160.15667548	1184.74088997	138.546439576	287.913170245	839.355091489
11	8410.37553689	140.156259227	276.68525306	146.562604861	1177.8356702	141.250942709	289.071434821	841.369122415
12	8403.43880375	140.040643487	284.103105012	151.093738725	1199.64786219	140.709771678	292.512795615	842.504328228
13	8396.70280981	139.928376629	291.376829154	154.79859138	1221.44151076	140.325084553	296.113889319	843.847280672
14	8403.51208238	140.041867843	296.353392097	142.236668899	1215.24281445	142.989607567	298.142072505	846.325541503
15	8410.40769185	140.156798199	301.062385815	129.423156752	1206.9519801	145.853213667	300.416298179	849.059493339
16	8405.44229123	140.074041631	307.379911339	130.169260805	1223.05248394	146.313230438	304.432542266	851.222217273
17	8400.19681743	139.986613755	313.399478068	131.057393992	1239.30313177	146.754333266	308.471152286	853.512803094
18	8405.49761926	140.074957106	317.177407897	119.953017979	1229.9958318	149.445422219	311.014708348	856.613598672
19	8411.21547013	140.170254471	320.296481329	108.618673589	1217.84424458	152.265449146	313.497590097	859.929685275
20	8407.4417984	140.107363047	324.572975011	108.128431756	1228.00686676	153.200311248	317.310641257	862.959585296
21	8403.15060058	140.035846444	328.628114291	108.191453086	1239.38770147	154.250446307	321.17917714	866.390292309
22	8407.48594254	140.108102504	330.839061462	98.5772292315	1227.80867608	157.33344552	323.779224337	870.798339998
23	8412.41474717	140.190246172	332.563325928	88.2426549228	1213.53363954	160.54230895	326.225507637	875.608710922
24	8409.43927902	140.140651499	335.34582522	86.7140621058	1220.30234737	161.819066028	329.779173763	880.282718906
25	8405.81152439	140.080188513	337.825940064	86.508179049	1228.72168146	162.581454365	333.478109251	885.287036757
26	8409.47578578	140.141262738	338.478082668	79.4013639747	1215.36199393	164.549875976	336.112771896	890.97403824
27	8413.83885643	140.213984145	338.715733871	72.3769900819	1198.73021302	166.391383114	338.442991612	896.657530608
28	8411.43559041	140.173930022	340.238642039	72.9728191782	1202.0129067	166.554576326	341.518909017	901.702897329
29	8408.29606453	140.121601401	341.841302779	74.5715485541	1207.79031746	166.361918363	344.709345938	906.503367602
30	8411.46654772	140.174439338	341.883484692	69.7547801897	1193.66516882	167.368069878	347.220408014	911.53094356
31	8415.40390165	140.240061565	341.536590244	64.1565235729	1176.8394556	168.405638328	349.827864135	916.391907161
32	8413.43116683	140.207185695	342.515767744	64.4613628683	1179.79235795	168.020033532	353.3658676	920.657416481
33	8410.66620614	140.161106469	343.772511167	65.4522993361	1186.19638587	167.32472736	357.083998831	924.733549713
34	8413.45790681	140.207635308	343.496379093	60.8581672756	1174.00401721	167.80642327	360.141641714	929.084182006
35	8417.06308193	140.267718555	342.465607562	55.4390547007	1159.15601656	168.601707506	363.258401678	933.399611664
36	8415.42625148	140.240434469	342.454481343	55.0696541175	1163.74286596	168.465224458	367.323274685	937.314183711
37	8412.95795417	140.199295632	343.052886247	55.3824936757	1172.69174816	168.303235583	371.750412177	941.17949234
38	8415.44967571	140.240827409	342.872266881	50.8549931042	1164.38842331	169.321213138	375.719887282	945.352950362
39	8418.78824072	140.296473768	342.290927672	45.5161736424	1153.47690467	170.607397101	379.753938771	949.428890748
40	8417.42099104	140.273686763	342.34575952	44.5945241113	1161.23557865	170.881456557	384.592524447	952.935353935
41	8415.19364741	140.236561293	342.450502466	44.3810183611	1173.25254122	170.854061784	389.689014009	956.144894804
42	8417.44173794	140.274025939	341.739818609	39.8919908209	1168.26779266	171.654720879	394.222327762	959.46380889
43	8420.56142649	140.326020235	341.160927482	34.4531812633	1160.23207052	172.617746018	398.500017905	962.639759779
44	8419.41547917	140.306924074	341.833424074	32.6368692574	1170.24167698	172.768212001	403.029183953	965.319373507
45	8417.38787793	140.273134248	342.875443039	31.1947893669	1184.61815537	172.931467518	407.252232149	967.831152634
46	8419.4340173	140.30723721	343.173150724	25.6304024288	1182.11689632	174.297768752	410.500293297	970.668983403
