	RHX	RHY	RHZ	LHX	LHY	LHZ
0	-312.825353619	-240.856981159	1339.82713676	-296.484778065	46.8847088836	1335.01137972
1	-311.633583053	-243.520951228	1338.5742295	-296.267389714	44.1263100891	1336.14437305
2	-310.065043647	-245.911501563	1337.28559689	-295.125492646	41.7878581736	1337.61299026
3	-308.152956889	-248.054300271	1335.96180985	-292.853584554	40.4091347791	1338.99747771
4	-306.106097467	-250.110654128	1334.60645615	-290.153640477	39.7928147182	1340.15945639
5	-304.089698265	-252.205553515	1333.30563238	-287.306280269	39.3515497428	1341.02897316
6	-302.944513364	-254.971139245	1332.6171967	-284.391140797	38.9144050827	1341.58584542
7	-302.902613766	-258.184305197	1332.77307826	-281.417572475	38.4675909348	1341.82044776
8	-303.859203968	-261.067317024	1333.63362882	-278.535315822	37.7902729451	1341.57863591
9	-305.005463255	-263.836166204	1334.65512881	-275.79623237	36.8101094649	1340.82335636
10	-306.032691683	-266.611446217	1335.78983271	-273.195717083	35.6132391189	1339.87218709
11	-307.195422398	-269.280046028	1337.02532922	-270.732008469	34.2326111648	1338.84660626
12	-308.496686058	-271.826124858	1338.38552135	-268.353460987	32.8548572438	1337.66212788
13	-309.953872969	-274.152722285	1339.98036994	-265.944043842	31.8934668378	1336.14167292
14	-311.744124208	-276.067068204	1341.73188023	-263.52958411	31.1840229334	1334.48325149
15	-313.820443814	-277.538852495	1343.64422937	-261.119112597	30.6728490137	1332.74774303
16	-315.853666419	-278.587124963	1345.80852097	-258.558854343	30.6089500858	1331.29802638
17	-317.70290541	-279.602101772	1348.35671044	-255.58179364	31.4355325392	1330.88519177
18	-315.908405657	-280.994434212	1348.67416542	-253.783711145	32.7614770945	1332.36253469
19	-312.99145257	-281.673050365	1347.3302281	-255.291689919	33.023534833	1334.85685185
20	-310.166467748	-282.12177344	1345.87673415	-257.144147115	33.3429586593	1337.22939442
21	-307.43345119	-282.340603435	1344.31368356	-259.117951165	33.5844699633	1339.45841186
22	-304.792402897	-282.329540352	1342.64107633	-261.366314639	33.4659768342	1341.45357616
23	-302.187342973	-282.244027019	1340.89098485	-263.708357077	33.283818307	1343.35782192
24	-299.521200977	-282.35360491	1339.11902341	-266.050126678	33.1919169515	1345.24539133
25	-296.813114437	-282.623138471	1337.31503232	-268.395751987	33.1680746166	1347.11296307
26	-295.348646254	-281.614836938	1335.61219258	-270.764871026	33.1067025281	1348.94473866
27	-297.943699374	-280.57895892	1337.47367995	-273.160028398	32.9941189883	1350.73867103
28	-300.029680551	-278.789247946	1338.86320783	-275.57240969	32.8664460559	1352.51091354
29	-302.13237364	-277.110063143	1340.40948951	-277.984592699	32.7950810967	1354.29339425
30	-304.345869828	-275.606197202	1342.14189227	-280.39610781	32.7819486197	1356.08697378
31	-306.574161614	-274.103060709	1343.84805929	-282.806955024	32.8270486249	1357.89165214
32	-308.8169553	-272.600119571	1345.52734094	-285.217134341	32.9303811124	1359.70742932
33	-311.074250886	-271.09737379	1347.17973723	-287.626787794	33.0945666116	1361.53217061
34	-313.346048371	-269.594823364	1348.80524815	-290.043000067	33.4503188384	1363.25939519
35	-315.632347756	-268.092468295	1350.40387371	-292.469718677	34.0704702143	1364.82977297
36	-317.935715735	-266.595381397	1351.97516372	-294.885063145	34.904476104	1366.26970577
37	-320.406335398	-265.400384473	1353.49277688	-296.05891843	33.3419628074	1369.03480985
38	-323.131834605	-264.680665194	1354.94134374	-296.97188525	35.1684028847	1370.95709693
39	-325.835770127	-263.902979868	1356.35022306	-292.846465812	36.4406215533	1369.49203298
40	-327.579824039	-261.257365125	1357.81906578	-290.326484244	36.8067182606	1368.6164318
41	-327.583235169	-258.317271656	1358.89765607	-289.722923786	36.0546018935	1369.28263911
42	-325.033316426	-256.864529342	1358.68957447	-286.00680582	36.829736189	1367.31449652
43	-321.126822119	-256.238927936	1357.45699415	-280.998974063	38.3040039759	1364.15102182
44	-318.090453709	-255.256494228	1356.38291888	-279.216430629	38.3919802797	1363.37952495
45	-315.963093745	-253.89655374	1355.48800621	-278.91008416	37.8957265424	1363.75039596
46	-314.240342122	-252.406982943	1354.70851224	-274.389720829	39.4559932987	1361.14907145
47	-311.327418746	-251.571501873	1353.84289551	-275.310791444	41.0792666793	1361.87548581
48	-307.345297937	-251.285210312	1352.92078774	-275.768734352	43.2195433577	1362.55272515
49	-305.074372515	-249.613930588	1352.46545501	-278.9563163	44.1403863405	1364.43824369
50	-305.032001683	-246.318747649	1352.62950807	-283.328506636	44.4905640976	1366.85586459
51	-306.76550799	-244.109479723	1353.28859585	-285.260967754	45.7603719891	1368.18007151
52	-309.01609459	-241.674310314	1354.42150622	-285.143670811	47.806737446	1368.58407545
53	-311.223444351	-239.41297691	1355.60739649	-286.541849877	49.2957289645	1369.65396042
54	-313.117144704	-237.613867957	1356.608059	-290.198799647	49.949243007	1371.72039976
55	-315.18309567	-235.96768613	1357.56524451	-295.073754069	50.0983813849	1374.26766759
56	-317.889122679	-234.176639397	1358.61543093	-297.889697347	50.7856702882	1375.67191987
57	-320.96082567	-232.376932566	1359.72374693	-298.433940336	52.0788126087	1375.82741298
58	-323.588596782	-230.9704332	1360.78730586	-299.923722707	52.9590491675	1376.28618839
59	-325.746718027	-229.952504227	1361.79625785	-304.574464401	52.724870114	1378.11701008
60	-328.138718047	-228.524649307	1362.67009349	-306.725684533	53.2562412755	1378.67210444
61	-331.071569066	-226.336803873	1363.37283532	-304.378821006	54.4736157329	1377.83849602
62	-333.403764375	-223.813459719	1363.5884144	-301.479694158	55.3934174987	1377.05960178
63	-334.255078243	-221.26859284	1363.10303906	-298.689364617	56.2061980807	1376.17225087
64	-334.780346178	-218.072170616	1362.68608408	-295.978639448	56.942012586	1375.20866201
65	-334.475924832	-214.787300883	1362.32760057	-293.260079361	57.690882695	1374.26533735
66	-331.493134413	-213.020693317	1361.47137346	-290.527811765	58.4588544373	1373.34875817
67	-327.27978164	-212.092214694	1360.41172692	-287.781836661	59.245927813	1372.45892446
68	-324.523871628	-210.698544326	1359.70502113	-285.022154047	60.0521028219	1371.59583623
69	-323.252566568	-208.823778807	1359.35599271	-282.248763925	60.8773794641	1370.75949348
70	-321.67025084	-207.149044137	1358.93160345	-279.461666294	61.7217577396	1369.9498962
71	-318.681084526	-206.090022295	1358.16757599	-276.735935205	62.6862389799	1369.09740374
72	-314.285079323	-205.646709499	1357.06391258	-274.160051164	63.8898609776	1368.11993926
73	-310.278791439	-205.238350878	1355.96714461	-271.753493717	65.3621336662	1367.04635627
74	-308.440521657	-204.29009281	1355.22028224	-269.781731424	67.5055612723	1366.27471435
75	-306.805561738	-203.050646512	1354.28301745	-269.818123072	70.2736608247	1366.37063192
76	-303.316274304	-201.780487044	1352.58948611	-272.520391238	72.7041329104	1367.5232885
77	-300.080569578	-200.036363382	1350.91497377	-274.468169021	73.5784264478	1368.71508349
78	-299.689803138	-197.281814267	1350.21621984	-276.482896073	74.0457441663	1369.93061226
79	-301.408500533	-194.891962622	1350.75533619	-279.306113796	75.0789541495	1371.17543565
80	-303.895506233	-193.172581248	1351.98756167	-282.704289442	76.5279948463	1372.44375276
81	-306.327181337	-191.438906816	1353.17281723	-285.533059625	77.6575306411	1373.70713781
82	-308.703515689	-189.690930884	1354.31109376	-287.638925623	78.3689275886	1374.96177792
83	-311.024739147	-187.92873586	1355.4025277	-289.393471003	78.8673738411	1376.19815963
84	-313.385316685	-186.186189923	1356.50319682	-291.870333982	79.7457315731	1377.38879508
85	-315.862615297	-184.491031172	1357.65902889	-295.136349181	81.0409929591	1378.5319678
86	-318.438693599	-182.8781995	1358.72067856	-298.287902886	82.3455054677	1379.64512956
87	-321.090840549	-181.391923449	1359.49909751	-300.526585238	83.2990777986	1380.74370032
88	-323.222047171	-179.357454241	1360.16316739	-302.36039896	84.2748595913	1381.76700481
89	-323.95642401	-175.899316958	1360.91292262	-305.074611779	86.2169355032	1382.56153186
90	-323.15247924	-172.761911722	1360.98069289	-306.596706612	88.9243139285	1382.96434324
91	-320.887607935	-170.497034823	1360.18380191	-305.713820533	91.7745084588	1382.86502418
92	-318.493174312	-168.359989172	1359.48479205	-303.927783718	94.1796324352	1382.38211963
93	-316.328171981	-166.149972094	1359.14320653	-301.709045374	96.1209651994	1381.81420329
94	-314.351925031	-163.886686234	1359.11234639	-299.154446583	97.6220886525	1381.21523766
95	-312.042207896	-161.82308783	1358.792658	-296.525691487	99.0100771574	1380.63441648
96	-309.264985423	-160.026290852	1358.01492247	-293.902469717	100.384525758	1380.0867194
97	-306.540303568	-158.289237457	1357.0621385	-291.284781272	101.745434454	1379.5721464
98	-304.073768976	-156.530064745	1356.04619316	-288.672626154	103.092803246	1379.0906975
99	-301.865381646	-154.748772717	1354.96708644	-286.066004362	104.426632134	1378.64237268
100	-299.892269485	-152.941994528	1353.82541756	-283.467120616	105.777792838	1378.2456918
101	-297.873823095	-151.068423582	1352.62853801	-280.89166334	107.365963434	1378.03243897
102	-295.726820187	-149.115809295	1351.37862807	-278.342705197	109.234169062	1378.02842484
103	-293.45126076	-147.084151666	1350.07568774	-276.517002866	111.578425018	1378.20480001
104	-291.12537501	-144.956088984	1348.73519867	-276.354172807	114.62098676	1378.52699906
105	-289.293981098	-142.610709174	1347.46497955	-277.452888913	117.370393863	1379.1022368
106	-288.061734316	-140.024785976	1346.28574152	-279.463118086	119.529219173	1379.91676002
107	-287.428634664	-137.198319388	1345.19748457	-281.634700424	121.493088193	1380.74399908
108	-287.394682142	-134.131309412	1344.2002087	-283.88942247	123.30324978	1381.5603313
109	-288.021989887	-130.947183791	1343.43066224	-286.227284224	124.959703934	1382.36575668
110	-289.658063642	-128.336486461	1343.65391414	-288.648285687	126.462450654	1383.16027522
111	-292.0316711	-126.23122241	1344.63406012	-291.142945831	127.836437933	1383.95005952
112	-294.338414582	-124.198122909	1345.49382805	-293.580657963	129.425338902	1384.82014093
113	-296.604915355	-122.270052211	1346.28690322	-295.913711046	131.339293599	1385.79558438
114	-299.049258683	-120.627475072	1347.33496238	-297.468708153	133.640346105	1386.6491222
115	-301.666860049	-119.23605941	1348.6199435	-297.627798752	136.328021598	1387.21831115
116	-304.17698914	-117.484087821	1349.58737716	-295.79991732	139.242730239	1387.47233658
117	-306.481903854	-115.189436893	1350.07325866	-293.247478422	141.704846406	1387.35609246
118	-307.850075764	-112.393164637	1350.17174044	-291.011568827	143.189183597	1386.82831527
119	-307.891853783	-109.141741771	1349.94019875	-288.946339821	143.927388453	1385.95171519
120	-307.196230571	-105.974596899	1349.47097276	-286.533717348	144.742300693	1384.9490472
121	-306.010457796	-103.118175328	1348.80282529	-283.728010042	145.70649039	1383.83995709
122	-304.449837181	-100.511557949	1347.96893543	-280.544413828	146.823014828	1382.63218036
123	-302.747495262	-98.0315734868	1347.03638743	-277.6203565	148.220118702	1381.65019984
124	-300.910126418	-95.6746849982	1346.00710764	-275.29212676	149.965460251	1381.06520343
125	-298.950285476	-93.4318699305	1344.88559619	-273.559351799	152.058888125	1380.87688673
126	-296.985676982	-91.2185396768	1343.71404272	-271.894024746	154.28604469	1380.65414454
127	-295.045225463	-89.0139075681	1342.50281486	-269.821709249	156.454320609	1380.00961073
128	-293.128930919	-86.8179736045	1341.25191259	-267.468152909	158.606565013	1378.99619327
129	-291.236793349	-84.630737786	1339.96133593	-266.481661556	161.304446442	1378.30741254
130	-289.368812753	-82.4522001126	1338.63108488	-267.195726782	164.512685857	1378.09407327
131	-287.524989133	-80.2823605843	1337.26115942	-268.707957427	167.161568738	1378.03018363
132	-285.705322486	-78.1212192011	1335.85155957	-270.769553991	169.233103244	1378.09163656
133	-283.941265961	-75.9297384447	1334.42324483	-273.101551764	171.031744001	1378.32850041
134	-282.347774196	-73.5652443907	1333.05281782	-275.65671615	172.602568705	1378.73620583
135	-280.935416648	-71.0146189457	1331.74732173	-278.192035353	174.167380567	1379.2708627
136	-279.716318389	-68.2862943519	1330.51212347	-280.662415422	175.767338016	1379.92432665
137	-278.798696015	-65.4555285912	1329.39512278	-283.067856358	177.402441051	1380.69659767
138	-278.208157363	-62.5401303371	1328.40765443	-285.40835816	179.072689673	1381.58767577
139	-278.32794621	-59.5009633859	1327.9456758	-287.683920828	180.778083882	1382.59756095
140	-279.528880476	-56.3153251136	1328.39678387	-289.904787689	182.512618321	1383.69829802
141	-281.218689514	-53.6202947041	1329.31931273	-292.210136808	184.194697049	1384.51005454
142	-283.096127942	-51.7008441831	1330.48932179	-294.643479764	185.799077772	1384.91298087
143	-285.176030094	-49.9571010429	1331.92838551	-296.507020734	188.110647277	1385.26226524
144	-287.461789593	-48.1956475358	1333.6358887	-297.11309511	191.582317905	1385.75539268
145	-289.889217294	-46.7154396214	1335.29157696	-295.958960273	194.133481354	1385.38913055
146	-292.42473836	-45.6728494909	1336.72793773	-293.578713083	195.733306327	1384.32301772
147	-294.896809303	-44.484653513	1338.0013238	-291.148504069	197.168067941	1383.25377542
148	-297.044781634	-42.2647551031	1339.19733834	-288.693350359	198.461853033	1382.19936745
149	-298.36917262	-39.3551670176	1339.88027837	-286.219943668	199.791308345	1381.23728788
150	-298.429897941	-36.1363010534	1339.67685814	-283.731099324	201.230752411	1380.40013988
151	-297.749459972	-33.0418672141	1339.20283638	-281.226817328	202.780185232	1379.68792346
152	-296.477225682	-30.1958495259	1338.63423913	-278.732810106	204.392549069	1379.02432618
153	-294.864354328	-27.5332863345	1337.93968221	-276.276678386	206.017330299	1378.32743127
154	-293.195229105	-24.9806227058	1337.08362991	-273.858430758	207.654513205	1377.59721325
155	-291.470120246	-22.5377887446	1336.06604844	-271.478067221	209.304097786	1376.8336721
156	-289.690141081	-20.2032106264	1334.88936938	-269.135587775	210.966084042	1376.03680785
157	-287.885538349	-17.934130958	1333.61965327	-266.83099242	212.640471973	1375.20662047
158	-286.069892139	-15.7113526556	1332.28655977	-264.564281157	214.327261579	1374.34310998
159	-284.243202452	-13.5348757192	1330.89008887	-262.42450675	216.172369798	1373.43745562
160	-282.405469288	-11.4047001487	1329.43024058	-260.639968012	218.549874446	1372.46704424
161	-280.556692646	-9.32082594429	1327.90701489	-259.429623081	221.398977658	1371.51263006
162	-278.696872527	-7.28325310583	1326.32041181	-260.690625062	223.992114569	1371.32292815
163	-276.82600893	-5.29198163335	1324.67043133	-263.401138264	226.086420511	1371.74412646
164	-274.990778123	-3.31465400342	1322.96908907	-265.69954341	227.597000173	1372.35547929
