	0	1	2	3	4	5	6	7
0	21703.0	361.7	282.282	-38.941	868.825	270.955	377.163	906.366
1	21660.503369	360.991725509	306.741997047	-7.04602561005	888.080317902	290.992106964	396.321286262	918.588745134
2	21726.5966272	362.093279593	293.535387471	-23.5526056175	891.662698696	274.776581199	392.026292391	921.280057422
3	21714.4682618	361.891135225	307.720665435	-4.69879559846	909.942509621	284.543995927	405.165051204	931.94409897
4	21686.1109751	361.418512451	327.197089549	21.5690931299	932.57804045	299.691056823	422.150324652	943.866146447
5	21711.9091712	361.848487248	326.911843654	23.558239969	947.842050526	297.624341862	427.136091022	954.570916619
6	21716.8356912	361.930598924	333.194634964	35.0520398011	968.024119764	302.132925061	436.631619469	967.210357999
7	21696.3531514	361.589220038	347.629351632	57.7198977727	993.366064056	314.687953871	451.915278758	980.399340013
8	21707.536316	361.775601978	349.995556786	65.5555204296	1013.9420614	317.805161317	460.354333867	994.975663348
9	21717.7085874	361.94514051	351.851733948	73.3120591761	1035.17149865	321.08375399	469.159021804	1010.84946253
10	21703.3561728	361.705937897	361.622793886	91.4760220342	1060.72958698	331.524563392	483.821258539	1025.92919451
11	21706.3555376	361.755929307	364.553457355	101.012013118	1083.09451847	336.743934381	494.943352939	1042.80871033
12	21717.8845919	361.948076846	363.841761108	105.96375975	1103.61363366	338.699244462	503.946597235	1060.98931632
13	21708.9077227	361.798458332	369.854948523	119.466012661	1127.16935327	346.439626705	517.323808486	1077.02450133
14	21706.8669883	361.764447622	372.879423429	129.135524405	1148.83605713	353.304028536	529.29485635	1094.91987814
15	21717.7083953	361.945142606	370.938292816	132.380231674	1167.41587185	355.643613526	538.054630737	1115.0908109
16	21713.446607	361.874113562	374.161266081	141.855678042	1187.69644815	359.6830096	549.269287103	1131.13881852
17	21708.5031209	361.791717807	377.411005027	151.068966734	1207.13671792	364.158591471	560.101605131	1146.88034403
18	21717.4410661	361.940680658	375.492941737	153.558121067	1223.15663789	365.807494857	567.704547342	1166.6083474
19	21717.1102604	361.935169812	376.785793192	159.785599553	1239.79683333	367.940204227	576.972324687	1182.86104897
20	21710.926085	361.832104518	380.151633354	168.215186731	1256.50496762	370.60709813	587.041519112	1196.39951101
21	21717.3050201	361.93841994	379.17928519	170.675405959	1270.1359426	371.353001847	594.007866122	1214.35305025
22	21719.9757133	361.982926956	379.863586389	174.465228647	1283.57485749	372.153148568	601.428831605	1230.33290207
23	21713.8634637	361.881053874	383.70565497	181.716675478	1297.49811211	373.501755167	610.393495347	1241.5075153
24	21717.480661	361.941344019	383.773828657	184.249819986	1308.43374774	373.279926931	616.940914709	1256.3889643
25	21722.1329824	362.018886726	383.666358283	186.156532796	1318.16323352	372.510716465	622.914176178	1271.04837274
26	21717.0686295	361.934479336	387.605334509	192.068637178	1328.87010109	372.193048809	630.601155448	1279.39215218
27	21718.0953951	361.951587431	389.549480047	194.750955946	1337.50753219	370.955953454	636.665588739	1290.00566331
28	21723.7058108	362.045093404	390.049949664	195.04635632	1344.10921322	369.046355201	641.322926895	1302.37125183
29	21720.3191155	361.988652526	394.354295163	199.032176619	1351.25291701	367.399588229	647.236066065	1307.69861034
30	21719.2153602	361.970259784	398.160145307	201.492992907	1356.96628751	365.609504221	651.994092245	1313.00846096
31	21724.8500756	362.064169367	399.820715589	200.500760354	1360.41532554	363.82846002	654.633548591	1321.73132733
32	21723.427088	362.040448378	404.667447452	202.312681073	1364.19525848	362.26346985	657.734942548	1323.8754748
33	21720.8433756	361.997386525	409.954346492	204.293626693	1367.01265667	360.36052721	660.065170032	1323.86260527
34	21725.741103	362.079019929	412.172127409	202.741318699	1367.10842247	358.388142668	660.346107821	1329.10266478
35	21726.2515671	362.087529957	416.883085555	203.04264076	1367.259414	356.957531573	660.870816197	1329.6856481
36	21722.924027	362.032067552	423.919835252	204.814028658	1367.56246616	356.276939468	660.65821023	1325.81725373
37	21726.5558789	362.092594432	427.365982562	203.227713628	1365.12259303	356.427754355	657.779603251	1328.01488462
38	21728.7073495	362.128453514	430.569994999	202.093099087	1361.6026596	356.512423209	655.21245859	1328.70597728
39	21725.3552905	362.072590466	437.194877425	203.110422335	1359.12585341	356.104783503	653.889022929	1323.36148936
40	21727.454352	362.107576093	442.605604139	201.424877327	1355.70555063	356.498466748	651.035958204	1323.17244971
41	21730.7681227	362.162801632	446.825343005	198.816148759	1351.44576849	357.434764357	647.890210412	1323.97655592
42	21728.0050535	362.116747062	454.140148575	198.005976312	1348.51757883	357.719794861	646.202356836	1317.63497794
43	21728.563087	362.126049886	462.043129805	194.7948765	1345.44920082	358.826041976	643.470588951	1315.04185599
44	21732.4629208	362.191051717	467.91957854	190.028075941	1340.54289862	361.331034994	639.575536881	1316.21980882
45	21730.7302261	362.162173543	473.85328909	188.150787201	1335.00182464	363.370959789	636.79062057	1309.71965816
46	21729.9636745	362.149393177	479.334129929	185.856881514	1328.92500146	365.670144982	633.834463532	1304.30102525
47	21733.8663509	362.214435381	483.743325545	181.20290887	1321.65991908	369.05984032	630.084576068	1305.35740306
48	21733.395852	362.2065969	489.593786524	178.119579737	1314.27722104	371.108206965	627.745853206	1300.17845158
49	21731.6873737	362.178126355	495.751214124	175.127705404	1306.98371924	372.460828079	625.938262791	1293.11050941
50	21735.0840127	362.234736036	499.822337756	169.619076232	1299.02394539	375.812743027	622.895436653	1293.6913281
51	21735.8917292	362.248193311	504.173516766	165.133177694	1291.08284722	378.788886821	620.187361291	1290.093712
52	21733.7164587	362.211937321	509.564924524	161.414363593	1283.3348927	380.388395915	617.867905341	1281.71365804
53	21736.2351972	362.253920252	513.698812591	154.848714577	1274.86193097	384.760441403	614.222634793	1280.78177704
54	21738.1445013	362.285745497	517.76651469	148.216456286	1266.11692849	390.726150798	610.497261141	1278.0182425
55	21735.9917565	362.249864272	522.712217333	143.269818758	1257.48396454	393.401586947	607.433649855	1268.8069794
56	21737.4352696	362.273918256	526.191486258	136.355856359	1248.14586463	394.86267664	603.251157325	1267.99716157
57	21740.1238907	362.318728336	528.942377417	128.307726184	1238.63124323	398.348382503	598.567265876	1269.16642182
58	21738.4250193	362.290418189	532.780574229	121.60376057	1229.77921205	401.906456717	594.722206451	1260.26558694
59	21738.780082	362.296338525	535.579745595	113.496350517	1220.58996107	405.021968714	590.206760354	1256.06520278
60	21741.8426176	362.347377787	537.051849236	103.767144927	1210.87747875	408.692474226	584.85984239	1258.35837324
61	21740.9141669	362.331899356	539.479471864	95.171753137	1201.77466448	411.616302929	580.186414788	1251.3886005
62	21740.334373	362.32223693	541.460206163	85.7043677585	1192.85490456	414.312907356	575.124127731	1245.18637725
63	21743.350439	362.372509399	541.757749682	74.2935785579	1183.46097207	417.95938742	568.985371181	1247.98089641
64	21743.3591379	362.372655984	542.579628919	63.9824793737	1174.38283848	420.676641128	563.350529043	1243.29924804
65	21742.1254603	362.352090845	543.422966775	53.7402104175	1165.58565727	422.90656051	557.661606934	1235.35880583
66	21744.7235335	362.395388488	542.419167193	41.4751474594	1156.40284886	426.698449945	550.689314973	1237.81907094
67	21745.6761262	362.411266957	541.349341689	29.8328033494	1147.41403776	429.706963734	543.926164822	1236.02644461
68	21744.1427243	362.385714835	540.702951837	18.8408047145	1138.83836146	431.206458637	537.607452774	1227.24847089
69	21746.0510353	362.417520548	538.495793917	5.72988985136	1130.05804458	434.318555109	530.156179397	1228.53329093
70	21747.8083328	362.446804507	535.833293902	-7.54431665775	1121.41650503	437.546664841	522.552695889	1229.53258675
71	21746.342541	362.422371818	533.74383258	-19.6259953502	1113.20062729	438.692517659	515.821729984	1220.47205618
72	21747.420815	362.440345951	530.166053554	-33.3230517274	1104.86351104	440.938200209	508.398901322	1219.28151699
73	21749.7319636	362.47886943	525.593348731	-47.8827708834	1096.66307201	444.317364491	500.208906046	1222.48823251
74	21748.6575766	362.460962314	521.873701329	-61.1263732181	1088.94120208	445.905173489	492.451852388	1214.75671094
75	21748.9065841	362.465107795	517.209596259	-75.3850171531	1081.2542947	448.147916163	484.234782949	1211.47154803
76	21751.4569574	362.507612255	510.927016019	-91.1718556252	1074.18090691	451.990615029	475.242664278	1216.40927193
77	21751.0087992	362.500146627	505.237408434	-105.907801403	1068.35272306	453.901759376	466.728358288	1210.69874085
78	21750.5580834	362.492638411	499.429402627	-120.659864459	1062.49088395	455.58769047	458.09840399	1204.71507009
79	21753.0227116	362.533713846	492.127990419	-136.703168256	1056.1650534	459.268008683	448.584997317	1209.81389429
80	21753.3182773	362.53863529	485.24325064	-152.240537824	1050.86143614	461.189592182	439.346005622	1206.8247845
81	21752.3955615	362.523255966	478.997806422	-167.963089586	1046.53105312	461.919988319	430.215254173	1198.90294802
82	21754.4897836	362.558163973	471.412740005	-185.132257879	1042.04764569	465.049083381	420.128576594	1203.254186
83	21755.5208409	362.575351211	463.223460247	-201.540846909	1037.91555179	467.174902204	410.141093768	1203.4411242
84	21754.4090518	362.556818625	455.269642681	-217.31037727	1034.53875867	467.137919843	400.712491675	1194.42659716
85	21755.9290639	362.5821478	446.271692547	-234.745523025	1031.37019846	469.494896205	390.497558552	1196.91783635
86	21757.5729671	362.609546645	436.830243972	-252.131109785	1028.99876282	472.059838502	379.93741429	1200.24684132
87	21756.5622214	362.592705461	428.046624189	-268.250301604	1027.91067786	471.755279618	370.113633674	1191.47804887
88	21757.4101997	362.606840412	418.393634724	-285.363302239	1027.03960657	473.129984363	359.926773576	1191.6138551
89	21759.4577639	362.640962938	407.599014282	-302.643873492	1026.26875123	475.859213302	348.799110842	1197.75672395
90	21758.7999081	362.629994802	397.361724478	-318.2671349	1026.60811643	475.604979895	337.704512668	1190.12762486
91	21758.9910433	362.633181934	387.2659942	-334.673612466	1027.75880651	476.185149427	326.595262039	1186.3774424
92	21761.1855731	362.669762123	376.507000981	-352.423465822	1029.1705552	479.082409861	315.250692968	1193.30185845
93	21761.0579674	362.667636239	366.004417908	-368.740357654	1031.35478915	478.991390393	304.311050907	1188.02448814
94	21760.7096383	362.661826541	355.54304633	-384.435848641	1034.31097612	478.40659252	293.403646878	1181.47487018
95	21762.7903949	362.696502753	344.424896299	-401.086240348	1037.65077682	481.0062254	281.904654545	1188.89616193
96	21763.2737948	362.704561989	333.580042596	-416.871004689	1041.72827754	481.432283033	270.377592214	1187.36053031
97	21762.5797827	362.692999538	322.989917352	-431.901396824	1046.55659631	479.972183124	258.783203281	1178.62586801
