	RHX	RHY	RHZ	LHX	LHY	LHZ
0	202.149011448	-289.627184877	846.759831827	204.783434047	271.62295452	828.182644766
1	208.435462666	-290.278047923	851.746296253	210.923666338	266.617975548	830.748001002
2	214.685517895	-288.946412603	856.403424633	215.970768562	265.436687865	834.245836099
3	221.18805668	-286.64566562	860.6010103	218.993105087	270.445344969	839.414971055
4	227.291067645	-283.588718763	862.990231581	224.74951745	271.250627068	845.521117502
5	225.056948667	-277.320382131	862.190874817	230.661866314	271.10669128	851.425176406
6	229.807046705	-274.642107135	867.655779892	236.387066512	269.927076399	857.478668771
7	235.113405282	-273.292994359	873.597716204	241.818902937	268.124878868	863.605803918
8	240.236712685	-272.057128349	879.694592419	246.986156923	265.871712712	869.816876848
9	245.17745888	-270.937066629	885.945648977	251.978726996	263.544307156	876.150085773
10	249.955931045	-270.038704515	892.319436042	256.80112897	261.161586183	882.607349478
11	254.582786132	-269.417669325	898.799432864	261.404399269	258.692865991	889.183032613
12	259.058024143	-269.073961057	905.385639441	265.718781895	256.093809544	895.866709895
13	263.381645076	-269.007579712	912.078055775	269.98744299	253.497161267	902.610849232
14	267.553648933	-269.21852529	918.876681866	274.29664606	250.962114671	909.395908614
15	271.574035712	-269.706797791	925.781517712	278.42593533	248.456854454	916.244262277
16	275.444108016	-270.470825984	932.790218798	282.43583834	245.945613834	923.124332018
17	279.203969458	-271.462235946	939.830603791	286.682068245	243.328819762	929.913764111
18	282.872555395	-272.658187401	946.868591489	290.963736711	240.461660302	936.590807255
19	286.449865825	-274.058680348	953.904181892	294.928500999	237.132384395	943.135182173
20	289.93590075	-275.663714789	960.937375	299.035599048	233.49403996	949.459780272
21	293.330660169	-277.473290722	967.968170814	303.4688329	229.620305777	955.537342607
22	296.634144082	-279.487408148	974.996569333	307.51289765	225.395353402	961.576531268
23	299.84635249	-281.706067067	982.022570557	311.000352597	220.800312529	967.63107634
24	302.910288742	-283.813744546	989.100172474	314.329166586	216.048039173	973.672852835
25	305.640288062	-284.782248268	996.405329865	317.646821394	211.217414843	979.691438022
26	308.628902344	-284.607849113	1003.87004651	320.893092731	206.393141625	985.766327678
27	312.338290807	-283.245906774	1011.27597738	323.950791087	201.740039988	992.052211402
28	315.771008994	-279.713945486	1017.4468012	326.816896417	197.262357458	998.553075642
29	319.013668329	-274.430959127	1022.45272218	329.491638565	192.927982812	1005.23128012
30	323.239692102	-269.810480967	1027.55721212	331.975330311	188.693217926	1012.03560256
31	328.378812976	-265.932717473	1032.84024591	334.267973447	184.557812651	1018.96574975
32	332.541955082	-261.23199655	1037.87432835	336.380424232	180.557204649	1026.03317845
33	335.230883122	-255.295379199	1042.54670949	338.352306511	176.820736468	1033.27970425
34	336.927846848	-248.605733407	1047.0669515	340.187256385	173.360277291	1040.70916439
35	339.294103549	-242.826446169	1052.15695556	341.885306159	170.175810843	1048.32151741
36	342.46958147	-238.097625117	1057.87752763	343.49349786	167.243637956	1056.056415
37	346.269073542	-234.26876883	1064.16102638	345.054163564	164.542432275	1063.85955103
38	349.294121385	-230.203473761	1070.49670679	346.567303272	162.0721938	1071.7309255
39	351.256173232	-225.667259387	1076.77918395	348.032916983	159.832922531	1079.67053841
40	352.155229082	-220.660125707	1083.00845786	349.451004696	157.824618468	1087.67838976
41	352.244057667	-215.377285956	1089.2419838	350.821566414	156.047281612	1095.75447955
42	352.386881229	-210.486178768	1095.67620264	352.144602134	154.500911961	1103.89880779
43	352.655664733	-206.04238267	1102.3274723	353.420613564	153.184308538	1112.1103642
44	353.050408178	-202.045897662	1109.19579277	354.667672407	152.054211511	1120.35275846
45	353.525322121	-198.446240898	1116.26412613	355.894826399	151.088962519	1128.6077715
46	353.929011139	-195.076498971	1123.47613923	357.102075538	150.288561561	1136.87540331
47	354.249507295	-191.923477233	1130.82737888	358.289419827	149.653008636	1145.15565388
48	354.486810588	-188.987175685	1138.31784508	359.456859263	149.182303745	1153.44852323
49	354.659879852	-186.277278154	1145.93659606	360.604393848	148.876446889	1161.75401135
50	354.885879466	-183.853630077	1153.61601241	361.732023581	148.735438066	1170.07211823
51	355.184916646	-181.726501854	1161.34448959	362.841247507	148.759309705	1178.40195364
52	355.556991393	-179.895893485	1169.12202758	363.965928571	148.948794332	1186.72340703
53	356.002103705	-178.361804971	1176.94862641	365.120090616	149.304195314	1195.02814992
54	356.520253584	-177.124236311	1184.82428606	366.303733642	149.825512649	1203.31618233
55	357.11144103	-176.183187506	1192.74900653	367.516857649	150.512746338	1211.58750423
56	357.775666041	-175.538658555	1200.72278783	368.759462637	151.365896382	1219.84211565
57	358.514831439	-175.197898018	1208.73929098	370.031548607	152.384962779	1228.08001656
58	359.351078433	-175.245250147	1216.72475564	371.336342861	153.569070839	1236.30017116
59	360.290749484	-175.704875774	1224.6580528	372.784742306	154.888164339	1244.46698606
60	361.333844591	-176.576774897	1232.53918245	374.431327994	156.327450257	1252.562943
61	362.494222831	-177.849285623	1240.361047	376.272770321	157.892961967	1260.58803123
62	363.819656639	-179.482209222	1248.09918098	378.250157616	159.691449723	1268.54206062
63	365.314173821	-181.472156448	1255.75152164	380.341856308	161.762114406	1276.42496134
64	366.980646295	-183.821541417	1263.31081312	382.888909712	164.086299649	1284.08063463
65	368.885521039	-186.586219043	1270.60917831	386.437815225	166.634109969	1291.25894344
66	371.056618696	-189.789575183	1277.57632884	391.121333061	169.525109385	1297.61172788
67	373.493939264	-193.431609836	1284.21226473	397.049537119	172.830167354	1302.64954399
68	376.197482743	-197.512323004	1290.51698595	404.083477126	176.251250892	1305.69745997
69	379.167249135	-202.031714686	1296.49049253	411.544617472	179.734437694	1307.29857003
70	382.392617854	-206.990129988	1302.06668708	419.126196304	183.275494312	1307.75357972
71	385.817935668	-212.38937731	1306.89921086	426.765268523	186.885314373	1307.29203665
72	389.435153456	-218.229718201	1310.93797004	434.163883623	190.62459083	1307.09677973
73	393.24427122	-224.511152661	1314.18296462	441.669133167	194.593071894	1307.67950769
74	397.270181364	-231.145059452	1316.63678812	447.843017649	198.380165754	1311.86621731
75	401.733963615	-237.344356832	1318.32247458	450.706732599	200.976248931	1319.27667503
76	406.58586449	-243.850840695	1319.24852088	451.630456525	202.715209985	1327.48032665
77	412.629904585	-247.023909225	1320.25378098	451.702173494	204.054102415	1335.72058208
78	415.106422205	-239.665659361	1322.371144	451.430348433	205.346939952	1343.99547689
79	415.458995505	-232.917823334	1326.69716013	450.889183243	206.640123797	1352.29354351
80	415.390900895	-227.281657741	1332.42314251	450.284043132	208.051603031	1360.56078576
81	413.459026806	-222.481645974	1338.71410305	449.641549652	209.596667426	1368.7902041
82	411.76733924	-218.596273977	1345.53641406	448.961702802	211.275316982	1376.98179851
83	410.836957259	-215.640592457	1352.87603426	448.244502581	213.087551698	1385.13556901
84	409.820404177	-213.370290537	1360.46968867	447.489948991	215.033371576	1393.25151559
85	408.249592622	-211.650427823	1368.17196241	446.70870479	217.122265497	1401.33025686
86	406.233688112	-210.478093451	1375.97851571	445.939087889	219.388332899	1409.37401586
