	RHX	RHY	RHZ	LHX	LHY	LHZ
0	612.963582383	-284.639384851	1240.7991424	533.642794281	291.291558066	1242.40717508
1	614.880933786	-285.951239673	1236.38745022	535.836195301	291.582877167	1238.83627181
2	616.753511936	-287.264070347	1231.95473377	537.630590756	291.876408245	1235.11898555
3	618.580412054	-288.571554655	1227.50003065	539.112913451	292.172734979	1231.28691097
4	620.360729363	-289.86737038	1223.02237846	540.370096195	292.472441048	1227.37164274
5	622.093559084	-291.145195306	1218.52081479	541.489071794	292.776110131	1223.40477552
6	623.77799644	-292.398707214	1213.99437724	542.556773056	293.084325906	1219.41790398
7	625.413136653	-293.621583887	1209.44210342	543.659776591	293.397673594	1215.44249339
8	626.998074945	-294.807503109	1204.86303091	544.846206282	293.716904749	1211.49603826
9	628.531906537	-295.950142662	1200.25619733	546.091882385	294.043083692	1207.56976356
10	630.013726653	-297.043180329	1195.62064027	547.364640378	294.37730928	1203.65199322
11	631.442630098	-298.08029594	1190.95539773	548.636357759	294.719487575	1199.732664
12	632.816803043	-299.059649389	1186.26039383	549.894539883	295.064912866	1195.80794837
13	634.131596807	-299.993377906	1181.53831733	551.1304685	295.407765034	1191.87552562
14	635.381811401	-300.89633695	1176.79239459	552.33542536	295.742223956	1187.93307507
15	636.562246841	-301.783381978	1172.025852	553.500692212	296.062469512	1183.97827601
16	637.667703139	-302.669368447	1167.24191595	554.617550808	296.362681581	1180.00880776
17	638.692980308	-303.569151814	1162.44381281	555.677309127	296.637072235	1176.02235905
18	639.633244675	-304.496184379	1157.63456225	556.675522173	296.885066086	1172.01814847
19	640.486632782	-305.45254106	1152.81550784	557.61664471	297.117010778	1167.99860032
20	641.252722759	-306.434774781	1147.98717964	558.50625122	297.344628227	1163.96654227
21	641.931102265	-307.439401968	1143.15010235	559.349916185	297.579640348	1159.92480198
22	642.52135896	-308.462939044	1138.30480065	560.153214086	297.833769059	1155.8762071
23	643.023080504	-309.501902433	1133.45179924	560.921719404	298.118736274	1151.82358529
24	643.435854555	-310.55280856	1128.5916228	561.661006622	298.446263911	1147.7697642
25	643.759268775	-311.612173848	1123.72479603	562.37665022	298.828073884	1143.7175715
26	643.992684909	-312.676790111	1118.85196001	563.07422468	299.275888111	1139.66983483
27	644.128518048	-313.751917192	1113.97733492	563.759304484	299.801428506	1135.62938186
28	644.151097416	-314.852671673	1109.10930699	564.437167664	300.41536685	1131.59885131
29	644.044296831	-315.994725275	1104.25649709	565.106395524	301.104652546	1127.57661406
30	643.791990114	-317.19374972	1099.42752609	565.758939507	301.832749494	1123.55681577
31	643.372454591	-318.45741045	1094.62980476	566.386375881	302.562394223	1119.53345463
32	642.722050964	-319.73340745	1089.86168065	566.97188057	303.281441025	1115.5035344
33	641.758133373	-320.942250127	1085.11739167	567.483614827	304.022639373	1111.46943094
34	640.397961497	-322.004312759	1080.39115534	567.888189657	304.822869919	1107.43403176
35	638.507166869	-322.717923337	1075.75310198	568.152703148	305.678342796	1103.39670627
36	635.480289503	-321.699113307	1072.035109	568.245080475	306.516208867	1099.35085005
37	632.171056702	-318.251505292	1070.71297479	568.133327102	307.256914465	1095.2892787
38	629.970110882	-313.843794549	1071.90539886	567.7854485	307.820905923	1091.20480783
39	628.371022321	-309.740098111	1074.27238504	567.168828619	308.12718321	1087.09110444
40	626.968964876	-305.970715406	1077.24609233	566.160723641	307.885004437	1083.06529565
41	625.491848488	-302.446436667	1080.46098039	564.472120307	306.40270398	1079.52194964
42	623.929861263	-299.099663643	1083.81862967	562.23960488	303.620254158	1077.54504422
43	622.31143751	-295.86594954	1087.25957297	559.968051831	300.16646216	1077.89627316
44	620.66464623	-292.681497698	1090.72499437	557.924762043	296.597913502	1079.13532004
45	619.002610871	-289.509109887	1094.18272197	556.098833114	293.145623094	1080.50560618
46	617.318598194	-286.346926611	1097.63598321	554.29908635	289.809615948	1081.98502117
47	615.604502497	-283.19553092	1101.09045225	552.350117246	286.584929543	1083.5689936
48	613.852218084	-280.055505864	1104.55180327	550.230694694	283.469435468	1085.25692429
49	612.053639254	-276.927434494	1108.02571044	547.991403753	280.462325483	1087.05006438
50	610.201694794	-273.811437943	1111.51610807	545.683230668	277.562798723	1088.94967536
51	608.300555934	-270.702617377	1115.00802228	543.357059947	274.770028725	1090.95698552
52	606.361291619	-267.592993999	1118.47487817	541.044662274	272.07837988	1093.0669837
53	604.395070792	-264.474544361	1121.8899327	538.73630942	269.471775224	1095.26111206
54	602.413062397	-261.339245017	1125.2264428	536.416831587	266.932768661	1097.51903647
55	600.426435376	-258.17907252	1128.45766541	534.071058975	264.443914096	1099.82042277
56	598.446358673	-254.986003421	1131.55685748	531.683821785	261.987765433	1102.14493679
57	596.474481167	-251.753801519	1134.51436667	529.239950218	259.546876579	1104.4722444
58	594.471339751	-248.483948757	1137.39434628	526.72457603	257.104136657	1106.78221081
59	592.386375997	-245.180010051	1140.28086832	524.136188082	254.657282977	1109.06353195
60	590.16903131	-241.845550353	1143.25800508	521.491635972	252.22446324	1111.31704254
61	587.768747091	-238.484134611	1146.40982884	518.809103452	249.825308232	1113.54445933
62	585.139214134	-235.097507874	1149.81505028	516.106774269	247.479448736	1115.74749907
63	582.560562952	-231.547609706	1153.14049672	513.402832174	245.206515537	1117.92787851
64	580.864945225	-227.459963627	1155.35648618	510.715460916	243.026139419	1120.08731439
65	580.923029669	-222.49824974	1155.38952408	508.062844244	240.957951167	1122.22752347
66	583.027252028	-218.709007436	1153.08319847	505.463041533	239.021323123	1124.35018121
67	586.812951601	-218.577370207	1149.88482224	502.912191594	237.190078414	1126.44968463
68	591.346798178	-217.449243254	1148.69930775	500.359547578	235.340615426	1128.50486305
69	590.89806249	-215.600736635	1152.21591862	497.748320687	233.336777848	1130.49253964
70	587.646800872	-213.759416934	1157.85026302	495.021722124	231.042409372	1132.38953757
71	585.240740074	-211.886195688	1162.69161537	492.122963091	228.321353687	1134.17268
72	583.726547517	-210.041084159	1166.72896338	488.995254791	225.037454485	1135.8187901
73	582.343055397	-208.306277692	1170.60204833	485.645071138	221.101773106	1137.28111992
74	580.65266668	-206.732765919	1174.80961286	483.128205428	217.208555742	1138.12195458
75	579.057133984	-205.290590168	1179.48464618	483.351728457	214.691101135	1137.58475137
76	578.204205579	-204.058277105	1184.58529783	486.653823636	214.182126131	1135.28673302
77	579.805103527	-204.308817073	1188.92279228	490.28252138	214.903297711	1131.62490972
78	583.311554437	-206.099574309	1192.37305692	492.981343784	216.185886876	1127.92389123
79	585.358116749	-207.592183119	1196.42002251	495.797368258	217.701901053	1126.54577381
80	584.761331943	-208.024320934	1201.37076035	498.771613689	218.837717583	1128.92416254
81	583.003515722	-207.780072507	1206.4047704	498.52443019	218.33854957	1132.59977001
82	581.084496244	-207.202104543	1211.06664263	496.210126562	216.866792587	1136.59992477
83	579.112670876	-206.445639515	1215.46353831	493.860276022	215.398088339	1140.47690186
84	577.146643957	-205.655608787	1219.74027207	492.064201854	214.18237972	1144.1075183
85	575.254115357	-204.982284558	1224.15520066	490.561884803	213.042244814	1147.5597142
86	573.510966905	-204.580743423	1229.06881866	489.082428384	211.794787433	1150.90389761
87	572.356857157	-204.739528469	1234.42923763	487.490191832	210.32143619	1154.24521739
88	573.957622857	-206.371488537	1238.1780813	486.085077965	208.710755156	1157.80069286
89	578.23864449	-209.186634056	1239.47220562	485.255329831	207.093306389	1161.80793495
90	582.539558442	-211.713022112	1239.44642065	485.649531592	205.718887603	1165.92167689
91	586.825355826	-214.081221201	1238.13290874	488.397428403	205.114466433	1168.5455717
92	591.174419648	-216.604651385	1236.33950963	491.962479145	205.642624643	1170.7686745
93	594.895766904	-219.419334874	1237.2798056	493.761238542	206.794979067	1174.33571341
94	595.685408675	-220.771526896	1241.40107635	493.559734254	207.376150837	1178.32539301
95	592.715280049	-219.096959298	1245.57909366	492.105944327	207.407431853	1182.38203228
96	589.79393459	-216.922017177	1249.42952546	490.278110155	207.179305622	1186.33250414
97	587.436508367	-215.116634958	1253.12428648	488.414786395	206.838511134	1190.10069351
98	583.731441434	-213.180701735	1257.08601737	486.470905475	206.429610346	1193.67944374
99	581.946803046	-211.048843354	1260.81033013	484.393207399	205.994983177	1197.06307081
100	586.198553839	-210.518779303	1261.93815444	482.162061314	205.565561009	1200.28637948
101	591.020197405	-212.774469758	1259.70353998	479.921224189	205.116652275	1203.58088991
102	595.15078577	-214.852640235	1259.21450338	477.864002904	204.606696881	1207.23777928
103	594.565533809	-215.757526742	1264.18478044	476.195976301	204.002081013	1211.5277707
104	591.958542792	-214.815290729	1268.34071006	475.613827209	203.587627642	1215.901771
105	588.957019994	-213.34521105	1272.03204195	477.410008191	204.044985618	1218.77326342
106	586.252781594	-212.228824386	1276.06747488	481.396834228	205.412494771	1219.73698248
107	583.570098723	-211.221870414	1280.16827988	485.68486447	206.974316863	1219.80584667
108	580.756866843	-210.170925061	1284.15153552	489.48245327	208.407635316	1219.47699683
109	578.642750161	-209.820907108	1288.73852407	493.180044039	209.820785093	1218.65824975
110	578.754911529	-211.118117639	1293.46868601	497.154069612	211.348070227	1217.31449925
111	582.491602999	-214.115393497	1294.97389813	500.991023819	213.216800408	1216.41874021
112	587.012409827	-217.023408568	1294.58893624	503.746061294	215.708556809	1217.60866585
113	589.309331372	-220.376229767	1296.82800368	504.263758936	217.99196652	1220.95330958
114	587.461109867	-221.200882034	1300.79355082	501.991260774	218.242238641	1224.28437032
115	583.494792842	-219.413869555	1304.38997015	498.747956547	217.366872282	1227.32112399
116	580.079641347	-217.878670316	1307.95729523	496.171750602	216.446927428	1230.15318395
117	576.933860212	-216.581338674	1311.22143047	493.686671018	215.466463332	1233.02927524
118	573.608521008	-215.079282307	1314.26202134	490.173557055	214.132463532	1236.23188023
119	570.928973592	-213.191498486	1318.72661819	486.939845859	212.687163791	1239.42413507
120	573.817737035	-213.182126365	1320.09436054	489.004398787	212.239071423	1241.24392884
121	578.992416562	-214.495957821	1318.47819149	493.51091584	212.859887566	1241.19412076
122	583.598116105	-215.222390698	1316.62844585	497.196315102	213.975561921	1239.80800136
123	585.47726448	-214.088768513	1315.50316704	500.591469492	215.177593075	1237.76845916
124	580.47534837	-210.441801543	1317.65319533	504.07845284	216.459643678	1235.87877703
125	576.754486261	-207.355656114	1319.35798217	507.709366726	218.505363147	1235.14762224
126	573.704332492	-204.634925588	1320.7923528	510.35787509	221.124755581	1236.41308176
127	570.163412548	-201.706283565	1322.27972429	508.192648155	221.408066622	1239.34587794
128	566.151887191	-198.069090997	1323.40638363	504.127388167	220.596636068	1242.72545759
129	564.146488561	-194.129496962	1322.5111441	500.887416093	220.065212753	1245.69349274
130	566.487342234	-191.39884923	1318.67382843	498.110949778	219.629448503	1248.24966722
131	569.570698687	-190.210876412	1314.92704974	495.128293928	218.954464372	1250.49912509
132	573.195382329	-189.589914831	1311.66130404	491.908170687	218.161086312	1252.90203701
133	576.702391408	-188.81854938	1308.1776913	489.112511797	217.864778826	1256.30346012
134	578.3164422	-187.600846355	1303.29254083	488.439288514	218.764721481	1259.86695912
135	575.950270334	-185.36860712	1300.81990133	492.000392948	220.981160357	1260.16759784
136	571.191125289	-182.597638136	1301.82208208	496.226525072	223.029194848	1259.33124169
137	567.023668387	-180.487336988	1302.76099375	499.566823746	225.032780376	1258.86715256
138	561.562784664	-179.225387882	1304.15282671	502.496780357	228.335061009	1259.13488894
139	558.745562192	-179.085205337	1302.09881948	502.032272756	230.637026921	1260.81475892
140	561.474930627	-179.271879676	1297.68525836	497.786286478	230.512745795	1263.56299024
141	565.137963803	-179.157371558	1294.60499267	493.752996648	229.965284952	1266.11203368
142	568.483547669	-178.704526386	1291.00757305	490.511012413	229.418353226	1268.32528355
143	571.263135705	-177.451388852	1286.20212873	487.66572767	228.833191954	1270.38368836
144	568.331500948	-175.548633802	1285.19390524	484.822516539	228.171033074	1272.46820308
145	563.299465279	-173.967170806	1287.12026932	481.586753142	227.393108523	1274.75978267
146	559.184999072	-173.346575999	1289.67602601	477.563812929	226.460650648	1277.43938177
147	555.751007412	-174.704581006	1292.87598108	474.035311511	225.848389755	1280.25395626
148	557.695944785	-178.932277683	1294.76046971	476.827898218	227.359123784	1281.56052852
149	561.634218567	-181.91607967	1295.31669844	480.580927601	229.013008445	1281.47844435
150	565.712611704	-185.004813615	1296.01010582	484.440034834	230.647103464	1280.62694447
151	568.219463222	-188.698567731	1297.88001505	488.15192017	232.2621108	1280.0208029
152	568.323022423	-192.605575366	1301.13565064	484.871525355	231.256222529	1281.59895021
153	566.854760923	-195.737448518	1304.88056286	480.242143256	229.566179549	1283.46421762
154	564.567937484	-197.951899383	1308.69677158	476.80784531	228.11207452	1284.81616828
155	562.028131193	-199.80338261	1312.61919233	473.859688755	226.678292713	1285.89055517
156	559.719373509	-201.774721544	1316.66140311	470.778443716	225.093851916	1286.89897839
157	557.884402944	-204.068264006	1320.73392072	467.225262478	223.320400015	1287.97527223
158	556.71701435	-206.827930806	1324.7273007	462.907552935	221.340910886	1289.24018585
159	556.343602227	-210.057585143	1328.54122982	458.676162669	219.096111314	1290.2282258
160	556.801709826	-213.576457724	1332.08743226	458.49641671	216.460678876	1288.90107619
161	558.122810149	-217.191165313	1335.27845457	461.647908797	214.734764675	1286.24293233
162	560.338376199	-220.708324677	1338.02684331	465.218908979	214.746748725	1284.21325765
163	563.345048058	-223.97162203	1340.37215648	469.143224598	215.623925154	1282.61505109
164	566.247632003	-227.042441481	1343.09985267	472.957366637	216.421749211	1280.78718381
165	567.930259975	-229.922885441	1347.0163407	475.536208502	216.167921059	1277.53428159
166	567.673278669	-231.831546968	1351.49905155	474.401480073	214.940918359	1275.10006015
167	565.551654716	-232.404672264	1355.8652393	469.654574787	213.884145924	1276.1910975
168	562.691710989	-232.401465089	1360.1573421	465.816966611	212.746557696	1276.85796019
169	559.896530787	-232.406608714	1364.45318032	462.109481598	211.135095912	1277.21123319
170	557.338324947	-232.588240561	1368.7847446	457.585089015	208.959917513	1277.92962635
171	555.137185144	-233.080085358	1373.18023935	459.27332807	208.145665038	1276.01602486
