	0	1	2	3	4	5	6	7
0	16587.0	276.43333	361.089	-73.078	894.598	288.836	321.066	929.141
1	16546.2749296	275.754578848	412.944918977	-44.8761910852	925.714053788	342.508399442	325.701406022	949.760925586
2	16588.9343034	276.465571804	380.720862323	-74.2507504724	919.240707699	313.077590355	316.712399361	953.245789119
3	16611.2386355	276.837313984	368.608939565	-89.4848697348	922.262968526	303.677243222	310.93169388	964.473991653
4	16587.8588747	276.447651162	402.38857639	-73.0927462289	946.628544575	338.891784502	312.46385114	979.940331539
5	16574.0176629	276.216960846	426.292330429	-63.2081325327	966.962539922	363.952570752	312.184337823	992.887167463
6	16591.2922559	276.504867484	418.4052508	-74.7476812266	973.265568545	358.13672362	306.584039769	1007.68588204
7	16602.247292	276.687451683	416.62451906	-81.939365888	982.881745326	358.380477138	302.063706805	1024.03032593
8	16589.7235011	276.47872534	438.388435622	-73.0111218793	1003.76745333	381.009061847	301.498403996	1036.36458951
9	16582.1661269	276.352772281	454.851337987	-67.5983859212	1022.63471599	398.14084106	299.875184917	1048.70675157
10	16593.3993872	276.5399929	451.932748156	-75.2004878121	1032.98154827	396.709209014	294.809761057	1067.29875091
11	16600.3540729	276.655900772	453.043358552	-79.9032796762	1045.56755928	399.105288614	290.522473149	1085.65521887
12	16591.6892422	276.511483822	469.759383468	-73.9504058395	1065.75400902	415.923463544	289.109369316	1097.00885962
13	16586.9077704	276.431793132	482.267358544	-70.8522846687	1084.47984034	428.330379699	286.963696843	1109.41556957
14	16595.4551513	276.574253084	480.866178582	-77.1079020113	1097.33219539	427.437947458	282.273008551	1129.70974033
15	16600.3669328	276.65611914	482.766818006	-80.9508289518	1112.29349598	429.366820306	278.232293547	1148.41654271
16	16593.6850608	276.544753979	496.176574725	-76.8249799218	1133.21101194	441.606815008	276.460340581	1158.55719841
17	16590.4727498	276.491211815	505.79026637	-75.0685626936	1153.07164269	450.173131996	274.130702199	1170.60205396
18	16597.4914761	276.608187634	504.42943379	-80.3409764289	1168.54007552	448.883832109	269.859065128	1191.48838472
19	16601.1581159	276.669299044	505.562925404	-83.3487973225	1185.76229035	450.205934486	266.242665037	1209.90807941
