	RHX	RHY	RHZ	LHX	LHY	LHZ
0	-4.75163729285	-268.882089275	965.406868955	-61.9587761687	295.726189459	984.489187693
1	0.302778537122	-266.333743331	967.819429746	-58.6389111992	295.06232218	988.38957899
2	3.50752121601	-263.992694102	972.686361937	-55.7813914218	293.762381091	992.455453615
3	6.4286496793	-261.498240814	977.551917229	-53.2602369234	292.199951597	996.675595246
4	10.2578962388	-260.007617042	982.296609311	-50.9595238053	290.718798637	1001.03968288
5	12.5794655778	-258.548460418	987.889518947	-48.810286183	289.316050142	1005.50900897
6	15.2716784673	-257.501287154	993.464938431	-46.4304321136	287.975793982	1009.86912201
7	19.2559157925	-257.133198379	998.134633463	-43.9444110296	286.384677102	1014.09698189
8	24.4325502826	-257.372123519	1001.67298367	-41.7486430862	284.14964458	1018.18098934
9	29.4928318305	-257.780161204	1005.37835701	-39.8858682224	281.320759956	1022.09192834
10	34.5262177252	-258.668234879	1008.79958898	-37.7583996068	278.318611028	1025.68265696
11	40.1839881914	-260.680327787	1010.72110411	-35.2031302208	275.257974994	1028.91302059
12	45.8378125469	-262.951726159	1012.23894335	-32.2793117834	272.142619167	1031.81089884
13	51.4239106889	-264.783881591	1014.26817402	-29.1698083218	268.98384928	1034.46239511
14	56.8848267645	-265.5534578	1016.93071139	-26.7145641134	265.496789669	1037.32653853
15	60.0136112395	-264.755180603	1012.59303778	-24.6747436652	261.770872192	1040.2668339
16	63.898369382	-262.422203848	1008.06668438	-22.58449043	257.970324605	1043.02541438
17	62.7909175272	-256.368259801	1007.65165598	-20.4187197275	254.1245093	1045.63396657
18	61.4541877108	-251.103896178	1011.07227887	-17.9618001573	250.485829485	1048.36487299
19	58.7110015105	-245.917298749	1013.49870094	-15.3301631441	247.075854036	1051.30775676
20	56.1743238609	-240.993280967	1016.33885239	-13.4703164173	243.686891909	1054.61685307
21	54.9377369984	-236.457633977	1020.55032251	-12.5320674276	240.286071036	1058.31657336
22	54.6871230073	-232.246474201	1025.84317444	-12.3901252428	236.866435129	1062.29801577
23	53.6060764367	-227.990391062	1030.54083115	-12.4133622215	233.322213208	1065.94210926
24	51.402968315	-223.63007466	1034.37411353	-12.1865456772	229.099503767	1068.78905586
25	48.3701997982	-219.198962416	1037.56546786	-9.31150937462	224.858713246	1068.55118086
26	46.2450535674	-214.895720627	1041.43654457	-5.39696339485	222.018897023	1066.45949315
27	45.3142413258	-210.753136101	1046.20546166	-2.01212131808	218.669735141	1064.46495867
28	45.3063668583	-206.719852511	1051.65394949	-3.44477418054	213.956358698	1062.70020212
29	44.5246612721	-202.474790146	1056.41738639	-4.81665890163	209.157280977	1064.13141507
30	42.6746163835	-197.962219201	1060.25891497	-6.05815485478	205.053101753	1066.99593192
31	40.0803747285	-193.233932793	1063.41122041	-7.16921559144	201.635295774	1070.73562269
32	38.4276368788	-188.559280602	1067.08438005	-8.16750970156	198.553394431	1074.73494608
33	37.9581779772	-183.976894673	1071.45195177	-9.05385225041	195.791230345	1078.9655067
34	38.5681158187	-179.487090772	1076.46340264	-9.828243238	193.348803516	1083.42730454
35	38.6975896821	-175.094610354	1081.35994709	-10.4906826643	191.226113943	1088.12033962
36	37.8232700024	-170.801044167	1085.88701436	-11.0951174455	189.318291268	1092.93873562
37	35.9451567795	-166.60639221	1090.04460445	-11.7391768476	187.435548622	1097.69088515
38	33.1416821204	-162.515844566	1093.87408852	-12.424872616	185.573975264	1102.37283996
39	30.2745013464	-158.586419483	1097.82997024	-13.0629926124	183.729921857	1107.06014896
40	27.581017213	-154.833826597	1102.03747419	-13.539261939	181.898713841	1111.84958532
41	25.0612297201	-151.258065906	1106.49660037	-13.8532553408	180.08033382	1116.74150918
42	22.7151388678	-147.859137412	1111.20734877	-14.1199090157	178.270198448	1121.67678108
43	20.4710928324	-144.658503403	1116.1228772	-14.6304326264	176.456695066	1126.50556155
44	18.2016461619	-141.694338363	1121.15986852	-15.399097509	174.639254571	1131.22050738
45	15.9043194959	-138.967384947	1126.31670184	-16.4096322327	172.817315274	1135.8296554
46	13.5791128343	-136.477643158	1131.59337718	-17.3681410369	170.980731889	1140.47816744
47	11.2836551788	-134.200489356	1136.99168283	-18.1655288754	169.125738453	1145.21992803
48	9.39037283335	-131.976793769	1142.52317569	-18.801795748	167.252334966	1150.05493716
49	7.96600147686	-129.778041672	1148.18992666	-19.3608401008	165.387242319	1154.95035163
50	7.01054110934	-127.604233064	1153.99193574	-20.1649339844	163.633101224	1159.78001365
51	6.39498005899	-125.462700327	1159.89292043	-21.2458689258	162.000036992	1164.53147797
52	5.74310136974	-123.374825762	1165.78707562	-22.6036449249	160.488049624	1169.2047446
53	5.0307934628	-121.341979752	1171.66762031	-24.1849022183	159.117400436	1173.84224773
54	4.25815979433	-119.364152253	1177.53459894	-25.8848890184	157.927864886	1178.52729092
55	3.47554207796	-117.436455891	1183.40963909	-27.7008361699	156.920494456	1183.26207633
56	2.72484956592	-115.55482195	1189.3107456	-29.6204571816	156.088637865	1188.04683677
57	2.00608225821	-113.71925043	1195.23791849	-31.323970289	155.259181602	1192.88763164
58	1.31924015483	-111.92974133	1201.19115774	-32.6703710514	154.355793067	1197.78713276
59	0.66432325578	-110.186294652	1207.17046337	-33.6596594687	153.37847226	1202.74534014
60	0.0413315610552	-108.488910394	1213.17583537	-34.3319611963	152.342023043	1207.75685679
61	-0.549734929341	-106.837588557	1219.20727373	-35.0577134931	151.383113648	1212.77185801
62	-1.10833175829	-105.230763096	1225.26308011	-35.9268884996	150.53493818	1217.77824234
63	-1.62299422805	-103.635457619	1231.30749198	-36.9394862158	149.79749664	1222.77600979
64	-2.08912826635	-102.038458003	1237.32617879	-38.0793825888	149.160161938	1227.76641019
65	-2.50673387318	-100.439764249	1243.31914052	-39.203285184	148.528492461	1232.76055066
66	-2.87788854972	-98.839369096	1249.28635108	-40.2773990224	147.880214512	1237.7610508
67	-3.53103889426	-97.2361247236	1255.22368339	-41.301724104	147.215328091	1242.76791059
68	-4.70370013217	-95.6292010891	1261.12815297	-42.2762604287	146.533833198	1247.78113003
69	-6.39587226347	-94.0185981924	1266.9997598	-43.2010079966	145.835729833	1252.80070913
70	-8.60511577822	-92.4045880605	1272.8387619	-44.0759668077	145.121017996	1257.82664788
71	-10.5931153745	-90.8694993933	1278.72324064	-44.901136862	144.389697687	1262.85894629
72	-11.7750772412	-89.478541884	1284.71504158	-45.6756212544	143.64192029	1267.89771703
73	-12.1510013781	-88.2317155324	1290.81416471	-46.3643411339	142.883606582	1272.94736689
74	-11.7214794147	-87.1289744325	1297.02053895	-46.9492204523	142.117807524	1278.01016668
75	-11.0470609171	-86.1268238652	1303.26680408	-47.4302592097	141.344523118	1283.0861164
76	-10.6194779558	-85.1871088674	1309.49386958	-47.8079362929	140.564439227	1288.17513371
77	-10.4387305309	-84.309829439	1315.70173544	-48.1097248356	139.816903035	1293.2724946
78	-10.5048087652	-83.4949859108	1321.89040237	-48.3515668885	139.124746839	1298.37545785
79	-10.6199239754	-82.7492017187	1328.07416593	-48.5334624518	138.487970641	1303.48402346
80	-10.5918096078	-82.0789153768	1334.26692252	-48.6554115254	137.906574439	1308.59819143
81	-10.4204656623	-81.484126885	1340.46867215	-48.7174141093	137.380558234	1313.71796175
82	-10.1058921389	-80.9648362434	1346.67941482	-48.7194702036	136.909922025	1318.84333443
83	-9.64808903767	-80.5210434519	1352.89915052	-48.6615798082	136.494665814	1323.97430946
84	-9.0470563585	-80.1527485106	1359.12787926	-48.5437429231	136.134789599	1329.11088685
85	-8.30279410144	-79.8599514194	1365.36560105	-48.3659595484	135.830293381	1334.2530666
86	-7.41121336282	-79.6463190722	1371.60418913	-48.128229684	135.58117716	1339.40084871
