Time_s   F0_Hz
1.373946   377.042010
1.383946   393.208245
1.393946   394.577806
1.403946   383.301403
1.413946   361.690465
1.423946   341.944136
1.433946   319.878202
1.443946   305.646374
1.453946   297.010076
1.463946   289.835925
1.473946   282.469379
1.483946   276.011372
1.493946   269.743192
1.503946   262.293982
1.513946   255.270836
1.523946   249.704452
1.533946   245.938654
1.543946   243.736643
1.553946   242.653300
1.563946   242.207273
1.573946   241.900789
1.583946   241.214610
1.593946   239.681854
1.603946   237.034228
1.613946   233.372778
1.623946   228.914253
1.633946   223.743422
1.643946   218.893669
1.653946   215.221376
1.663946   212.676280
1.673946   211.217321
1.683946   210.895432
1.693946   211.964037
1.703946   215.050765
1.713946   221.351045
1.723946   231.157586
1.733946   243.137805
1.743946   261.548364
1.753946   275.258844
1.763946   285.112551
1.773946   292.351700
1.783946   296.516834
1.793946   298.089692
1.803946   297.481422
1.813946   295.036637
1.823946   291.268751
1.833946   286.892848
1.843946   283.714052
1.853946   283.654493
1.863946   286.698960
1.873946   292.071450
1.883946   298.366607
1.893946   304.733575
1.903946   311.642012
1.913946   319.607050
1.923946   324.741513
1.933946   326.135946
1.943946   324.981176
1.953946   321.237993
1.963946   315.183934
1.973946   307.296477
1.983946   298.401731
1.993946   288.557561
2.003946   272.244780
2.013946   248.507798
2.023946   237.523338
2.033946   232.503612
2.043946   230.594030
2.053946   230.397286
2.063946   230.116849
2.073946   228.787867
2.083946   226.935414
2.093946   226.249341
2.103946   228.473110
2.113946   234.075117
2.123946   243.341561
2.133946   258.163961
2.143946   270.796716
2.153946   280.347975
2.163946   287.680063
2.173946   293.014770
2.183946   296.259456
2.193946   298.014724
2.203946   298.560227
2.213946   298.061595
2.223946   296.703819
2.233946   294.693177
2.243946   292.221223
2.253946   289.530690
2.263946   287.067779
2.273946   285.476500
2.283946   285.345087
2.293946   287.139732
2.303946   291.099006
2.313946   296.757555
2.323946   303.187561
2.333946   310.345455
2.343946   319.398701
2.353946   326.860568
2.363946   329.874927
2.373946   330.810478
2.383946   329.943414
2.393946   327.973848
2.403946   325.981128
2.413946   325.321461
2.423946   327.212697
2.433946   332.416109
2.443946   340.525218
2.453946   349.415953
2.463946   358.237516
2.473946   368.467066
2.483946   377.962727
2.493946   385.282754
2.503946   391.096843
2.513946   395.523359
2.523946   398.609358
2.533946   400.466258
2.543946   401.315924
2.553946   401.442622
2.563946   401.068168
2.573946   400.209267
2.583946   398.603530
2.593946   395.728692
2.603946   390.966778
2.613946   383.910103
2.623946   374.832441
2.633946   365.128941
2.643946   356.780966
2.653946   350.806369
2.663946   347.381021
2.673946   346.888910
2.683946   349.116203
2.693946   352.974020
2.703946   357.755183
2.713946   363.299650
2.723946   369.224846
2.733946   375.046666
2.743946   380.569481
2.753946   385.609788
2.763946   389.888831
2.773946   393.067121
2.783946   394.893976
2.793946   395.323766
2.803946   394.454874
2.813946   392.344836
2.823946   388.812297
2.833946   383.429545
2.843946   375.942976
2.853946   367.209014
2.863946   359.631013
2.873946   355.419149
2.883946   355.615923
2.893946   360.484410
2.903946   369.650689
2.913946   380.017233
2.923946   388.418587
2.933946   395.262872
2.943946   401.604529
2.953946   408.134611
2.963946   414.785123
2.973946   420.894713
2.983946   425.826789
2.993946   429.294537
3.003946   431.345024
3.013946   432.235202
3.023946   432.347045
3.033946   432.110337
3.043946   431.926551
3.053946   432.063905
3.063946   432.571043
3.073946   433.261866
3.083946   433.839217
3.093946   434.055108
3.103946   433.856122
3.113946   433.443197
3.123946   433.263638
3.133946   433.961225
3.143946   436.264316
3.153946   440.750001
3.163946   447.458273
3.173946   455.570099
3.183946   463.816591
3.193946   471.578978
3.203946   478.885627
3.213946   484.967929
3.223946   488.936151
3.233946   491.269658
3.243946   492.453151
3.253946   492.784120
3.263946   492.575629
3.273946   492.189702
3.283946   491.940232
3.293946   491.975159
3.303946   492.245542
3.313946   492.571643
3.323946   492.730356
3.333946   492.473985
3.343946   491.450675
3.353946   489.107164
3.363946   484.777021
3.373946   478.174601
3.383946   470.017575
3.393946   461.371261
3.403946   452.267566
3.413946   443.613476
3.423946   437.708890
3.433946   433.826648
3.443946   430.934635
3.453946   428.545650
3.463946   426.550957
3.473946   425.005273
3.483946   423.953165
3.493946   423.364549
3.503946   423.136203
3.513946   423.125674
3.523946   423.162728
3.533946   423.056800
3.543946   422.597380
3.553946   421.552966
3.563946   419.684254
3.573946   416.775914
3.583946   412.695695
3.593946   407.453463
3.603946   401.200546
3.613946   394.095850
3.623946   386.145978
3.633946   377.326645
3.643946   367.759750
3.653946   358.030994
3.663946   348.926727
3.673946   339.643817
3.683946   329.278588
3.693946   320.578371
3.703946   313.555455
3.713946   307.497371
3.723946   302.023462
3.733946   296.775344
3.743946   291.275034
3.753946   285.164537
3.763946   279.707492
3.773946   276.056366
3.783946   273.221866
3.793946   270.955162
3.803946   269.112240
3.813946   267.494769
3.823946   265.996682
3.833946   264.575931
3.843946   263.221530
3.853946   261.939859
3.863946   260.747512
3.873946   259.668647
3.883946   258.726312
3.893946   257.936114
3.903946   257.301972
3.913946   256.816867
3.923946   256.466940
3.933946   256.235920
3.943946   256.123581
3.953946   256.143806
3.963946   256.322143
3.973946   256.677943
3.983946   257.202576
3.993946   257.859353
4.003946   258.599078
4.013946   259.368611
4.023946   260.121946
4.033946   260.812255
4.043946   261.403152
4.053946   261.874208
4.063946   262.220895
4.073946   262.440031
4.083946   262.516404
4.093946   262.416071
4.103946   262.119319
4.113946   261.628944
4.123946   260.981026
4.133946   260.211594
4.143946   259.342216
4.153946   258.386827
4.163946   257.392176
4.173946   256.462828
4.183946   255.716452
4.193946   255.206015
4.203946   254.879685
4.213946   254.641372
4.223946   254.447518
4.233946   254.351215
4.243946   254.436628
4.253946   254.716762
4.263946   255.099032
4.273946   255.442100
4.283946   255.658026
4.293946   257.158477
4.303946   279.156816
4.313946   299.513836
4.323946   --undefined--
4.333946   --undefined--
4.343946   --undefined--
