Time_s   F0_Hz
1.023946   122.387140
1.033946   125.206313
1.043946   129.087062
1.053946   133.401777
1.063946   135.882806
1.073946   137.283542
1.083946   138.036884
1.093946   138.789600
1.103946   140.316234
1.113946   143.535823
1.123946   148.562395
1.133946   153.938105
1.143946   163.172996
1.153946   176.369746
1.163946   183.532831
1.173946   188.672894
1.183946   191.752642
1.193946   193.644522
1.203946   194.793288
1.213946   195.440518
1.223946   195.714314
1.233946   195.678481
1.243946   195.378449
1.253946   194.869694
1.263946   194.231644
1.273946   193.574709
1.283946   193.017421
1.293946   192.649181
1.303946   192.495358
1.313946   192.521019
1.323946   192.660808
1.333946   192.849125
1.343946   193.040450
1.353946   193.208687
1.363946   193.341352
1.373946   193.429218
1.383946   193.453454
1.393946   193.383878
1.403946   193.176417
1.413946   192.773052
1.423946   192.124752
1.433946   191.222055
1.443946   190.141329
1.453946   189.071197
1.463946   188.284500
1.473946   188.040027
1.483946   188.500248
1.493946   189.696173
1.503946   191.523156
1.513946   193.758290
1.523946   196.128674
1.533946   198.388066
1.543946   200.345584
1.553946   201.812289
1.563946   202.528346
1.573946   202.233172
1.583946   200.877550
1.593946   198.669630
1.603946   195.855890
1.613946   192.581540
1.623946   189.383085
1.633946   187.584267
1.643946   187.384266
1.653946   188.246033
1.663946   189.842522
1.673946   191.815596
1.683946   193.857216
1.693946   195.775874
1.703946   197.542017
1.713946   199.335672
1.723946   201.560707
1.733946   204.780198
1.743946   209.971804
1.753946   219.871380
1.763946   231.458739
1.773946   241.911554
1.783946   256.309882
1.793946   269.057338
1.803946   280.124986
1.813946   290.587735
1.823946   300.422792
1.833946   309.460959
1.843946   323.071928
1.853946   342.087057
1.863946   354.497947
1.873946   369.399885
1.883946   389.849644
1.893946   407.730154
1.903946   424.204108
1.913946   437.873356
1.923946   447.891058
1.933946   454.527662
1.943946   458.487198
1.953946   460.573998
1.963946   461.689858
1.973946   462.736834
1.983946   464.353308
1.993946   466.764763
2.003946   469.886196
2.013946   473.494865
2.023946   477.299676
2.033946   480.899228
2.043946   483.863440
2.053946   485.909147
2.063946   486.965635
2.073946   487.149358
2.083946   486.678375
2.093946   485.651881
2.103946   483.745518
2.113946   480.040605
2.123946   473.438781
2.133946   463.931937
2.143946   451.312750
2.153946   432.017150
2.163946   413.533922
2.173946   400.938914
2.183946   393.166131
2.193946   388.729928
2.203946   386.101533
2.213946   384.027930
2.223946   381.885690
2.233946   379.545055
2.243946   377.057715
2.253946   374.365597
2.263946   371.124009
2.273946   366.725657
2.283946   360.673909
2.293946   353.164604
2.303946   344.636811
2.313946   333.784021
2.323946   321.574718
2.333946   311.248010
2.343946   302.438394
2.353946   294.505053
2.363946   285.907492
2.373946   277.042947
2.383946   273.629297
2.393946   274.071372
2.403946   276.642160
2.413946   279.529577
2.423946   281.536205
2.433946   282.106037
2.443946   281.269035
2.453946   279.512682
2.463946   277.433412
2.473946   275.435600
2.483946   273.703580
2.493946   272.288050
2.503946   271.161571
2.513946   270.275503
2.523946   269.576454
2.533946   269.007874
2.543946   268.499032
2.553946   267.975506
2.563946   267.375491
2.573946   266.668146
2.583946   265.870934
2.593946   265.043025
2.603946   264.261517
2.613946   263.588429
2.623946   263.044669
2.633946   262.613924
2.643946   262.249775
2.653946   261.868853
2.663946   261.269717
2.673946   260.023111
2.683946   257.440094
2.693946   252.707343
2.703946   245.374306
2.713946   236.695479
2.723946   228.731298
2.733946   220.928864
2.743946   215.614498
2.753946   213.038774
2.763946   212.312463
2.773946   213.131831
2.783946   215.403866
2.793946   218.928092
2.803946   223.048013
2.813946   226.892453
2.823946   229.934021
2.833946   232.141426
2.843946   233.706067
2.853946   234.863814
2.863946   235.817803
2.873946   236.706741
2.883946   237.602242
2.893946   238.545061
2.903946   239.558410
2.913946   240.619785
2.923946   241.600452
2.933946   242.231226
2.943946   242.119041
2.953946   240.840411
2.963946   238.122522
2.973946   234.025462
2.983946   228.719177
2.993946   221.667776
3.003946   214.082345
3.013946   207.519522
3.023946   202.126359
3.033946   197.676266
3.043946   193.662304
3.053946   190.345409
3.063946   189.217305
3.073946   189.764684
3.083946   190.738081
3.093946   191.700370
3.103946   192.429152
3.113946   192.853580
3.123946   193.014468
3.133946   193.021075
3.143946   193.033990
3.153946   193.234552
3.163946   193.762977
3.173946   194.648688
3.183946   195.782908
3.193946   196.957413
3.203946   197.932444
3.213946   198.490569
3.223946   198.479522
3.233946   197.863446
3.243946   196.738647
3.253946   195.284634
3.263946   193.709511
3.273946   192.225327
3.283946   190.975476
3.293946   189.954414
3.303946   189.070555
3.313946   188.255562
3.323946   187.493868
3.333946   186.821856
3.343946   186.337881
3.353946   186.191093
3.363946   186.524742
3.373946   187.377631
3.383946   188.608521
3.393946   189.929639
3.403946   191.042375
3.413946   191.766132
3.423946   192.074843
3.433946   192.079202
3.443946   191.978857
3.453946   192.008076
3.463946   192.371315
3.473946   193.185969
3.483946   194.451480
3.493946   196.050229
3.503946   197.781873
3.513946   199.416457
3.523946   200.711921
3.533946   201.389529
3.543946   201.157654
3.553946   199.849920
3.563946   197.492603
3.573946   194.075275
3.583946   189.079691
3.593946   182.418102
3.603946   176.806206
3.613946   172.344866
3.623946   168.558370
3.633946   165.953072
3.643946   164.781008
3.653946   164.736329
3.663946   165.562633
3.673946   167.017794
3.683946   168.940666
3.693946   171.255697
3.703946   173.907579
3.713946   176.843813
3.723946   180.037488
3.733946   183.151722
3.743946   185.663739
3.753946   187.482263
3.763946   188.691629
3.773946   189.440633
3.783946   189.913257
3.793946   190.283685
3.803946   190.674093
3.813946   191.130421
3.823946   191.644081
3.833946   192.201433
3.843946   192.829070
3.853946   193.594109
3.863946   194.551760
3.873946   195.687107
3.883946   196.896313
3.893946   198.021676
3.903946   198.900131
3.913946   199.392015
3.923946   199.410062
3.933946   198.946283
3.943946   198.072066
3.953946   196.901547
3.963946   195.549839
3.973946   194.117565
3.983946   192.668485
3.993946   191.180767
4.003946   189.494412
4.013946   187.331518
4.023946   184.411230
4.033946   180.664242
4.043946   176.486094
4.053946   172.388850
4.063946   168.409943
4.073946   165.165215
4.083946   163.038200
4.093946   161.745673
4.103946   161.028994
4.113946   160.699563
4.123946   160.672721
4.133946   160.953466
4.143946   161.600925
4.153946   162.661428
4.163946   164.085099
4.173946   165.701209
4.183946   167.278764
4.193946   168.648047
4.203946   169.775310
4.213946   170.744520
4.223946   171.684361
4.233946   172.694883
4.243946   173.810929
4.253946   175.015956
4.263946   176.290594
4.273946   177.647722
4.283946   179.125444
4.293946   180.746457
4.303946   182.466184
