Time_s   F0_Hz
3.643946   379.893972
3.653946   371.870089
3.663946   361.808382
3.673946   352.138657
3.683946   343.506554
3.693946   335.448625
3.703946   330.780624
3.713946   330.453602
3.723946   333.560516
3.733946   339.058707
3.743946   345.118872
3.753946   350.316046
3.763946   354.141800
3.773946   355.985574
3.783946   355.347228
3.793946   352.628192
3.803946   348.463163
3.813946   343.159176
3.823946   336.838704
3.833946   330.624913
3.843946   325.909437
3.853946   323.132297
3.863946   322.576784
3.873946   324.488247
3.883946   328.977797
3.893946   335.671157
3.903946   343.290849
3.913946   350.421326
3.923946   356.910473
3.933946   362.630399
3.943946   365.423555
3.953946   364.391069
3.963946   360.235460
3.973946   354.150812
3.983946   347.330905
3.993946   339.925896
4.003946   332.606652
4.013946   327.673093
4.023946   325.371119
4.033946   325.609583
4.043946   328.535268
4.053946   334.169816
4.063946   341.731344
4.073946   349.482894
4.083946   356.747871
4.093946   363.725596
4.103946   367.854768
4.113946   367.633936
4.123946   363.878213
4.133946   357.823410
4.143946   350.988967
4.153946   344.064173
4.163946   337.112714
4.173946   331.885155
4.183946   329.583005
4.193946   330.028480
4.203946   333.250201
4.213946   339.050951
4.223946   346.354959
4.233946   353.862467
4.243946   361.910599
4.253946   369.844383
4.263946   374.110977
4.273946   374.345794
4.283946   370.918954
4.293946   364.655588
4.303946   357.026781
4.313946   349.430351
4.323946   341.990319
4.333946   334.898224
4.343946   330.493181
4.353946   329.337452
4.363946   331.184748
4.373946   335.930417
4.383946   342.793242
4.393946   350.152134
4.403946   357.364531
4.413946   364.551597
4.423946   369.105208
4.433946   369.598094
4.443946   366.630183
4.453946   361.077128
4.463946   354.324620
4.473946   347.531983
4.483946   341.000073
4.493946   335.921114
4.503946   334.320233
4.513946   336.160544
4.523946   340.610367
4.533946   346.117057
4.543946   351.146502
4.553946   354.807298
4.563946   356.001980
4.573946   354.202143
4.583946   350.431437
4.593946   345.880753
4.603946   341.318555
4.613946   337.621221
4.623946   335.346198
4.633946   334.144097
4.643946   333.469776
4.653946   332.963746
4.663946   332.568323
4.673946   332.507983
4.683946   333.099024
4.693946   334.507118
4.703946   336.578845
4.713946   338.833998
4.723946   340.663221
4.733946   341.624411
4.743946   341.633391
4.753946   340.997644
4.763946   340.245808
4.773946   339.776097
4.783946   339.599013
4.793946   339.437897
4.803946   337.853339
4.813946   329.653948
4.823946   299.616005
