Time_s   F0_Hz
2.013946   188.442559
2.023946   188.382346
2.033946   188.253122
2.043946   188.079047
2.053946   187.878604
2.063946   187.654127
2.073946   187.415161
2.083946   187.154426
2.093946   186.900514
2.103946   186.664030
2.113946   186.479116
2.123946   186.370128
2.133946   186.343244
2.143946   186.378959
2.153946   186.451604
2.163946   186.544943
2.173946   186.656272
2.183946   186.794129
2.193946   186.980798
2.203946   187.214942
2.213946   187.485360
2.223946   187.753445
2.233946   187.975170
2.243946   188.114888
2.253946   188.139990
2.263946   188.043550
2.273946   187.846207
2.283946   187.590047
2.293946   187.331441
2.303946   187.110698
2.313946   186.961525
2.323946   186.875434
2.333946   186.812547
2.343946   186.752410
2.353946   186.661283
2.363946   186.522593
2.373946   186.328661
2.383946   186.088634
2.393946   185.800044
2.403946   185.485928
2.413946   185.172629
2.423946   184.895660
2.433946   184.703804
2.443946   184.636722
2.453946   184.702447
2.463946   184.888760
2.473946   185.155377
2.483946   185.459832
2.493946   185.778500
2.503946   186.090249
2.513946   186.367690
2.523946   186.603087
2.533946   186.763166
2.543946   186.829256
2.553946   186.791970
2.563946   186.656792
2.573946   186.445764
2.583946   186.202753
2.593946   185.967514
2.603946   185.778508
2.613946   185.648175
2.623946   185.576412
2.633946   185.548998
2.643946   185.546329
2.653946   185.543369
2.663946   185.518651
2.673946   185.467101
2.683946   185.401281
2.693946   185.345925
2.703946   185.330105
2.713946   185.372940
2.723946   185.476372
2.733946   185.635429
2.743946   185.842071
2.753946   186.082934
2.763946   186.326921
2.773946   186.560724
2.783946   186.744435
2.793946   186.849766
2.803946   186.870833
2.813946   186.790491
2.823946   186.655176
2.833946   186.486435
2.843946   186.313191
2.853946   186.154863
2.863946   186.008082
2.873946   185.891353
2.883946   185.823723
2.893946   185.848969
2.903946   185.998006
2.913946   186.273169
2.923946   186.622762
2.933946   186.952011
2.943946   187.166156
2.953946   187.203523
2.963946   187.034398
2.973946   186.656699
2.983946   186.063845
2.993946   185.266396
3.003946   184.241921
3.013946   182.925995
3.023946   181.265739
3.033946   179.212349
3.043946   176.827266
3.053946   174.257802
3.063946   171.774792
3.073946   169.660894
3.083946   168.134593
3.093946   167.284079
3.103946   167.069370
3.113946   167.342269
3.123946   167.955951
3.133946   168.774595
3.143946   169.695583
3.153946   170.652323
3.163946   171.599616
3.173946   172.483604
3.183946   173.313252
3.193946   174.085112
3.203946   174.845525
3.213946   175.634671
3.223946   176.510125
3.233946   177.483997
3.243946   178.574823
3.253946   179.760068
3.263946   181.021642
3.273946   182.307364
3.283946   183.533316
3.293946   184.617106
3.303946   185.493894
3.313946   186.131479
3.323946   186.505614
3.333946   186.639638
3.343946   186.580727
3.353946   186.405016
3.363946   186.212958
3.373946   186.104182
3.383946   186.145928
3.393946   186.368672
3.403946   186.753916
3.413946   187.236198
3.423946   187.735503
3.433946   188.170606
3.443946   188.492590
3.453946   188.670923
3.463946   188.716760
3.473946   188.650676
3.483946   188.518294
3.493946   188.361428
3.503946   188.222764
3.513946   188.094741
3.523946   187.952872
3.533946   187.771638
3.543946   187.533211
3.553946   187.247347
3.563946   186.940792
3.573946   186.647356
3.583946   186.406017
3.593946   186.253997
3.603946   186.215859
3.613946   186.300809
3.623946   186.497196
3.633946   186.754732
3.643946   187.015475
3.653946   187.222569
3.663946   187.340665
3.673946   187.360700
3.683946   187.306559
3.693946   187.215626
3.703946   187.119186
3.713946   187.031324
3.723946   186.951923
3.733946   186.874946
3.743946   186.788204
3.753946   186.712518
3.763946   186.658407
3.773946   186.643761
3.783946   186.671588
3.793946   186.729499
3.803946   186.799139
3.813946   186.872411
3.823946   186.928775
3.833946   186.986280
3.843946   187.065993
3.853946   187.184415
3.863946   187.339574
3.873946   187.506917
3.883946   187.648986
3.893946   187.734559
3.903946   187.714155
3.913946   187.576900
3.923946   187.351058
3.933946   187.068779
3.943946   186.786466
3.953946   186.550734
3.963946   186.380879
3.973946   186.273918
3.983946   186.192471
3.993946   186.095543
4.003946   185.946542
4.013946   185.739979
4.023946   185.459840
4.033946   185.092303
4.043946   184.594473
4.053946   183.920310
4.063946   183.046175
4.073946   181.956314
4.083946   180.673730
4.093946   179.245425
4.103946   177.732410
4.113946   176.199647
4.123946   174.712448
4.133946   173.358593
4.143946   172.196751
4.153946   171.283832
4.163946   170.622923
4.173946   170.192252
4.183946   169.949899
4.193946   169.816644
4.203946   169.714502
4.213946   169.543687
4.223946   169.227519
4.233946   168.711740
4.243946   167.963231
4.253946   166.987976
4.263946   165.812991
4.273946   164.469951
4.283946   163.021071
4.293946   161.515219
4.303946   160.017209
4.313946   158.564620
4.323946   157.194528
4.333946   155.949255
4.343946   154.883812
4.353946   154.046098
4.363946   153.435504
4.373946   153.005914
4.383946   152.672718
4.393946   152.361779
4.403946   152.032665
4.413946   151.694195
4.423946   151.362162
4.433946   151.043151
4.443946   150.728897
4.453946   150.431408
4.463946   150.166700
4.473946   149.975719
4.483946   149.896733
4.493946   149.849504
4.503946   149.964188

