Time_s   F0_Hz
0.024966   214.205007
0.034966   219.967193
0.044966   225.803716
0.054966   227.851681
0.064966   226.139988
0.074966   222.218915
0.084966   218.306695
0.094966   216.345878
0.104966   217.224923
0.114966   220.754696
0.124966   226.055953
0.134966   232.130753
0.144966   238.202329
0.154966   243.659251
0.164966   248.097672
0.174966   251.327791
0.184966   253.364599
0.194966   254.437706
0.204966   254.846663
0.214966   254.900062
0.224966   254.816894
0.234966   254.718459
0.244966   254.649115
0.254966   254.601748
0.264966   254.540772
0.274966   254.419123
0.284966   254.188432
0.294966   253.805123
0.304966   253.224054
0.314966   252.388114
0.324966   251.234017
0.334966   249.713972
0.344966   247.808697
0.354966   245.526229
0.364966   242.947180
0.374966   240.182176
0.384966   237.383219
0.394966   234.703154
0.404966   232.255987
0.414966   230.104759
0.424966   228.270100
0.434966   226.733469
0.444966   225.478896
0.454966   224.479699
0.464966   223.691447
0.474966   223.051283
0.484966   222.487583
0.494966   221.913448
0.504966   221.265928
0.514966   220.464011
0.524966   219.451770
0.534966   218.132440
0.544966   216.444432
0.554966   214.346057
0.564966   211.848227
0.574966   209.020206
0.584966   205.974857
0.594966   202.902835
0.604966   200.005493
0.614966   197.454169
0.624966   195.371446
0.634966   193.770419
0.644966   192.589832
0.654966   191.716458
0.664966   191.068563
0.674966   190.548807
0.684966   190.099503
0.694966   189.678489
0.704966   189.282539
0.714966   188.884277
0.724966   188.480467
0.734966   188.052665
0.744966   187.627756
0.754966   187.269940
0.764966   187.038552
0.774966   186.992467
0.784966   187.143932
0.794966   187.465021
0.804966   187.867535
0.814966   188.250441
0.824966   188.494368
0.834966   188.487581
0.844966   188.112654
0.854966   187.249178
0.864966   185.793348
0.874966   183.714026
0.884966   181.132972
0.894966   178.314363
0.904966   175.627309
0.914966   173.466607
0.924966   172.101194
0.934966   171.682682
0.944966   172.202537
0.954966   173.569037
0.964966   175.595028
0.974966   178.059840
0.984966   180.697304
0.994966   183.244380
1.004966   185.434950
1.014966   187.072160
1.024966   188.023154
1.034966   188.265585
1.044966   187.888388
1.054966   187.082395
1.064966   186.087128
1.074966   185.137076
1.084966   184.449612
1.094966   184.163715
1.104966   184.313166
1.114966   184.861303
1.124966   185.747708
1.134966   186.930066
1.144966   188.429079
1.154966   190.337577
1.164966   192.759727
1.174966   195.824694
1.184966   199.649592
1.194966   204.338678
1.204966   209.857075
1.214966   215.993085
1.224966   222.365998
1.234966   228.524776
1.244966   234.070951
1.254966   238.756032
1.264966   242.469075
1.274966   245.190578
1.284966   246.976433
1.294966   247.943874
1.304966   248.264812
1.314966   248.161358
1.324966   247.843263
1.334966   247.433548
1.344966   246.958840
1.354966   246.348428
1.364966   245.513021
1.374966   244.384644
1.384966   242.953944
1.394966   241.240400
1.404966   239.245165
1.414966   236.938357
1.424966   234.339878
1.434966   231.584737
1.444966   228.920200
1.454966   226.654493
1.464966   224.971926
1.474966   223.904095
1.484966   223.315526
1.494966   223.062924
1.504966   223.019973
1.514966   223.112442
1.524966   223.302020
1.534966   223.564427
1.544966   223.867274
1.554966   224.150549
1.564966   224.359566
1.574966   224.425904
1.584966   224.302874
1.594966   223.975430
1.604966   223.435375
1.614966   222.676179
1.624966   221.691557
1.634966   220.436218
1.644966   218.907829
1.654966   217.096468
1.664966   215.008036
1.674966   212.623023
1.684966   209.900311
1.694966   206.848417
1.704966   203.517064
1.714966   200.081013
1.724966   196.754911
1.734966   193.782280
1.744966   191.367861
1.754966   189.612247
1.764966   188.496850
1.774966   187.842788
1.784966   187.450013
1.794966   187.144921
1.804966   186.877154
1.814966   186.656940
1.824966   186.545346
1.834966   186.565343
1.844966   186.689233
1.854966   186.848046
1.864966   186.982612
1.874966   187.029405
1.884966   186.970495
1.894966   186.806790
1.904966   186.586924
1.914966   186.362134
1.924966   186.199084
1.934966   186.127937
1.944966   186.146680
1.954966   186.232106
1.964966   186.350438
1.974966   186.472967
1.984966   186.582508
1.994966   186.663274
2.004966   186.686915
2.014966   186.606071
2.024966   186.354031
2.034966   185.867267
2.044966   185.076686
2.054966   183.941900
2.064966   182.446920
2.074966   180.605573
2.084966   178.489533
2.094966   176.263904
2.104966   174.147620
2.114966   172.346019
2.124966   171.238645

