16516	275.25000	251.244	-71.233	1192.215	227.278	290.681	1173.173
16517	275.26667	251.209	-71.245	1192.043	227.304	290.596	1172.926
16518	275.28333	251.184	-71.217	1191.824	227.233	290.626	1172.511
16519	275.30000	251.139	-71.260	1191.555	227.373	290.569	1172.135
16520	275.31667	251.106	-71.289	1191.206	227.660	290.462	1171.609
16521	275.33333	251.198	-71.200	1190.687	227.930	290.365	1171.027
16522	275.35000	251.488	-71.124	1189.901	228.381	290.217	1170.187
16523	275.36667	251.960	-71.026	1189.126	229.239	290.054	1169.196
16524	275.38333	253.116	-71.105	1188.051	230.612	289.499	1168.132
16525	275.40000	254.738	-71.489	1187.068	232.616	288.732	1167.206
16526	275.41667	257.383	-72.024	1186.242	234.830	288.153	1167.060
16527	275.43333	260.638	-73.463	1186.213	237.008	288.164	1167.741
16528	275.45000	264.669	-76.672	1187.442	239.460	289.023	1169.859
16529	275.46667	268.814	-83.142	1191.065	241.913	291.919	1173.794
16530	275.48333	271.881	-92.470	1197.944	243.849	297.477	1179.368
16531	275.50000	273.405	-105.175	1207.868	244.700	305.734	1186.697
16532	275.51667	273.619	-120.803	1219.541	245.000	316.418	1194.456
16533	275.53333	272.193	-138.986	1231.436	244.852	329.591	1201.817
16534	275.55000	269.362	-158.189	1242.043	243.402	345.315	1208.093
16535	275.56667	264.095	-177.875	1251.177	242.165	359.950	1212.257
16536	275.58333	259.022	-196.832	1257.423	243.483	372.054	1214.088
16537	275.60000	255.922	-214.300	1261.088	248.262	381.122	1213.303
16538	275.61667	256.855	-229.178	1262.326	256.201	386.651	1211.055
16539	275.63333	261.266	-239.998	1261.665	264.548	389.249	1208.474
16540	275.65000	266.575	-246.015	1260.428	271.895	388.687	1207.021
16541	275.66667	270.451	-247.670	1260.324	277.159	385.502	1207.142
16542	275.68333	271.184	-246.605	1261.825	280.078	381.294	1208.072
16543	275.70000	269.441	-245.263	1264.392	281.566	377.441	1208.780
16544	275.71667	266.189	-245.368	1267.752	283.230	375.477	1208.418
16545	275.73333	262.494	-247.728	1271.136	286.690	375.982	1206.235
16546	275.75000	258.936	-253.105	1273.326	293.183	378.683	1203.581
16547	275.76667	257.771	-261.803	1273.384	301.274	382.961	1202.094
16548	275.78333	258.471	-273.712	1272.023	308.203	386.888	1202.101
16549	275.80000	261.648	-285.877	1269.347	313.181	387.725	1204.476
