	0	1	2	3	4	5	6	7
0	32812.0	546.85	392.891	-185.136	1154.917	397.888	190.254	1246.232
1	32791.1448997	546.502415995	386.992230981	-190.425917792	1142.47828359	394.158158286	203.356139533	1241.39365253
2	32791.0565394	546.500944719	387.22552062	-190.36208947	1145.11534861	393.611696764	203.582958411	1243.56714068
3	32803.9032754	546.715057904	391.267953223	-186.972019722	1157.08245452	395.014935301	195.827133241	1250.07025417
4	32818.4492522	546.957490606	395.802960967	-183.153053284	1170.2286531	396.625639617	187.080394134	1257.11990922
5	32825.9108892	547.081849676	398.24236711	-181.167204065	1178.21360512	397.104493463	182.790985388	1261.77288775
6	32823.7545884	547.045908991	397.841638913	-181.665665982	1179.22508857	396.095337043	184.512019928	1263.17980837
7	32815.6409679	546.910679779	395.681831258	-183.704302826	1175.91802916	394.20058668	189.951191758	1262.56225061
8	32808.0417716	546.784025364	393.67302941	-185.614904208	1172.96430077	392.442365964	195.085471589	1262.08666043
9	32805.8749687	546.747912393	393.268447796	-186.129036916	1173.90606056	391.580952443	196.874944913	1263.40856702
10	32809.792813	546.813211611	394.663864471	-185.076624743	1179.20699676	391.701239712	194.936706185	1266.75911411
11	32816.4734256	546.924557661	396.880583109	-183.31149898	1186.46810802	392.271766238	191.345845644	1271.0267348
12	32821.3152394	547.005256802	398.557055683	-182.018192059	1192.3709997	392.574310808	188.94774395	1274.64473077
13	32821.5542902	547.009242167	398.868096226	-181.909449873	1194.92216459	392.189670566	189.421132204	1276.63607819
14	32817.8035242	546.946729166	397.982708187	-182.829606888	1194.55967944	391.228081416	192.336657635	1277.15051025
15	32813.2328512	546.8705498	396.828314536	-183.965181669	1193.56224987	390.188702179	195.688868455	1277.22221581
16	32811.188966	546.836482888	396.393325782	-184.457108692	1194.33657163	389.580949576	197.392639183	1277.99563018
17	32812.9655407	546.866090369	397.069404242	-183.974110608	1197.81327317	389.579494175	196.670902595	1279.97511495
18	32817.1605887	546.936006445	398.456865329	-182.877178028	1202.98408242	389.93573372	194.439040479	1282.77806687
19	32820.8828975	546.998044626	399.713384083	-181.907931372	1207.76833994	390.17976379	192.530948501	1285.49577961
20	32821.833186	547.013883603	400.162995324	-181.652380481	1210.50888539	389.952692724	192.385221541	1287.36118299
21	32819.7979763	546.979965137	399.737118797	-182.157282442	1211.04701643	389.236787467	194.110803773	1288.25205963
22	32816.61157	546.926860412	398.968544564	-182.942547082	1210.69750414	388.338104922	196.5217629	1288.71225221
23	32814.7413423	546.895691737	398.580581139	-183.36890957	1211.23409144	387.653006701	198.038029678	1289.52233563
24	32815.5597582	546.909332966	398.980702082	-183.085326441	1213.64808152	387.392295997	197.779363132	1291.14859156
25	32818.4937002	546.958231803	400.007708416	-182.247769133	1217.53469478	387.452322121	196.102440627	1293.45217482
