	0	1	2	3	4	5	6	7
0	30689.0	511.46667	142.294	-213.295	781.9	98.557	222.506	829.477
1	30651.6540707	510.84423632	123.972063577	-188.128348228	735.687201999	70.5484851817	274.686579063	799.160578133
2	30680.9843516	511.33307004	140.724811852	-205.994729031	773.13565831	92.4950072523	234.58104198	823.760291548
3	30709.6796718	511.811323279	157.40256659	-223.195142358	810.094883212	113.978624607	195.273809565	847.956639812
4	30701.6324301	511.677205083	155.110772896	-216.360461856	801.504856269	108.220465251	206.603966211	842.242902784
5	30680.8037743	511.330065236	146.394088718	-200.983584451	777.38510124	93.2177350756	235.478721647	826.475489402
6	30680.8333032	511.330559366	148.90214537	-198.792126023	779.855467039	93.9125387232	235.504727235	828.361705683
7	30697.0079825	511.600135462	160.184963275	-206.70225933	803.078975638	106.68630654	213.192509643	844.016706422
8	30702.5394402	511.692322845	166.177284867	-207.347400959	813.560563537	111.746205775	205.449167416	851.413395654
9	30692.0104869	511.516838031	164.023688431	-197.178526418	804.496358841	105.189230986	219.719875942	846.109495682
10	30684.9815525	511.399689546	164.025207741	-188.811968963	800.379851048	101.336746463	229.062422466	844.193961465
11	30692.2651019	511.521084562	171.878380672	-189.217056882	814.831435803	107.898739805	218.571172623	854.576833263
12	30701.107773	511.668465311	180.804240874	-190.131885806	831.957252162	115.458362608	205.738539006	866.831903933
13	30698.2846703	511.621414802	183.754877501	-183.050084403	835.20098631	114.532203934	208.707253206	870.145324668
14	30690.4718179	511.491198933	184.284451133	-172.447600211	832.936701683	110.098244364	218.301951782	869.998750513
15	30691.2348543	511.503912708	189.636853449	-167.287435615	842.2267311	111.818137171	215.900787051	877.506217591
16	30699.0554673	511.634253849	198.862241905	-166.625932584	861.155448092	118.358242064	203.5875064	891.482858814
17	30701.5018175	511.675027314	204.92612587	-162.270909829	873.92067524	120.862314488	198.457976962	901.904282662
18	30695.982061	511.583034965	206.099650701	-152.431827916	877.011377685	117.79441938	204.193323898	906.775339978
19	30692.78449	511.529745135	208.055634929	-143.920431753	883.329849629	116.543140979	206.828891476	914.439882942
20	30697.4942767	511.608241428	214.37037077	-140.680289411	900.113146183	120.718930416	198.715381057	929.257885445
21	30702.5787918	511.692980342	221.313581224	-138.008261605	917.960081808	124.775321135	190.042273686	945.027421167
22	30700.5833075	511.659719053	224.55422318	-130.97331711	927.174646528	123.791248945	190.95805531	955.869652051
23	30696.0231411	511.583715362	226.131525694	-122.387204479	933.070405868	121.314910696	195.409694063	965.561751184
24	30697.1547866	511.60257805	230.771834462	-117.75277403	946.101903962	122.764862163	192.224185771	980.403995814
25	30702.4372583	511.690622489	238.294485652	-116.345417702	964.662510909	126.182906072	183.390761135	998.402091385
26	30703.7656371	511.712764242	244.283442715	-112.906698122	978.471173361	125.622084293	179.753637961	1012.6395223
27	30700.0025537	511.650045449	247.129967782	-106.339334194	985.408148843	121.012402628	182.881760876	1022.60178984
28	30698.3115873	511.621859519	249.884208379	-100.984449692	993.89049929	118.173835433	183.304075947	1034.66049453
29	30702.0183159	511.683635257	254.756543169	-99.12249015	1008.28141212	119.413641351	176.679632125	1051.47627269
30	30705.4908061	511.74150977	259.845913767	-97.4808876206	1022.16426186	120.232159027	170.498281326	1067.9757198
31	30703.8352685	511.713920282	262.985454039	-93.0312583287	1029.68371477	116.962338035	171.15659644	1079.96147023
32	30700.7811927	511.66302256	265.612117119	-87.9295361486	1035.219356	112.454763241	173.668524144	1090.70562123
33	30702.107162	511.685123281	270.210387346	-85.5685774399	1045.74633567	110.968230135	170.514650162	1104.99817816
34	30706.1343166	511.752240488	276.002139569	-84.7504193932	1059.40875639	111.265442849	164.040414522	1121.04481706
