	0	1	2	3	4	5	6	7
0	14897.0	248.26667	209.517	-512.083	1192.089	315.078	490.822	1171.473
1	14882.1972833	248.019957879	206.418048742	-545.376147565	1232.44679757	320.446024589	519.542535846	1208.68495912
2	14878.6147889	247.960248302	208.077901602	-553.465863422	1242.52389606	323.706693449	525.414330506	1218.07716144
3	14883.7791704	248.046319237	213.401726567	-541.902638394	1228.95951039	325.295277412	513.455284807	1205.77054542
4	14893.3084983	248.205139181	220.561791218	-520.509796482	1203.55451416	326.069654694	492.541063338	1182.6151759
5	14902.5075234	248.358454663	227.637716656	-499.811810131	1178.96776077	326.976589071	472.178432641	1160.23897459
6	14907.9063983	248.448435386	233.226058682	-487.587650204	1164.5605896	328.723794903	459.394125435	1147.23510194
7	14908.205244	248.453416857	236.808288627	-486.753024647	1163.84209898	331.574184504	456.825451136	1146.82006103
8	14904.3426309	248.389041701	238.768515586	-495.203983458	1174.27866312	335.324936691	462.582039231	1156.66190955
9	14898.7525008	248.295875117	240.089478952	-507.479167519	1189.29597069	339.459952221	471.748008028	1170.71996597
10	14894.1724544	248.219543167	241.872754495	-517.429472064	1201.49535972	343.399744252	478.790935363	1182.19782903
11	14892.503524	248.191729174	244.882375798	-520.775529267	1205.73431642	346.74243967	479.866825059	1186.37081451
12	14894.1542171	248.219241263	249.283394819	-516.582715335	1200.9013499	349.403038691	474.146351325	1182.21476535
13	14898.070285	248.284508571	254.65456777	-507.200280589	1189.83923652	351.607036769	463.755147604	1172.33564202
14	14902.3600804	248.356003846	260.238492233	-496.863979672	1177.65809655	353.75686374	452.510225897	1161.42169731
15	14905.1949384	248.403249712	265.301174601	-489.678518845	1169.30296625	356.239247421	444.100411777	1154.01160829
16	14905.5833625	248.40972165	269.441184517	-487.878482492	1167.45971598	359.259350407	440.521837181	1152.57287006
17	14903.7083337	248.378469714	272.724673996	-491.065472423	1171.63986456	362.768507418	441.396657451	1156.66150043
18	14900.7282746	248.328801194	275.606553889	-496.647306551	1178.71493094	366.507245107	444.376237338	1163.41133621
19	14898.1770588	248.286280755	278.691551439	-501.17901606	1184.53626534	370.134753315	446.355145759	1169.01905367
20	14897.2568391	248.270944259	282.451982155	-501.949252173	1185.84741319	373.381672595	444.901855244	1170.49768094
21	14898.338366	248.288970759	287.027587075	-498.106721122	1181.63826268	376.158254072	439.269537622	1166.91834646
22	14900.8682584	248.331137046	292.187165567	-490.877229971	1173.40040592	378.574544334	430.5832007	1159.64447398
23	14903.6905723	248.378177142	297.455402164	-482.851151377	1164.26185074	380.870658496	421.188064442	1151.53835809
24	14905.6090964	248.41015393	302.336223117	-476.726776894	1157.46856628	383.294480088	413.510369751	1145.5688687
25	14905.9244961	248.415411564	306.527049977	-474.103627358	1154.93093627	385.984464746	408.969027647	1143.47889202
26	14904.7107447	248.395182717	310.030095393	-474.854405383	1156.4725758	388.909062863	407.415550354	1145.0971974
27	14902.7268028	248.362116616	313.11898002	-477.311880922	1160.06446945	391.885998115	407.31362859	1148.5542693
28	14901.0279906	248.33380196	316.185965316	-479.130521466	1162.87215931	394.667967012	406.528319583	1151.24404244
29	14900.4705209	248.324509161	319.546554431	-478.39291777	1162.59429058	397.052813075	403.33286339	1151.05286821
30	14901.3377469	248.338961113	323.292327884	-474.4502962	1158.47474454	398.967887502	397.16922123	1147.28879379
31	14903.2480168	248.370797362	327.255619228	-468.137517803	1151.55495816	400.492615391	388.836868714	1140.91328539
32	14905.3682587	248.406133767	331.095523052	-461.304982042	1144.0993653	401.812642444	380.059398306	1134.01361315
33	14906.8188747	248.430310612	334.459422438	-455.919576726	1138.50163368	403.129557165	372.659971528	1128.79805131
34	14907.0761694	248.434599685	337.142544494	-453.165678669	1136.19488164	404.568497778	367.738838925	1126.59401866
35	14906.1906022	248.419841794	339.172973966	-452.952597751	1137.05782528	406.124567745	365.223195492	1127.30090319
36	14904.7322566	248.395537962	340.787002598	-454.028957455	1139.55821004	407.669606032	363.971847834	1129.51957493
37	14903.5029575	248.375051481	342.311192876	-454.619472999	1141.52906085	409.013049644	362.357453093	1131.26328717
38	14903.15801	248.369303673	344.009175779	-453.267764452	1141.19270376	409.987151896	359.037798221	1130.89700881
39	14903.9141493	248.381906499	345.964618108	-449.491917787	1137.95522455	410.517824003	353.557256356	1127.86720612
40	14905.4722803	248.407874953	348.052180186	-443.964364787	1132.62224018	410.651016177	346.514761058	1122.90140112
41	14907.1796427	248.436329813	350.005966153	-438.157897653	1126.96679608	410.526005405	339.24422959	1117.61352295
42	14908.3458973	248.455765719	351.55010193	-433.644970931	1122.87786962	410.310945775	333.177081397	1113.72425769
43	14908.5615461	248.459358084	352.529133284	-431.385983407	1121.49764092	410.131741289	329.192451893	1112.27071541
44	14907.8730387	248.447881443	352.97843908	-431.331144732	1122.74137326	410.026200183	327.251456072	1113.16687637
45	14906.7409463	248.429012285	353.104514306	-432.50225996	1125.40084649	409.941988397	326.468372134	1115.29942863
46	14905.809991	248.41349615	353.187268631	-433.494029446	1127.75663157	409.775982653	325.565234985	1117.09058936
47	14905.6045145	248.410072081	353.451696779	-433.145610082	1128.39531727	409.434070801	323.483775832	1117.24892661
48	14906.2922398	248.421535341	353.968640765	-431.066661609	1126.8475872	408.882489092	319.867011204	1115.35526745
49	14907.6218837	248.443697638	354.629070101	-427.782951071	1123.7620169	408.167419943	315.195332785	1112.02144563
50	14909.0560997	248.467602891	355.201287401	-424.45152804	1120.55480249	407.395485638	310.529782269	1108.56660796
51	14910.0307333	248.483848199	355.442345248	-422.295471346	1118.71896483	406.686167081	306.997556617	1106.37962211
52	14910.2161232	248.486938922	355.211191236	-422.030967611	1119.12567138	406.119539946	305.267606784	1106.27364534
53	14909.6601274	248.477672495	354.531971947	-423.551822969	1121.64056258	405.703727188	305.258606807	1108.13051193
54	14908.7515782	248.462529399	353.580277701	-426.007141805	1125.2200704	405.376239001	306.204878165	1110.98779241
55	14908.0278215	248.450465502	352.6010378	-428.221061392	1128.4249373	405.037152061	307.035991806	1113.51183478
56	14907.9208801	248.448681437	351.797555471	-429.247297936	1130.09789144	404.59758892	306.882837384	1114.62448274
57	14908.5615631	248.459357718	351.242980884	-428.796607993	1129.88590062	404.020744745	305.471654191	1113.98892827
58	14909.7298049	248.478826974	350.853627609	-427.343573026	1128.37077702	403.337212617	303.228055762	1112.13578395
59	14910.968931	248.499478302	350.434147937	-425.874448966	1126.76138438	402.628991583	301.053478808	1110.18420582
60	14911.8053061	248.513417969	349.771648185	-425.405421927	1126.30520186	401.991132601	299.889173826	1109.30129976
61	14911.9682198	248.516134133	348.734437445	-426.502645297	1127.70162419	401.489704788	300.276988832	1110.15880624
62	14911.5083698	248.50847155	347.330585598	-429.026971763	1130.78925697	401.135419733	302.120387571	1112.63833026
63	14910.7635844	248.496060332	345.701324009	-432.214915197	1134.64371619	400.883985434	304.749500675	1115.91292447
64	14910.1927379	248.486547959	344.054800503	-435.047940916	1138.02786577	400.661329421	307.249729181	1118.8544877
65	14910.1590554	248.48598779	342.572545011	-436.729976508	1139.97485412	400.400439723	308.892670728	1120.56735567
66	14910.7647605	248.496083287	341.332114399	-437.048364756	1140.22942484	400.071922466	309.465986137	1120.79654499
67	14911.8119851	248.513536571	340.28026857	-436.454291202	1139.34687962	399.694297472	309.352237756	1120.02523861
68	14912.904039	248.531736262	339.266587126	-435.833625438	1138.41366064	399.320312837	309.327956984	1119.22596676
