	0	1	2	3	4	5	6	7
0	18744.0	312.38333	-168.714	-224.155	984.232	-168.708	268.722	959.479
1	18716.2732074	311.921217556	-163.712719197	-217.044116696	1001.57025904	-165.324574659	258.245285475	972.801635933
2	18724.161822	312.052695551	-160.606650894	-216.073112134	1003.18043255	-161.577651506	258.39296467	975.938609762
3	18746.5737451	312.426229219	-158.458468654	-217.761604728	998.202198118	-157.800528485	262.904311266	974.763236558
4	18760.4391736	312.657321589	-155.996651517	-218.102902012	996.863917761	-154.176032388	264.837559919	975.987937802
5	18756.9343737	312.598909587	-152.640573036	-215.468222626	1003.16096559	-150.738756286	261.506229625	982.28350617
6	18744.1141847	312.385239607	-148.784501192	-211.194879187	1013.59448389	-147.426556947	255.321253472	991.35839629
7	18736.033909	312.250566447	-145.22987173	-207.750354798	1021.97881197	-144.152579987	250.530072401	999.084386543
8	18739.3935475	312.306557621	-142.380862277	-206.34983597	1025.38227784	-140.87173809	249.175695246	1003.4461172
9	18749.1682717	312.469467517	-139.936871002	-206.093594747	1026.06184594	-137.615495125	249.752775364	1005.88522175
10	18755.3458397	312.572426723	-137.281583818	-205.105625739	1028.44858323	-134.476208632	249.225021341	1009.34776287
11	18752.9677966	312.532794535	-134.118750017	-202.35955987	1034.68738957	-131.547340674	246.062894941	1015.3128921
12	18745.9309391	312.415516539	-130.733164144	-198.464473978	1042.99003401	-128.857373174	241.416974524	1022.64348747
13	18742.0070434	312.350120718	-127.670187744	-194.854704756	1049.89880244	-126.345373605	237.640888607	1029.04452921
14	18744.9261625	312.398773365	-125.191454132	-192.347860206	1053.80945315	-123.898815496	235.907068829	1033.41219093
15	18751.3305325	312.505511511	-123.041583275	-190.486414981	1056.26875403	-121.426790759	235.26346642	1036.74800559
16	18754.8755217	312.564592087	-120.720068881	-188.171873176	1060.08196207	-118.913499338	233.831105173	1040.94453329
17	18752.7244956	312.528739165	-117.958964375	-184.829325682	1066.41022799	-116.413331795	230.735675905	1046.84863905
18	18747.9309933	312.448846208	-114.939446016	-180.931123175	1073.77062778	-113.996373026	226.833140725	1053.54549874
19	18745.8410883	312.414014948	-112.070117178	-177.452943172	1079.71916416	-111.690635315	223.666111256	1059.42938417
20	18748.6142053	312.460235523	-109.582607767	-174.906066506	1083.32085571	-109.463981435	221.86110751	1063.8414013
21	18753.3920576	312.539868923	-107.349376819	-172.929874081	1085.9204314	-107.251437914	220.599853771	1067.6179165
22	18755.5756811	312.576264598	-105.074221951	-170.78285644	1089.60741531	-104.998035223	218.587983659	1072.10751798
23	18753.5375275	312.542295813	-102.627242818	-168.157720879	1095.07887731	-102.682803802	215.428063875	1077.7552927
24	18749.9963072	312.48327413	-100.172541632	-165.480621112	1101.0516959	-100.313499242	211.992659246	1083.68869077
25	18748.9633534	312.466055687	-97.9712476686	-163.440726506	1105.67499178	-97.9067624484	209.495529368	1088.63724266
26	18751.6364379	312.510604576	-96.0776215698	-162.286378571	1108.38313605	-95.4725581917	208.277344422	1092.17442123
27	18755.4062582	312.573433713	-94.2418448417	-161.618922182	1110.31585598	-93.0080821132	207.535527388	1095.02821957
28	18756.7417931	312.595693403	-92.1083824281	-160.863552214	1112.99909284	-90.4950865652	206.202894542	1098.22637635
29	18754.8003846	312.563338976	-89.4975952005	-159.899227937	1116.73850088	-87.8980550657	204.020311149	1102.02165662
30	18752.0987528	312.518314549	-86.4886974938	-159.194235486	1120.3640273	-85.1703552313	201.717953955	1105.69677935
31	18751.7632917	312.51272527	-83.2434922949	-159.323748457	1122.4983652	-82.2745357425	200.181843159	1108.39060439
32	18754.338103	312.555638641	-79.7837448538	-160.373506117	1122.9777393	-79.208186065	199.507621755	1110.04618623
33	18757.3896836	312.606496397	-75.9767680319	-161.826077544	1122.98421618	-76.014526163	198.902832682	1111.50736936
34	18758.1407943	312.619012217	-71.7550522267	-163.019163466	1123.83504188	-72.76463003	197.490528221	1113.70299604
35	18756.3017038	312.588358565	-67.3365558716	-163.696717014	1125.73484908	-69.5227816765	195.158199151	1116.78368671
36	18754.2276824	312.553790953	-63.1919555642	-164.11289527	1127.758509	-66.3241631099	192.598872961	1120.08126688
37	18754.3888229	312.556477837	-59.748549575	-164.627096443	1129.00902596	-63.1845228826	190.551551688	1122.88685118
38	18756.8559589	312.597599185	-57.0852244631	-165.23711763	1129.69379993	-60.1308780296	189.053088145	1125.21632103
39	18759.3497338	312.63916458	-54.8950837903	-165.527258199	1130.99906005	-57.2199203468	187.455615519	1127.78505726
40	18759.674465	312.644578136	-52.7493332059	-165.05862137	1133.91827625	-54.5202752007	185.147609159	1131.25227118
41	18757.9490475	312.61582076	-50.4243660997	-163.780515073	1138.25927001	-52.0691012182	182.206633813	1135.53487488
42	18756.377587	312.589627709	-48.0118404721	-162.046259056	1142.83659784	-49.8402592798	179.32054743	1139.88737634
43	18756.9075284	312.598457366	-45.747632415	-160.242776178	1146.62138429	-47.7539598898	177.090317312	1143.63947183
