	0	1	2	3	4	5	6	7
0	29426.0	490.41667	168.573	-315.662	937.323	109.636	197.484	887.431
1	29384.9763945	489.732939974	193.218454388	-276.548041233	918.55805688	107.324543498	200.959143719	888.102753211
2	29429.1902813	490.469834584	174.792520799	-319.128931401	945.328296989	110.369499559	197.041042105	887.11229603
3	29450.2391536	490.820649175	167.855513998	-339.459267544	959.691236895	111.950763321	195.129076988	886.559237516
4	29425.3365612	490.405609757	184.185539921	-315.748598565	949.694011423	110.640040746	197.21839404	886.889206911
5	29413.2229903	490.203720232	193.933030576	-304.241203441	946.515283749	110.104858473	198.210600873	886.997941248
6	29432.0024523	490.516710517	187.800054695	-322.25567422	959.667143363	111.482283411	196.509087985	886.549675236
7	29441.0013917	490.666689048	186.585054335	-330.878699	967.587438904	112.25245589	195.631858777	886.290181749
8	29427.0522122	490.434199938	197.072881883	-317.534680597	963.319139083	111.590743976	196.738304018	886.420776219
9	29421.6288884	490.343812111	203.114289652	-312.331918472	963.495441816	111.428483152	197.11575372	886.33710547
10	29434.2120945	490.55353579	199.804800087	-324.300276557	973.112134936	112.347920319	195.942272137	885.917096141
11	29438.9194758	490.63199487	200.455665189	-328.660996741	978.491148867	112.771557809	195.456288326	885.71299116
12	29429.0217757	490.467032281	208.574692753	-319.014869152	976.070778222	112.302359826	196.23853206	885.852379417
13	29426.6041526	490.426734777	212.811683061	-316.526089697	977.502824998	112.281151765	196.371467381	885.867237848
14	29436.2834377	490.588053456	210.777582426	-325.586794255	985.2295726	112.951885667	195.450410551	885.628435675
15	29438.7583104	490.629302662	212.428573955	-327.688461791	989.069735423	113.122756665	195.147085926	885.497311312
16	29431.0800075	490.50133498	219.31253312	-320.017600775	987.454757231	112.650923042	195.723143771	885.552683767
17	29430.3908195	490.489850897	222.601284733	-319.009756407	989.422262513	112.613410132	195.707651863	885.497329379
18	29438.2911469	490.621521255	221.488871966	-326.191279755	995.843563813	113.087456973	194.979767705	885.31081997
19	29439.3868144	490.639778449	223.969239684	-326.802385295	998.637740613	113.105257285	194.880259726	885.269622562
20	29433.1877061	490.536457978	230.323839991	-320.383214579	997.563197288	112.653585247	195.440606274	885.363842801
21	29433.6238872	490.543729553	233.330390784	-320.305223277	999.969211831	112.620811533	195.43978237	885.329706345
22	29440.2581645	490.654304656	233.187438593	-326.159758454	1005.63498159	112.990377311	194.914319214	885.184065226
