	RHX	RHY	RHZ	LHX	LHY	LHZ
0	-393.322377725	-209.233298013	1488.10108254	-328.333335603	335.25876378	812.677843466
1	-393.646872541	-204.783874856	1482.80509457	-328.056892863	336.493252377	812.62927537
2	-393.143436845	-200.059281581	1477.73266904	-327.820864554	337.730835738	812.573203811
3	-392.8070631	-195.066896828	1472.93483032	-327.625250675	338.971513862	812.509628789
4	-393.482728142	-189.298702245	1469.04942611	-327.470051228	340.215286749	812.438550305
5	-395.56402536	-183.20164473	1466.35856165	-327.355266211	341.462154399	812.359968358
6	-398.945817949	-177.15951708	1465.96586085	-327.280895625	342.712116813	812.273882948
7	-403.326625369	-172.002756789	1467.56862102	-327.246865471	343.96517309	812.180304187
8	-408.049895065	-167.507376205	1470.11726369	-327.232063934	345.22106658	812.082116874
9	-412.682774228	-163.203346867	1473.07399162	-327.219887029	346.479595433	811.981589841
10	-417.189069042	-158.957020978	1476.32479579	-327.210334754	347.740759647	811.878723089
11	-421.551619094	-154.295690891	1479.13305196	-327.20340711	349.004559223	811.773516617
12	-425.397919046	-148.617701539	1479.99440674	-327.199104097	350.27099416	811.665970425
13	-426.742860799	-142.165581015	1478.04741292	-327.213544983	351.53349934	811.549743477
14	-423.036049702	-139.303146706	1474.0672829	-327.267192709	352.78374053	811.416786008
15	-417.621442074	-143.264974171	1472.98849998	-327.360118067	354.021688901	811.267070172
16	-412.377167099	-145.333502959	1468.7495326	-327.492321055	355.247344452	811.100595968
17	-407.178013854	-147.081432328	1464.42056021	-327.663801675	356.460707183	810.917363396
18	-401.758713027	-148.969238896	1460.45384866	-327.87879254	357.659334361	810.715078193
19	-396.143209825	-151.023534081	1456.80915178	-328.304274789	358.746857592	810.403229185
20	-390.530145777	-153.105199882	1453.17722649	-329.026548352	359.673471336	809.935037989
21	-384.930929527	-155.206246291	1449.54031196	-329.723413106	360.616511042	809.494224331
22	-379.345561076	-157.326673308	1445.89840817	-329.878958648	361.859928188	809.374962269
23	-373.774040422	-159.466480933	1442.25151513	-329.755310401	363.260152885	809.410982103
24	-368.216367565	-161.625669167	1438.59963283	-329.851409996	364.543873941	809.286604722
25	-362.684122849	-163.804144688	1434.92624403	-330.099601183	365.748849145	809.056314972
26	-357.298083311	-166.000934215	1431.05908215	-330.362786878	366.951390411	808.827174602
27	-352.090337869	-168.21577916	1426.95237819	-330.638494552	368.152874015	808.601114458
28	-347.060886523	-170.448679523	1422.60613213	-330.926724205	369.353299958	808.378134539
29	-342.209068327	-172.697921646	1418.02471908	-331.227475837	370.552668239	808.158234846
30	-337.522924695	-174.932500075	1413.28729837	-331.540561334	371.750999921	807.941341008
31	-332.998012592	-177.1408952	1408.42328046	-331.851500567	372.949916237	807.721728221
32	-328.634332021	-179.323107021	1403.43266536	-332.151225724	374.150432444	807.495811475
33	-324.433140354	-181.47225275	1398.31123875	-332.439736805	375.352548544	807.263590768
34	-320.423488558	-183.429309211	1392.96163148	-332.717033811	376.556264535	807.025066101
35	-316.617532248	-185.12773734	1387.34310198	-332.98311674	377.761580417	806.780237474
36	-313.015271421	-186.567537137	1381.45565025	-333.237985594	378.968496192	806.529104886
37	-309.780078402	-187.718508834	1375.2873917	-333.481640373	380.177011858	806.271668339
38	-307.270535709	-188.514367589	1368.81224107	-333.714081075	381.387127415	806.007927832
39	-305.630922285	-188.691472898	1362.05499437	-333.935307702	382.598842865	805.737883365
40	-305.822747079	-186.376475265	1355.2294604	-334.145320253	383.812158206	805.461534937
41	-308.636492089	-182.546543468	1350.29348563	-334.339063155	385.026639187	805.180508915
42	-312.10256021	-178.607083539	1345.50715965	-334.498224534	386.240712895	804.900696186
43	-313.502042978	-175.686804595	1339.54650753	-334.621142482	387.45423658	804.62263138
44	-311.594226289	-175.348124803	1336.55910014	-334.707817002	388.667210243	804.346314498
45	-311.726054364	-177.675291899	1343.38835814	-334.758248092	389.879633882	804.071745539
46	-311.800596757	-179.834417407	1350.1589935	-334.772435752	391.091507498	803.798924503
47	-311.807975125	-181.825722268	1356.85550717	-334.750379983	392.302831092	803.527851391
48	-311.79008888	-183.673729987	1363.49362496	-334.692080785	393.513604663	803.258526203
49	-312.067348583	-185.565975186	1370.19360422	-334.602970934	394.726105503	802.984914376
50	-312.661652191	-187.52603608	1376.95935678	-334.501624	395.948119219	802.686384966
51	-313.32947272	-189.469695611	1383.6761413	-334.389586471	397.180294063	802.361220179
52	-314.033976841	-191.375603244	1390.33299348	-334.266858347	398.422630034	802.009420016
53	-314.769733428	-193.088837251	1397.04090561	-334.133439629	399.675127132	801.630984477
54	-315.534743557	-194.552378747	1403.84072836	-334.169945981	400.755389392	801.112697272
55	-316.366696482	-195.804484623	1410.69578567	-334.629611408	401.407597256	800.296040555
56	-317.329713766	-196.910242177	1417.54367976	-335.602876783	401.236532973	799.867503275
