	RHX	RHY	RHZ	LHX	LHY	LHZ
0	344.790180992	-145.41509081	1183.59950738	277.566371597	159.422989809	1321.55300027
1	344.692633019	-143.633072905	1188.2429926	279.286164716	162.587887845	1322.35166702
2	344.640404877	-141.817180421	1192.87358696	281.000462331	165.71772685	1323.29044194
3	344.633496567	-139.967413359	1197.49129046	282.709264442	168.812506822	1324.36932502
4	344.671908088	-138.083771718	1202.0961031	284.40614359	171.893104034	1325.52451507
5	344.75563944	-136.166255499	1206.68802487	286.073260699	175.017459491	1326.5789352
6	344.856534056	-134.170570879	1211.24450375	287.709570773	178.188967324	1327.52221238
7	344.945665354	-132.051212708	1215.74237094	289.315073811	181.407627535	1328.35434662
8	345.023032022	-129.808178921	1220.1816254	290.889769813	184.673440122	1329.07533792
9	345.082799111	-127.444519587	1224.56112804	292.410564638	187.983488767	1329.71473701
10	345.101785671	-124.97235195	1228.87635349	293.845736938	191.333767709	1330.31313376
11	345.077597214	-122.392927667	1233.12683432	295.195094176	194.724252635	1330.87077456
12	345.010548828	-119.706725834	1237.31286028	296.458636354	198.154943545	1331.3876594
13	344.936353026	-116.968047312	1241.46727381	297.63636347	201.625840438	1331.86378828
14	344.879333538	-114.213876323	1245.61244383	298.836779035	205.090697905	1332.32854688
15	344.839490363	-111.444212867	1249.74837033	300.280413429	208.455523428	1332.8416608
16	344.842395994	-108.666490181	1253.87757366	301.933628888	211.736163336	1333.33361537
17	344.987761601	-105.909691631	1258.00988107	303.435217093	215.099452897	1333.17128569
18	345.285628442	-103.17673594	1262.14628218	304.893378663	218.47577945	1332.79655516
19	345.727514861	-100.463352935	1266.28429306	306.456173927	221.801344769	1332.49077093
20	345.762827898	-97.4923410467	1270.26266651	308.194872326	225.059184338	1332.2698979
21	345.364676515	-94.2755996525	1274.09454485	310.086205307	228.227250699	1332.00609702
22	345.658628765	-91.4746250017	1278.18772546	312.074232385	231.228196308	1331.2944403
23	346.240510826	-88.8925808436	1282.41395529	314.284430652	234.06251791	1330.34854999
24	346.781909809	-86.3626313393	1286.66594128	316.762149743	236.627236782	1329.21735649
25	347.293438332	-83.8810149749	1290.94079805	319.638947938	238.435882468	1327.9753996
26	347.927708857	-81.3936401128	1295.1970332	322.931545468	239.426627624	1326.63215286
