	RHX	RHY	RHZ	LHX	LHY	LHZ
0	532.267747163	-266.0201315	1118.67828849	486.850002769	359.642087193	1059.47441702
1	533.169624777	-267.879509513	1123.49339535	488.488939727	360.88045507	1064.09727496
2	534.036073638	-269.752035171	1128.31024168	490.096000126	362.104573689	1068.73374953
3	534.867093747	-271.637708474	1133.12882749	491.671183968	363.314443049	1073.38384071
4	535.662685105	-273.536529423	1137.94915277	493.214491253	364.510063151	1078.04754851
5	536.42284771	-275.448498018	1142.77121752	494.725921979	365.691433994	1082.72487294
6	537.147581563	-277.373614258	1147.59502174	496.205476148	366.858555579	1087.41581398
7	537.836886664	-279.311878144	1152.42056544	497.653153759	368.011427906	1092.12037164
8	538.490763013	-281.263289675	1157.2478486	499.068954813	369.150050974	1096.83854592
9	539.108186259	-283.227179396	1162.07703391	500.452879308	370.274424784	1101.57033681
10	539.667528521	-285.189412584	1166.91155599	501.802873562	371.383712547	1106.31608371
11	540.160112065	-287.144317978	1171.7527929	503.106870258	372.472997352	1111.07778078
12	540.585936891	-289.091895579	1176.60074465	504.362900053	373.541476776	1115.85575346
13	540.945002999	-291.032145386	1181.45541123	505.570962947	374.58915082	1120.65000175
14	541.23731039	-292.9650674	1186.31679264	506.73105894	375.616019482	1125.46052565
15	541.462859063	-294.89066162	1191.18488889	507.843188032	376.622082763	1130.28732517
16	541.621649019	-296.808928046	1196.05969997	508.907350223	377.607340663	1135.1304003
17	541.713680256	-298.719866678	1200.94122589	509.923545513	378.571793183	1139.98975104
18	541.749514712	-300.620587676	1205.82872534	510.891773901	379.515440321	1144.8653774
19	541.746386186	-302.506375714	1210.72098874	511.812091912	380.438299855	1149.757113
20	541.704539139	-304.377163907	1215.61799893	512.686185569	381.340902033	1154.65999525
21	541.62397357	-306.232952254	1220.51975591	513.514841135	382.223494133	1159.5717099
22	541.504689479	-308.073740755	1225.42625968	514.298058607	383.086076154	1164.49225694
23	541.346686867	-309.899529411	1230.33751024	515.035837988	383.928648096	1169.42163637
24	541.149965732	-311.710318221	1235.2535076	515.728179275	384.751209959	1174.3598482
25	540.914526076	-313.506107185	1240.17425175	516.375082471	385.553761744	1179.30689243
26	540.627723646	-315.291657206	1245.09660356	516.976547573	386.33630345	1184.26276905
27	540.267995963	-317.075087141	1250.01520981	517.532574584	387.098835077	1189.22747806
28	539.834981149	-318.856533246	1254.92998068	518.043163501	387.841356625	1194.20101947
29	539.328679204	-320.63599552	1259.84091615	518.508314327	388.563868095	1199.18339328
30	538.766998737	-322.385943727	1264.7561164	518.928027059	389.266369485	1204.17459948
31	538.172084824	-324.072335061	1269.68559781	519.302301699	389.948860797	1209.17463808
32	537.543998315	-325.695075979	1274.62938788	519.631068273	390.611146587	1214.18342986
33	536.88273921	-327.254166483	1279.58748662	519.911132915	391.244306119	1219.19735963
34	536.18830751	-328.749606572	1284.55989403	520.140764077	391.843503032	1224.2144674
35	535.460703214	-330.181396246	1289.54661011	520.319961758	392.408737327	1229.23475318
36	534.699926322	-331.549535505	1294.54763487	520.448725959	392.940009002	1234.25821696
37	533.900475716	-332.854519147	1299.56154917	520.527056679	393.437318059	1239.28485875
38	533.017319019	-334.100397611	1304.57673607	520.55495392	393.900664496	1244.31467853
39	532.040511172	-335.288065406	1309.59063005	520.532417679	394.330048314	1249.34767633
40	530.970052175	-336.417522532	1314.60323111	520.459447959	394.725469513	1254.38385212
41	529.838214276	-337.50111285	1319.61488573	520.336044758	395.086928094	1259.42320593
42	528.694414133	-338.557737816	1324.62612445	520.162208077	395.414424055	1264.46573773
43	527.539186058	-339.587601799	1329.636953	519.937937915	395.707957397	1269.51144754
44	526.372530051	-340.5907048	1334.64737138	519.663234273	395.96752812	1274.56033536
45	525.194446113	-341.567046818	1339.65737959	519.336857463	396.188974722	1279.60875462
46	524.004934243	-342.516627854	1344.66697764	518.956867847	396.365786044	1284.65099985
47	522.803994441	-343.439447907	1349.67616552	518.523242327	396.49788455	1289.68700312
48	521.526534615	-344.305463382	1354.67472277	518.035980905	396.585270242	1294.71676443
49	520.063754519	-345.064456961	1359.64556607	517.49508358	396.627943119	1299.74028377
50	518.413959324	-345.715646384	1364.58842933	516.900550351	396.62590318	1304.75756115
51	516.592345707	-346.261375985	1369.50343101	516.25238122	396.579150427	1309.76859656
52	514.695861142	-346.716601468	1374.39132702	515.550576186	396.487684859	1314.77339001
53	512.741664484	-347.083969862	1379.25225113	514.795135248	396.351506476	1319.77194149
54	510.729755732	-347.363481168	1384.08620334	513.986058408	396.170615278	1324.76425101
55	508.660134886	-347.555135384	1388.89318367	513.123345664	395.945011265	1329.75031857
56	506.532801946	-347.658932513	1393.6731921	512.209910659	395.664380375	1334.72521815
57	504.347756912	-347.674872552	1398.42622863	511.250759353	395.311001906	1339.68048634
58	502.115542457	-347.611091255	1403.15991512	510.245978063	394.884570293	1344.61597721
59	499.84938605	-347.477796227	1407.88381439	509.195566791	394.385085539	1349.53169074
60	497.549329115	-347.275019432	1412.59795638	508.099525535	393.812547642	1354.42762695
61	495.215273441	-347.020869897	1417.29636373	506.957854297	393.166956603	1359.30378582
62	492.84708908	-346.73930778	1421.97112774	505.770553076	392.448312421	1364.16016737
63	490.444775416	-346.430446696	1426.6222109	504.537621873	391.656615097	1368.99677159
64	488.00833245	-346.094286644	1431.24961321	503.259060686	390.791864631	1373.81359848
65	485.537760182	-345.730827624	1435.85333468	501.934554703	389.854042278	1378.61049634
66	483.03210056	-345.3358762	1440.43279447	500.510258625	388.839942117	1383.36151983
67	480.474316684	-344.83486101	1444.97766383	498.946736024	387.747216122	1388.04766649
68	477.858135638	-344.200325195	1449.48413974	497.244341614	386.575952112	1392.66902892
69	475.176379395	-343.44250055	1453.94198736	495.462337006	385.340821683	1397.24107364
70	472.404346884	-342.596596765	1458.3159865	493.643963479	384.052530226	1401.77508612
71	469.539960831	-341.665574852	1462.60317526	491.782637863	382.714760122	1406.26936101
72	466.583221237	-340.649434811	1466.80355363	489.712840387	381.420097018	1410.68102126
73	463.534128102	-339.548176643	1470.91712163	487.362663552	380.208763309	1414.99143961
74	460.420537312	-338.367893163	1474.96656549	484.808298726	379.033560266	1419.22156832
75	457.340672327	-337.130068428	1479.03187983	482.565575941	377.574943514	1423.51325822
76	454.299528402	-335.833253654	1483.11503199	480.731050136	375.773099576	1427.89306147
77	451.248534816	-334.432283718	1487.14791118	478.922390323	373.859515982	1432.24066358
78	448.172330569	-332.912874678	1491.10897663	476.718594666	372.089094053	1436.4235809
79	445.070915662	-331.275026533	1494.99822834	474.208968607	370.410666717	1440.47351338
80	441.944290095	-329.518739285	1498.81566632	471.787094697	368.59869846	1444.53012486
81	438.792453867	-327.644012932	1502.56129056	469.487834651	366.630698569	1448.60301765
82	435.613650188	-325.651005127	1506.23276304	467.124738435	364.572699632	1452.58108654
83	432.355596368	-323.544407656	1509.76050329	464.632439919	362.447851523	1456.42537998
84	428.993933305	-321.326406475	1513.11209299	462.010939102	360.256154241	1460.13589798
85	425.528660999	-318.997001585	1516.28753213	459.260235985	357.997607787	1463.71264054
