	RHX	RHY	RHZ	LHX	LHY	LHZ
0	252.03310554	-67.0899171851	1170.22045331	211.346266067	234.728457371	1096.72375071
1	251.094592143	-67.8803021052	1174.60188813	211.786627998	235.589171375	1100.70252074
2	250.060132165	-68.6076310809	1178.96795431	212.166400769	236.400954714	1104.69215201
3	248.929725606	-69.2719041123	1183.31865186	212.48558438	237.163807388	1108.69264452
4	247.703372465	-69.8731211994	1187.65398078	212.74417883	237.877729398	1112.70399827
5	246.41569282	-70.4235702777	1191.9814487	212.942184121	238.542720743	1116.72621325
6	245.196675933	-70.9693893072	1196.32924478	213.079600251	239.158781424	1120.75928947
7	244.058743008	-71.5149870285	1200.70006266	213.156427222	239.72591144	1124.80322693
8	242.955898279	-72.0064874606	1205.08450676	213.172638923	240.244070298	1128.85801644
9	241.819597251	-72.3636027335	1209.46857545	213.116715052	240.695390481	1132.91960164
10	240.649188385	-72.5855696856	1213.85213563	212.979153724	241.065134962	1136.98463688
11	239.444671683	-72.6723883169	1218.23518731	212.75995494	241.35330374	1141.05312216
12	238.206123993	-72.6240338401	1222.61770357	212.512575824	241.632543281	1145.12078575
13	236.965911745	-72.4300666756	1226.988348	212.33076407	242.030253606	1149.18013631
14	235.750386493	-72.0815574703	1231.33781305	212.216257426	242.548796256	1153.23103497
15	234.51233815	-71.5022669782	1235.66606607	212.060549262	243.024034041	1157.28127053
16	233.235395019	-70.5176557382	1239.91233733	211.740452266	243.269622408	1161.33968559
17	231.996911157	-68.6607468587	1243.83385529	211.308952157	243.35213682	1165.40644444
18	230.711772029	-66.0159596475	1247.32554377	210.923980657	243.470108236	1169.48200958
19	229.061392784	-62.9934859298	1250.25534388	210.512202396	243.426348298	1173.54018006
20	226.672718127	-60.1622858661	1252.86752635	209.968798583	242.957772975	1177.54814916
21	224.120464545	-57.8391011401	1255.84395523	209.241530708	242.084391494	1181.48129816
22	221.655812527	-56.6390087353	1259.38770669	207.934480839	240.964895862	1185.1526554
23	218.601456778	-57.0611355588	1262.50656104	206.05189812	239.78713452	1188.56912078
24	217.342105589	-57.4567042876	1266.31618922	203.764520321	238.856017885	1191.82096343
25	220.896921535	-58.5823619111	1267.20977525	201.302694851	238.179339495	1195.02068023
26	224.637827492	-58.4879726322	1266.12135253	198.879646515	237.796584298	1198.27058625
27	226.699137053	-54.7465057979	1265.85661241	196.588656569	238.224791754	1201.59477664
28	230.012873354	-51.8607030486	1264.89696809	194.546795624	239.437526253	1204.94163237
29	234.395311859	-50.9505127824	1264.3476067	192.837933614	241.187866883	1208.20308203
30	238.789556285	-50.1755208708	1263.5506005	193.374565527	244.303538193	1209.38843001
31	243.027258116	-49.1787164946	1262.23240867	195.563310833	247.496294537	1208.05149353
32	247.256002885	-48.1019098975	1261.03686448	196.045483509	248.402013513	1204.94321595
33	251.638351228	-46.945712945	1260.67860717	197.454425216	247.018549503	1202.34951148
34	256.036736275	-45.8107307599	1260.57607205	199.496166294	247.110600895	1199.74587408
35	260.569553348	-45.3930723316	1260.48645905	203.348128246	247.933798126	1199.19172947
36	264.840488662	-46.3924461084	1259.79294745	207.346728958	247.836290241	1199.00142769
37	268.766062776	-48.4423190523	1258.57640656	210.884593546	248.266770913	1197.05044216
38	272.518811556	-50.7086823905	1257.30611708	214.114369937	248.949634778	1194.69036059
