	RHX	RHY	RHZ	LHX	LHY	LHZ
0	285.185003432	-259.187001156	1072.07651187	290.504526148	348.966688483	1110.12114957
1	285.236654104	-261.415412291	1075.56082312	290.468701189	351.126910713	1113.56133665
2	285.26842962	-263.605719533	1079.06620001	290.417124304	353.2609837	1117.01628799
3	285.280329978	-265.75792288	1082.59264255	290.349795491	355.368907447	1120.48600359
4	285.272355179	-267.872022333	1086.14015074	290.266714751	357.450681952	1123.97048344
5	285.244505223	-269.948017891	1089.70872457	290.167882084	359.506307216	1127.46972754
6	285.19678011	-271.985909556	1093.29836406	290.05329749	361.535783239	1130.9837359
7	285.12917984	-273.985697325	1096.90906918	289.922902037	363.539103625	1134.51250828
8	285.041704412	-275.947381201	1100.54083996	289.748671938	365.513227594	1138.05592995
9	284.934353828	-277.870961182	1104.19367638	289.507327489	367.455629128	1141.61390564
10	284.807128086	-279.756437269	1107.86757844	289.198868689	369.366308228	1145.18643532
11	284.660027187	-281.603809462	1111.56254616	288.825804183	371.245064432	1148.77327582
12	284.492974702	-283.413082668	1115.27845571	288.414657299	373.089778303	1152.3718559
13	284.302901064	-285.18445401	1119.01033477	287.972543242	374.899881276	1155.9814858
14	284.088210191	-286.918025983	1122.75559789	287.499462011	376.675373351	1159.60216551
15	283.848902085	-288.613798589	1126.51424506	286.995413607	378.416254528	1163.23389503
16	283.584976744	-290.271771826	1130.28627628	286.46039803	380.122524807	1166.87667438
17	283.29643417	-291.891945695	1134.07169156	285.89441528	381.794184188	1170.53050353
18	282.983274362	-293.474320196	1137.87049088	285.297465356	383.431232671	1174.19538251
19	282.645497319	-295.018895329	1141.68267426	284.669548258	385.033670256	1177.8713113
20	282.283103043	-296.525671094	1145.50824169	284.010663988	386.601496944	1181.55828991
21	281.896091533	-297.994647491	1149.34719317	283.320812544	388.134712733	1185.25631833
22	281.484462789	-299.42582452	1153.19952871	282.599993926	389.633317625	1188.96539657
23	281.048216811	-300.81920218	1157.0652483	281.84577469	391.099772512	1192.68246787
24	280.587353599	-302.174780473	1160.94435194	281.0501455	392.542177071	1196.39747138
25	280.10174088	-303.492671782	1164.83646534	280.212477735	393.961167016	1200.10961747
26	279.589234254	-304.774698083	1168.73552053	279.332771394	395.356742345	1203.81890612
27	279.049082491	-306.021497652	1172.63939177	278.411026478	396.72890306	1207.52533735
28	278.481285593	-307.233070488	1176.54807906	277.447242986	398.077649159	1211.22891114
29	277.885843558	-308.409416592	1180.46158241	276.441420918	399.402980643	1214.92962751
30	277.262756388	-309.550535963	1184.3799018	275.393560276	400.704897512	1218.62748646
31	276.612024082	-310.656428601	1188.30303725	274.303661058	401.983399765	1222.32248797
32	275.933646641	-311.727094507	1192.23098875	273.171723264	403.238487404	1226.01463205
33	275.227624063	-312.762533681	1196.16375629	271.997746895	404.470160427	1229.70391871
34	274.49395635	-313.762746121	1200.1013399	270.781731951	405.678418835	1233.39034794
35	273.7326435	-314.72773183	1204.04373955	269.52422093	406.862491386	1237.07332737
36	272.943685515	-315.657490806	1207.99095525	268.228377996	408.017879757	1240.74940198
37	272.127082394	-316.552023049	1211.94298701	266.894715656	409.143855346	1244.41801216
38	271.282834137	-317.41132856	1215.89983481	265.523233908	410.240418152	1248.07915791
39	270.402227863	-318.238557253	1219.85631505	264.113932754	411.307568176	1251.73283922
40	269.467450619	-319.040148936	1223.8018301	262.666812192	412.345305418	1255.3790561
41	268.477975211	-319.816294204	1227.73606634	261.181872224	413.353629877	1259.01780855
42	267.433801638	-320.566993056	1231.65902375	259.659112848	414.332541554	1262.64909656
43	266.334929901	-321.292245492	1235.57070234	258.099333457	415.281333514	1266.27347407
44	265.181359999	-321.992051512	1239.4711021	256.516493554	416.187660782	1269.90061413
45	263.973091933	-322.666411116	1243.36022305	254.915683984	417.047021314	1273.53404439
46	262.710125702	-323.315324305	1247.23806516	253.296904746	417.859415109	1277.17376485
47	261.392461306	-323.938791077	1251.10462846	251.659974111	418.624704009	1280.81944664
48	260.025606513	-324.535473213	1254.96112774	249.999503367	419.338791273	1284.46133799
49	258.63338301	-325.099582761	1258.81281722	248.312985459	419.999770927	1288.09490199
50	257.218539905	-325.630451771	1262.66030323	246.600420386	420.607642971	1291.72013863
51	255.781077199	-326.128080243	1266.50358579	244.858271676	421.166220318	1295.33503631
52	254.320985859	-326.592460445	1270.34265952	243.033880801	421.732277743	1298.90964178
53	252.831199859	-327.017543756	1274.17332172	241.109666407	422.324770914	1302.43395441
54	251.305602416	-327.398094122	1277.9919343	239.085628493	422.943699831	1305.90797422
55	249.74419353	-327.734111545	1281.79849726	236.973315216	423.570240944	1309.33847071
56	248.146973202	-328.025596023	1285.59301059	234.841485773	424.092316449	1312.76575053
57	246.513941432	-328.272547557	1289.3754743	232.701512191	424.491389892	1316.19647996
58	244.84509822	-328.474966147	1293.14588838	230.55339447	424.767461272	1319.630659
59	243.140443566	-328.632851793	1296.90425283	228.385975894	424.955305571	1323.05816074
60	241.399977469	-328.746204495	1300.65056766	226.170164185	425.145602104	1326.45257824
61	239.622853985	-328.815383804	1304.38420997	223.904448148	425.343061199	1329.81253979
62	237.784284744	-328.850925494	1308.08692736	221.588827782	425.547682859	1333.13804539
63	235.872791597	-328.857708112	1311.75026811	219.223303088	425.759467082	1336.42909505
64	233.888374542	-328.835731656	1315.37423224	216.807874066	425.978413868	1339.68568875
65	231.83103358	-328.784996128	1318.95881974	214.342540715	426.204523218	1342.9078265
66	229.722785399	-328.695180649	1322.51328984	211.831848335	426.431620165	1346.09858087
67	227.591822094	-328.553069462	1326.04949887	209.308148461	426.615753902	1349.27982103
68	225.438248285	-328.358613523	1329.56749082	206.777778705	426.748314536	1352.45583113
