	RHX	RHY	RHZ	LHX	LHY	LHZ
0	509.40271975	-249.264527183	1530.78479744	269.121760164	283.121803942	786.666509246
1	512.721071399	-248.346612027	1529.23523293	268.970731204	283.629691837	786.226095202
2	516.004869319	-247.386276752	1527.6460683	268.806364151	284.019169927	785.794477643
3	519.254113512	-246.383521358	1526.01730357	268.628659006	284.29023821	785.371656567
4	522.468803975	-245.338345845	1524.34893872	268.437615769	284.442896689	784.957631975
5	525.648940711	-244.250750214	1522.64097376	268.233234439	284.477145361	784.552403866
6	528.794523718	-243.120734463	1520.89340869	268.015515018	284.392984228	784.155972241
7	531.905552997	-241.948298594	1519.10624351	267.784457504	284.190413289	783.7683371
8	534.980723078	-240.746178722	1517.27364899	267.540061898	283.869432544	783.389498443
9	538.015778024	-239.555895639	1515.37662138	267.282964567	283.434762808	783.019651564
10	541.01038883	-238.380659097	1513.41369158	267.024110844	282.967600736	782.662155491
11	543.964555497	-237.220469095	1511.38485961	266.767460255	282.497319599	782.318225365
12	546.878278024	-236.075325635	1509.29012547	266.513012799	282.023919397	781.987861188
13	549.751556412	-234.945228715	1507.12948914	266.260768477	281.54740013	781.671062959
14	552.58439066	-233.830178337	1504.90295064	266.010727289	281.067761798	781.367830678
15	555.38326441	-232.733203267	1502.61747216	265.762889235	280.5850044	781.078164345
16	558.236423944	-231.695526883	1500.36781342	265.517254315	280.099127938	780.80206396
17	561.171801839	-230.730197609	1498.18396868	265.273822528	279.610132411	780.539529524
18	564.125098351	-229.790961922	1496.01713842	265.032593875	279.118017819	780.290561036
19	566.723232183	-228.609446671	1493.58417698	264.793568356	278.622784162	780.055158495
20	568.908190248	-227.143750552	1490.84098866	264.55674597	278.12443144	779.833321903
21	571.108256721	-225.667190414	1488.09884309	264.322126719	277.622959653	779.62505126
22	573.645694689	-224.385423944	1485.5919556	264.089710601	277.118368801	779.430346564
23	576.241652736	-223.215466741	1483.1126739	263.859497617	276.610658884	779.249207816
24	578.34576775	-221.993534261	1480.25115916	263.631431782	276.099894445	779.081320333
25	580.023675335	-220.724345603	1477.05704078	263.404110212	275.587692865	778.918798523
26	581.893835692	-219.478012871	1473.99665577	263.176924329	275.074755766	778.758221598
27	584.085894256	-218.269233395	1471.16776058	262.949874134	274.561083147	778.599589558
28	586.372648271	-217.084681802	1468.40678356	262.722959628	274.046675011	778.442902404
29	588.524731143	-215.91090581	1465.54859527	262.49618081	273.531531355	778.288160133
30	590.542141584	-214.747905345	1462.59319478	262.269537679	273.01565218	778.135362748
31	592.424879596	-213.595680406	1459.54058209	262.043030237	272.499037487	777.984510248
32	594.172945177	-212.454230994	1456.3907572	261.816658483	271.981687275	777.835602633
33	595.799753038	-211.339147909	1453.15615338	261.590422417	271.463601544	777.688639903
34	597.354425996	-210.307522521	1449.88229958	261.364322039	270.944780294	777.543622057
35	598.84936404	-209.360014256	1446.57796976	261.138357349	270.425223526	777.400549097
36	600.526332464	-208.355188557	1443.38372784	260.912528347	269.904931238	777.259421021
37	602.499381474	-207.226325178	1440.36588332	260.686835033	269.383903432	777.12023783
38	604.712712524	-205.995751564	1437.49136668	260.461277407	268.862140107	776.982999525
39	606.329234157	-204.998424752	1434.2640675	260.235855469	268.339641264	776.847706104
40	607.068251205	-204.346663198	1430.51762907	260.01056922	267.816406901	776.714357568
41	607.612676048	-203.797055498	1426.64062605	259.785418658	267.29243702	776.582953917
42	608.947487544	-202.998524267	1423.19350786	259.560403784	266.76773162	776.453495151
43	611.080604262	-201.948247081	1420.18078012	259.335524599	266.242290701	776.32598127
44	613.424714537	-200.843949357	1417.2850169	259.110781102	265.716114263	776.200412274
45	615.264028478	-199.926610226	1414.11935328	258.886173292	265.189202306	776.076788163
46	616.59689383	-199.196784474	1410.68289486	258.661701171	264.661554831	775.955108937
47	617.737875336	-198.540615392	1407.13798642	258.437364738	264.133171837	775.835374595
48	618.984869687	-197.850279267	1403.63837049	258.213163993	263.604053324	775.717585139
49	620.335766713	-197.126546527	1400.18317667	257.989098936	263.074199292	775.601740567
50	621.690731192	-196.405867219	1396.73122542	257.765169567	262.543609742	775.487840881
51	622.995026921	-195.708225643	1393.25993941	257.541375886	262.012284673	775.375886079
52	624.2486539	-195.0336218	1389.76931866	257.317717893	261.480224084	775.265876162
53	625.451612129	-194.382055688	1386.25936315	257.094195588	260.947427978	775.157811131
54	626.603901608	-193.753527309	1382.73007289	256.870808971	260.413896352	775.051690984
55	627.707070725	-193.148713956	1379.18172983	256.647558043	259.879629207	774.947515722
56	628.778965442	-192.575421781	1375.61758358	256.424442802	259.344626544	774.845285345
57	629.824665351	-192.035872694	1372.03855907	256.201463249	258.808888362	774.744999853
58	630.844170453	-191.530066694	1368.44465631	255.978619385	258.272414661	774.646659246
59	631.837480748	-191.058003781	1364.8358753	255.755911209	257.735205441	774.550263524
60	632.804596235	-190.619683955	1361.21221604	255.53333872	257.197260703	774.455812686
61	633.745516916	-190.215107216	1357.57367854	255.31090192	256.658580446	774.363306734
62	634.660242788	-189.844273564	1353.92026278	255.088600808	256.119164669	774.272745667
