	RHX	RHY	RHZ	LHX	LHY	LHZ
0	243.975102541	40.0399812684	1008.75788437	198.982289617	313.0957457	926.354127073
1	245.770401277	40.9109292725	1010.52075177	199.971607898	313.675520373	927.419913991
2	247.515563435	41.734826435	1012.3428311	200.967331399	314.223837373	928.487331215
3	249.210589016	42.5116727558	1014.22412234	201.969460118	314.7406967	929.556378744
4	250.855478019	43.2414682351	1016.16462551	202.977994058	315.226098355	930.627056578
5	252.450230445	43.9242128727	1018.1643406	203.992933216	315.680042337	931.699364718
6	253.994846294	44.5599066687	1020.22326761	205.014277595	316.102528647	932.773303163
7	255.489325566	45.148549623	1022.34140654	206.042027192	316.493557284	933.848871913
8	256.935139289	45.6993214627	1024.51298975	207.076182009	316.853128248	934.926070969
9	258.341344006	46.2687381326	1026.70250812	208.116742046	317.18124154	936.00490033
10	259.709488196	46.8664626874	1028.90389033	209.163707302	317.477897159	937.085359996
11	261.03957186	47.4924951272	1031.11713639	210.217077777	317.743095105	938.167449967
12	262.331594999	48.1468354518	1033.34224629	211.276853472	317.976835378	939.251170244
13	263.585557611	48.8294836614	1035.57922003	212.343034386	318.179117979	940.336520827
14	264.801459698	49.5404397559	1037.82805761	213.415620519	318.349942908	941.423501714
15	265.979301259	50.2797037353	1040.08875903	214.494611872	318.489310163	942.512112907
16	267.117191448	51.0473545852	1042.36183861	215.580008445	318.597219746	943.602354405
17	268.16604878	51.84544257	1044.66064674	216.671809793	318.673673219	944.694225312
18	269.104255995	52.6748706999	1046.9910634	217.768297617	318.724712117	945.784253906
19	269.931813095	53.5356389749	1049.3530886	218.867861063	318.756000212	946.86918555
20	270.648720079	54.427747395	1051.74672233	219.97050013	318.767537505	947.949020242
21	271.254976947	55.3511959602	1054.1719646	221.076214817	318.759323996	949.023757983
22	271.7505837	56.3059846706	1056.6288154	222.185005125	318.731359684	950.093398773
23	272.16522334	57.253714622	1059.11483267	223.296871053	318.68364457	951.157942611
24	272.594782035	58.0703443332	1061.62212771	224.411812603	318.616178653	952.217389498
25	273.046564184	58.7464245941	1064.15009957	225.529829773	318.528961934	953.271739434
26	273.520569787	59.2819554044	1066.69874825	226.650922564	318.421994412	954.320992419
27	274.016798844	59.6769367644	1069.26807375	227.775090976	318.295276089	955.365148452
28	274.535251355	59.9313686738	1071.85807608	228.902335008	318.148806962	956.404207535
29	275.074909762	60.0610201168	1074.46462548	230.032654662	317.982587033	957.438169666
30	275.630744525	60.1438332193	1077.0673097	231.166049936	317.796616302	958.467034845
31	276.202074293	60.1903668252	1079.66336346	232.30252083	317.590894768	959.490803074
32	276.788899064	60.2006209343	1082.25278677	233.442067346	317.365422432	960.509474351
33	277.391218839	60.1745955467	1084.83557964	234.584689482	317.120199294	961.523048677
34	278.009033618	60.1122906624	1087.41174205	235.730206638	316.854591559	962.529853013
35	278.642343401	60.0137062813	1089.98127401	236.877965237	316.566305596	963.523832805
36	279.291148188	59.8788424036	1092.54417552	238.027906041	316.255133515	964.504439283
37	279.955447979	59.7076990291	1095.10044658	239.180029049	315.921075316	965.471672446
38	280.635242774	59.500276158	1097.65008719	240.334334261	315.564130998	966.425532293
39	281.330532572	59.2565737901	1100.19309735	241.490821677	315.184300562	967.366018826
40	282.041317375	58.9765919255	1102.72947705	242.649491298	314.781584008	968.293132043
41	282.767597182	58.6603305642	1105.25922631	243.810343123	314.355981335	969.206871946
42	283.509371992	58.3077897061	1107.78234512	244.973377153	313.907492544	970.107238533
43	284.266641806	57.9189693514	1110.29883347	246.138593386	313.436117634	970.994231805
44	285.036178546	57.5027936816	1112.80973877	247.305991824	312.941856607	971.867851762
45	285.812685383	57.0739060402	1115.31677961	248.47554173	312.424709621	972.728128618
46	286.596085495	56.6325188043	1117.81998093	249.636614861	311.884731945	973.585509717
47	287.386378883	56.178631974	1120.31934272	250.780663946	311.321968028	974.448396851
48	288.183565546	55.7122455492	1122.814865	251.907688987	310.736417869	975.316790019
49	288.987645484	55.2333595299	1125.30654775	253.017689982	310.128081468	976.190689223
50	289.798618698	54.7419739162	1127.79439097	254.110666932	309.496958825	977.070094461
51	290.616485187	54.238088708	1130.27839467	255.186619836	308.843049941	977.955005734
52	291.441244952	53.7217039053	1132.75855885	256.245548696	308.166354815	978.845423042
53	292.272897992	53.1928195082	1135.23488351	257.28745351	307.466873447	979.741346385
54	293.111444307	52.6514355166	1137.70736864	258.31233428	306.744605838	980.642775762
55	293.956883898	52.0975519306	1140.17601425	259.321462042	306.005785155	981.551834078
56	294.809216764	51.5311687501	1142.64082034	260.32360041	305.293388141	982.483158425
57	295.668853996	50.9517381237	1145.1012631	261.320417516	304.615595311	983.439534939
58	296.544365166	50.3478395708	1147.54642342	262.31191336	303.972406665	984.420963618
59	297.43916768	49.7149187909	1149.97194693	263.298087943	303.363822204	985.427444463
60	298.353261536	49.0529757838	1152.37783364	264.278941263	302.789841927	986.458977473
61	299.286646737	48.3620105497	1154.76408355	265.254473321	302.250465834	987.51556265
62	300.23932328	47.6420230885	1157.13069664	266.224684118	301.745693926	988.597199992
63	301.211291167	46.8930134002	1159.47767294	267.189573652	301.275526202	989.7038895
64	302.202550397	46.1149814849	1161.80501242	268.149141924	300.839962662	990.835631174
65	303.21310097	45.3079273425	1164.1127151	269.103388935	300.439003307	991.992425014
66	304.242942887	44.471850973	1166.40078098	270.052314683	300.072648135	993.17427102
67	305.292076147	43.6067523764	1168.66921005	270.991146453	299.735265749	994.380722616
68	306.36050075	42.7126315528	1170.91800231	271.880206064	299.380039279	995.608067188
69	307.448216697	41.7894885021	1173.14715777	272.710619613	298.996498273	996.85547442
70	308.555223987	40.8373232243	1175.35667642	273.482387099	298.584642732	998.122944311
