	RHX	RHY	RHZ	LHX	LHY	LHZ
0	437.203942566	292.931073601	407.193937551	67.5773462152	237.472832012	285.573743178
1	436.125436905	294.598711776	409.726869961	67.6102484774	237.724695982	285.816196696
2	435.051551398	296.232287537	412.279999277	67.6494373019	237.97688507	286.058576334
3	433.982286043	297.831800883	414.853325498	67.6949126888	238.229399276	286.300882092
4	432.917640841	299.397251815	417.446848625	67.7466746381	238.482238598	286.54311397
5	431.857615792	300.928640332	420.060568657	67.8047231497	238.735403039	286.785271967
6	430.802210896	302.425966434	422.694485594	67.8690582237	238.988892596	287.027356085
7	429.751426154	303.889230121	425.348599437	67.9396798601	239.242707271	287.269366322
8	428.705261564	305.318431394	428.022910186	68.0165880589	239.496847064	287.511302679
9	427.663717128	306.713570252	430.71741784	68.09978282	239.751311973	287.753165156
10	426.626792844	308.074646696	433.432122399	68.1892641435	240.006102001	287.994953753
11	425.594488713	309.401660724	436.167023864	68.2850320293	240.261217145	288.23666847
12	424.566804736	310.694612339	438.922122234	68.3870864775	240.516657407	288.478309307
13	423.543740912	311.953501538	441.69741751	68.4954274881	240.772422787	288.719876263
14	422.52529724	313.178328323	444.492909691	68.6100550611	241.028513283	288.961369339
15	421.511473722	314.369092693	447.308598777	68.7309691964	241.284928898	289.202788536
16	420.502270356	315.525794648	450.144484769	68.8581698941	241.541669629	289.444133852
17	419.500393394	316.65124015	452.997559668	68.9933630586	241.798011385	289.666089043
18	418.511247876	317.751033392	455.861815763	69.1460701419	242.049912663	289.760841102
19	417.534983832	318.82532993	458.737086299	69.3177647228	242.296747983	289.711704444
20	416.571601261	319.874129762	461.623371275	69.5052228416	242.491664042	289.533717791
21	415.621100164	320.89743289	464.520670691	69.6900796491	242.409896999	289.311226815
22	414.68348054	321.895239314	467.428984548	69.8570671526	242.219108051	289.103243141
23	413.758742388	322.867549032	470.348312845	70.0030731767	241.968795628	288.921315269
24	412.846885711	323.814362046	473.278655583	70.1280977213	241.658959731	288.765443199
25	411.947910506	324.735678355	476.220012761	70.2321407866	241.289600359	288.635626932
26	411.061816775	325.631497959	479.17238438	70.3152023725	240.860717513	288.531866467
27	410.188604517	326.501820859	482.135770439	70.3488929046	240.434426029	288.455191179
28	409.328273732	327.346647054	485.110170939	70.2899563552	240.105367734	288.40716948
29	408.48082442	328.165976545	488.095585878	70.1379356251	239.874542735	288.387817946
30	407.646256582	328.95980933	491.092015259	69.8928307145	239.741951032	288.397136576
31	406.824570217	329.728145411	494.09945908	69.5546416233	239.707592625	288.43512537
32	406.015765326	330.470984787	497.117917341	69.1410156155	239.753694734	288.49128841
33	405.219841907	331.188327459	500.147390042	68.7711276165	239.760234805	288.494745009
34	404.439583601	331.886038887	503.186142655	68.4672333455	239.704798827	288.432258316
35	403.678788088	332.572121242	506.231808781	68.2293328024	239.5873868	288.30382833
36	402.937477462	333.246621077	509.284374657	68.0510024771	239.419807461	288.125722254
37	402.215651722	333.909538391	512.34384028	67.9187890768	239.226792836	287.93200984
