	RHX	RHY	RHZ	LHX	LHY	LHZ
0	205.212310408	-195.897731037	1126.69013853	73.920057498	487.840431044	909.774710306
1	206.653848919	-197.255176269	1132.12629578	76.2189761225	489.733830034	912.979939895
2	208.052544409	-198.616643233	1137.57105035	78.4397700495	491.729117339	916.167154133
3	209.408396879	-199.982131926	1143.02440225	80.582439279	493.826292958	919.336353021
4	210.721406329	-201.351642351	1148.48635148	82.6469838111	496.02535689	922.487536558
5	211.991572758	-202.725174506	1153.95689803	84.6334427657	498.326136353	925.620800183
6	213.218896167	-204.102728392	1159.4360419	86.5591887768	500.651900884	928.778526371
7	214.403376556	-205.484304008	1164.9237831	88.4385596384	502.939324127	931.995693768
8	215.545013925	-206.869901355	1170.42012162	90.2686024875	505.180143073	935.272192993
9	216.64371411	-208.259506877	1175.92507344	92.0427728303	507.356044238	938.607781622
10	217.66479194	-209.648127287	1181.44452286	93.7657928916	509.462136504	942.004756932
11	218.580161369	-211.031719312	1186.98323464	95.4795841387	511.462712466	945.482608762
12	219.389822398	-212.41028295	1192.54120878	97.1936477388	513.349679326	949.045754332
13	220.093775026	-213.783818203	1198.11844528	98.8777700309	515.192149054	952.657717806
14	220.702239293	-215.142741832	1203.71454095	100.461690296	517.150838909	956.233676021
15	221.271668917	-216.434117693	1209.32726859	101.942547997	519.232292203	959.770175555
16	221.810705855	-217.649842303	1214.95628727	103.320343133	521.436508935	963.267216408
17	222.319350107	-218.789915662	1220.60159698	104.595075704	523.763489107	966.72479858
18	222.797601673	-219.854337769	1226.26319773	105.76674571	526.213232717	970.142922071
19	223.245460552	-220.843108624	1231.94108951	106.841681559	528.766342942	973.527914189
20	223.662926745	-221.756228229	1237.63527232	107.840288991	531.360275359	976.900177127
21	224.050000252	-222.593696581	1243.34574617	108.764117924	533.990279407	980.261260535
22	224.406681072	-223.355513683	1249.07251106	109.61316836	536.656355086	983.611164413
23	224.723858926	-224.062018182	1254.81117964	110.387440296	539.358502395	986.949888761
24	224.974252465	-224.774115538	1260.54861375	111.086933734	542.096721336	990.277433578
25	225.156030112	-225.495894736	1266.28393132	111.711648674	544.871011907	993.593798865
26	225.269191867	-226.227355777	1272.01713237	112.273493729	547.664076965	996.909354238
27	225.313737729	-226.968498662	1277.74821688	112.823826703	550.401319808	1000.26882033
28	225.2896677	-227.719323389	1283.47718486	113.368552934	553.074162992	1003.67733931
29	225.196981778	-228.479829959	1289.20403632	113.90767242	555.682606519	1007.13491117
30	225.035679964	-229.250018373	1294.92877124	114.441185162	558.226650387	1010.64153592
31	224.805762258	-230.029888629	1300.65138963	114.96909116	560.706294597	1014.19721355
32	224.509246431	-230.822628795	1306.37137874	115.491390413	563.121539149	1017.80194407
33	224.168733256	-231.663947946	1312.08299529	115.981722486	565.504246519	1021.43353409
34	223.790532805	-232.563815956	1317.78463577	116.412293612	567.888011679	1025.0685835
35	223.374645077	-233.522232824	1323.47630018	116.783098955	570.272840478	1028.70708822
36	222.921070073	-234.539198551	1329.15798852	117.094138513	572.658732914	1032.34904824
37	222.427268959	-235.609512836	1334.82973797	117.345412288	575.045688989	1035.99446357
38	221.865683442	-236.676727947	1340.49195203	117.53692028	577.433708702	1039.64333421
39	221.228783485	-237.72542009	1346.14474097	117.669325485	579.822787292	1043.29560614
40	220.516569091	-238.755589264	1351.78810477	117.769720986	582.212730186	1046.94907184
41	219.729040257	-239.767235472	1357.42204345	117.852276631	584.603435623	1050.60257674
42	218.865102341	-240.761024255	1363.04625306	117.916992419	586.994903603	1054.25612087
43	217.906869523	-241.747830202	1368.65576741	117.957922876	589.385747841	1057.91044483
44	216.848048954	-242.731479369	1374.24883924	117.912247979	591.76132083	1061.57337405
45	215.688640634	-243.711971753	1379.82546854	117.763123069	594.117694965	1065.24700686
46	214.428644563	-244.689307357	1385.38565531	117.510548145	596.454870245	1068.93134325
47	213.068060742	-245.663486179	1390.92939956	117.115160998	598.769768967	1072.61646896
48	211.62574721	-246.635033562	1396.4583969	116.400511174	601.048594594	1076.25794088
49	210.156153552	-247.605466342	1401.97754319	115.345307638	603.289682397	1079.85039638
50	208.662708224	-248.574880031	1407.48714668	113.94955039	605.493032375	1083.39383547
51	207.145411227	-249.543274626	1412.9872074	112.554266677	607.673689072	1086.95102134
52	205.604262561	-250.510650129	1418.47772532	111.855112615	609.862341617	1090.64998363
53	204.032483182	-251.475135176	1423.95680092	111.872553128	612.059892826	1094.49448874
54	202.377034606	-252.422088434	1429.40957245	112.509953874	614.252900612	1098.46625891
55	200.626636392	-253.348395925	1434.83287904	112.907192358	616.321719683	1102.40260754
56	198.78128854	-254.254057649	1440.2267207	112.861164113	618.238097677	1106.26511874
57	196.84099105	-255.139073605	1445.59109742	112.436508591	620.019431299	1110.07012686
58	194.805743922	-256.003443794	1450.92600921	112.221568463	621.824063848	1113.96630568
59	192.675547156	-256.847168215	1456.23145607	112.357696733	623.690038291	1117.98937502
60	190.450400751	-257.67024687	1461.50743799	112.681866833	625.594324917	1122.09365771
61	188.130304709	-258.472679756	1466.75395497	112.486186284	627.436924325	1126.08081475
62	185.715259029	-259.254466876	1471.97100702	111.688554914	629.206238754	1129.92784314
63	183.20526371	-260.015608228	1477.15859414	110.809623284	630.941110577	1133.75631504
64	180.612549454	-260.74089231	1482.31307488	110.780125231	632.710975828	1137.78355725
65	177.961006511	-261.400606469	1487.42733642	111.362837921	634.511538954	1141.95460306
66	175.251257374	-261.993976498	1492.50119342	111.122318085	636.310965587	1145.93666186
67	172.483302043	-262.521002398	1497.53464589	109.922766283	638.109563729	1149.69611215
68	169.657140518	-262.981684169	1502.52769382	109.34703465	640.002310753	1153.56135871
69	166.768102855	-263.384462939	1507.47956201	109.843539129	642.013907269	1157.62633707
70	163.782487704	-263.790255351	1512.38465607	109.222255367	643.978110252	1161.45087438
71	160.693611201	-264.211142777	1517.2418665	106.898743501	645.83939293	1164.90761466
72	157.501473346	-264.64712522	1522.0511933	108.540439197	647.659197664	1168.809752
73	154.206074138	-265.098202677	1526.81263647	108.020456025	649.288046725	1172.80197251
74	150.813439059	-265.563139872	1531.52843403	109.620900581	649.3864676	1177.1683355
75	147.428406179	-266.020444044	1536.23752573	111.242008853	649.754043722	1180.81491813
76	144.089134671	-266.462292215	1540.95408493	113.260923301	652.22087641	1183.07846657
77	140.795624536	-266.888684384	1545.67811165	115.658305689	650.569649348	1184.45277478
78	137.547875772	-267.299620552	1550.40960587	115.429340652	653.227540972	1180.88734921
79	134.318409587	-267.66344736	1555.14165351	114.454066668	656.591627278	1178.35000867
80	131.01371557	-267.872448339	1559.85072589	113.141524676	655.539396901	1174.51975494
81	127.626062818	-267.917718113	1564.53487778	111.060551666	656.209796048	1170.84646021
82	124.155451333	-267.799256681	1569.1941092	107.883414664	658.212911169	1168.81132643
83	120.655622653	-267.515408717	1573.83972129	109.037529474	655.578045685	1166.70086609
84	117.216679	-267.063398924	1578.4906614	111.395608658	652.059020301	1165.66609214
85	113.840040207	-266.44318357	1583.1472281	112.298449744	648.185782568	1164.92355593
86	110.525706272	-265.654762653	1587.80942139	116.440629242	644.821952391	1164.00381515
87	107.273677196	-264.698136175	1592.47724127	118.134437229	640.873107257	1163.47613926
88	104.083952979	-263.573304134	1597.15068774	117.719629875	636.456218113	1163.21402339
