	RHX	RHY	RHZ	LHX	LHY	LHZ
0	-290.790534264	-271.715797565	834.054928959	-242.699394961	312.659472823	843.551068421
1	-285.826235103	-273.035568962	837.739948215	-237.108021241	311.034047176	846.604363908
2	-280.50583864	-273.539053695	841.135640273	-231.683140653	309.421852491	849.94095146
3	-275.1866652	-273.855375231	844.589933355	-226.398290626	307.772989192	853.487944408
4	-270.262332351	-274.203173154	848.514548502	-221.201614428	305.989672798	857.102512172
5	-265.772498729	-274.603950894	852.949941871	-216.131018995	304.05903168	860.814770387
6	-261.448897261	-274.981963326	857.585225931	-211.261424423	301.961415944	864.68933969
7	-257.186201805	-275.304865505	862.292769704	-206.593681961	299.698728113	868.727697561
8	-253.222625687	-275.576842064	867.213792771	-202.062087646	297.432196074	872.923518716
9	-249.659941133	-275.79968081	872.408628579	-197.626587764	295.252584324	877.266467969
10	-246.498148144	-275.973381744	877.877277126	-193.286058737	293.118679356	881.718559306
11	-243.716881996	-276.09174962	883.59809182	-189.040318151	291.023790036	886.273625589
12	-241.16817576	-276.109770741	889.413791854	-184.889366005	288.967916365	890.931666817
13	-238.822506653	-276.018463845	895.292996112	-180.839758407	286.928395477	895.686746439
14	-236.679343734	-275.818758142	901.235609258	-176.899040382	284.879146058	900.532032442
15	-234.684318752	-275.605804953	907.231868779	-173.067221083	282.820136474	905.467516537
16	-232.801150337	-275.44310126	913.275259892	-169.344300509	280.751366726	910.493198726
17	-231.029838492	-275.330647063	919.365782598	-165.840710962	278.638058854	915.644825904
18	-229.37870413	-275.270160023	925.504171528	-162.698678395	276.435422267	920.968436559
19	-228.244530426	-275.343546855	931.725457654	-159.82226355	274.173076925	926.424036847
20	-227.838660009	-275.594874482	938.047435479	-156.881104107	271.953029476	931.874086044
21	-227.763063976	-275.968012158	944.383835005	-153.853724973	269.784682374	937.310016783
22	-227.786318466	-276.424332507	950.68519775	-150.958084354	267.699885351	942.835931041
23	-227.972940002	-276.717178426	956.995431481	-148.303036381	265.714545013	948.503820114
24	-228.325559107	-276.75042499	963.334096875	-145.835302684	263.767526831	954.270215917
25	-228.575853622	-276.81914238	969.66946454	-143.36547569	261.641494152	959.980586983
26	-228.662784276	-276.990454642	975.994316513	-140.878353089	259.319445326	965.622536725
27	-228.623727135	-277.267623017	982.309428025	-138.509398303	256.996166851	971.307162119
28	-228.991678888	-277.69715399	988.62585415	-136.34632391	254.797782999	977.106398462
29	-229.982726106	-278.305148345	994.862840577	-134.360851329	252.702036286	983.003748147
30	-231.660228885	-279.107916589	1000.89487367	-132.428232025	250.610739729	988.926433388
31	-233.82012078	-280.130431663	1006.77244503	-130.533771674	248.512326212	994.865867837
32	-235.695639091	-281.465676786	1012.68915475	-128.711893337	246.433057132	1000.83460735
33	-239.147212079	-283.506083981	1017.28508681	-126.991561321	244.395029398	1006.84321668
34	-243.85962308	-284.662477884	1021.15541006	-125.372775626	242.39824301	1012.89169585
35	-248.025561633	-284.820660633	1025.15785206	-123.855536252	240.442697968	1018.98004483
36	-246.617314569	-281.771695573	1029.87968422	-122.437260497	238.525425652	1025.1065642
37	-242.501251834	-278.571603435	1033.19687005	-121.062701645	236.58292416	1031.23490097
38	-237.997834292	-275.808536631	1036.65630628	-119.709555139	234.589556096	1037.3503785
39	-232.828854464	-273.891373336	1039.74975128	-118.377820978	232.545321461	1043.45299679
40	-228.627015287	-271.257086891	1043.68795179	-117.048334298	230.455232144	1049.53981725
41	-223.969264924	-267.967049936	1046.34618759	-115.467441033	228.385622361	1055.57194678
42	-218.476874108	-265.033693123	1047.60614889	-113.662348109	226.308120813	1061.54588949
43	-212.849353052	-262.279079195	1048.32563982	-111.94219515	224.079966853	1067.48671184
44	-207.086701758	-259.703208152	1048.5046604	-110.326748591	221.69203884	1073.39601857
45	-201.188920225	-257.306079995	1048.14321061	-108.757105798	219.232044094	1079.28744723
46	-195.185066989	-255.081480816	1047.34704342	-107.176091573	216.783799166	1085.17381695
47	-189.195479879	-253.00367745	1046.55410526	-105.305478413	214.138251221	1090.90018988
48	-183.233293233	-251.069861239	1045.81219603	-103.358859376	210.43028349	1095.96183817
49	-177.298507051	-249.280032181	1045.12131573	-102.525641864	205.729258812	1100.41794499
50	-171.363224175	-247.568696041	1044.44790003	-103.122027291	200.06409608	1103.46904242
51	-165.378056198	-245.819903518	1043.73252756	-104.597996743	193.689218222	1104.03873775
52	-159.342057418	-244.031434378	1042.97406049	-104.859926917	187.64777812	1106.46983539
53	-153.255227833	-242.203288622	1042.17249881	-103.247767737	183.516658688	1111.20383894
54	-147.121389778	-240.340264037	1041.34513183	-100.569882757	179.336187017	1115.34879599
55	-140.997237089	-238.513522632	1040.74839869	-96.1110212101	174.850486401	1117.35849058
56	-134.901655739	-236.746770049	1040.46772495	-91.1341488894	170.827147684	1118.70699466
57	-128.834645728	-235.040006288	1040.50311063	-85.8880720862	167.025537706	1119.80515392
58	-122.796207057	-233.393231349	1040.85455571	-80.4435248534	163.419978627	1120.75183637
59	-116.764076552	-231.814609015	1041.50317924	-74.9158666797	159.973364477	1121.70628266
60	-110.70845687	-230.315065811	1042.42371068	-69.3071884044	156.685022726	1122.67137897
61	-104.62919506	-228.894657821	1043.61602031	-63.6174900274	153.554953374	1123.64712529
62	-98.5265536777	-227.55339901	1045.0801954	-57.8467715487	150.583156422	1124.63352162
63	-92.4967120472	-226.29640435	1046.84820634	-51.9950329684	147.76963187	1125.63056796
64	-86.6175045329	-225.127813201	1048.94592556	-46.0525615448	145.154467343	1126.65178814
65	-80.8889311348	-224.047625561	1051.37335306	-39.9961467141	142.833460345	1127.72950004
66	-75.3109918529	-223.055841431	1054.13048885	-33.824784088	140.810756312	1128.86510217
67	-69.8836866872	-222.152460811	1057.21733291	-27.5471205793	139.086098597	1130.06457317
68	-64.6070156377	-221.337483702	1060.63388526	-21.2493694813	137.656928338	1131.38752264
69	-59.481850666	-220.610548363	1064.37838171	-14.9537069188	136.522587332	1132.8492836
70	-54.5512579582	-219.953788499	1068.36368894	-8.66125301601	135.681601083	1134.45298619
71	-49.8391620723	-219.357278846	1072.54140179	-2.45968277245	135.018556909	1136.44363476
72	-45.339480597	-218.82068893	1076.90715882	3.59588020206	134.460891779	1138.97527006
73	-40.8487160844	-218.332962155	1081.31504058	9.50007313909	134.018073245	1142.04360898
74	-36.2676951185	-217.888710146	1085.69393398	15.1184481152	133.927458686	1145.54127125
75	-31.5864052788	-217.499427216	1090.00508757	20.3926692905	134.292035501	1149.42166545
76	-26.765304684	-217.210507651	1094.09546088	25.2701510879	134.96249309	1153.73825671
77	-21.7728051652	-216.985791543	1097.91735534	29.5891197644	135.479493817	1158.65552467
78	-16.3978240034	-216.512433431	1101.22534535	33.3601811062	135.827110063	1164.13472369
79	-10.8083378338	-215.842174951	1104.25911334	36.7523775423	136.131188418	1169.78890993
80	-6.11257039322	-215.587049233	1108.53905728	39.8403818695	136.379537953	1175.52876435
81	-1.68830243403	-215.343155146	1113.16476431	42.9716013248	136.230635667	1181.28164389
82	3.29306377078	-214.598979451	1116.93848037	46.2177316526	135.750676954	1187.020792
83	7.34337628521	-214.359702051	1121.91396154	49.5352032881	135.577797302	1192.70407621
84	11.5696768858	-213.944791473	1126.62129468	52.9189435489	135.786293039	1198.32659116
85	15.8961130282	-213.43643322	1131.15849515	56.4411274124	136.249506298	1203.8492098
86	19.9976286566	-212.975914642	1136.01959602	60.5042959282	136.238067915	1209.05455483
87	24.1458302869	-212.224222226	1140.70630352	63.8155438752	137.361119158	1214.66777256
88	27.6696505797	-211.586476405	1145.95506573	67.4904097645	138.005979356	1220.06249876
89	30.9495207344	-211.26593814	1151.35699346	71.7917873407	137.362550545	1224.96681832
90	34.604407224	-211.243697126	1156.52646173	74.2621054132	137.424803299	1230.92279086
91	38.5618947843	-210.688814703	1161.40546849	76.4620710963	136.961697344	1237.09410217
92	42.1746615612	-208.986331619	1166.38295242	78.4091141574	136.872964583	1243.45138694
93	45.8210911579	-207.586674342	1171.22554105	80.6541762569	136.395793351	1249.52887499
94	49.7072588517	-206.489247478	1176.23784639	82.6424988048	136.672697681	1255.85417773
95	53.9673394789	-205.166036178	1180.99526631	85.1242885633	136.378033639	1261.91628679
96	58.4617973095	-204.990580282	1184.72279569	87.3568706468	136.0902961	1268.11585827
97	62.8981600171	-203.413776807	1190.09653034	89.0952633829	135.493605303	1274.37210069
98	67.37818863	-203.043179809	1193.92637169	90.6052966826	133.593269996	1280.42077094
99	72.3762599662	-202.930770223	1196.79386006	93.1512764842	129.953289143	1285.30656709
100	78.1499657541	-200.026514551	1201.56529688	95.5053183798	126.530765266	1289.60292693
101	84.060482408	-200.162975955	1203.29599448	98.292084151	119.318026573	1291.73718874
102	90.0764787175	-202.469322751	1202.66970314	98.076134265	116.252527549	1296.22564113
103	96.3912982615	-202.108297618	1203.64257649	98.6059394025	107.795599225	1298.22640647
104	102.952082938	-199.430095679	1205.9155213	96.9388112433	102.37138735	1301.7410194
105	109.324093207	-198.630590115	1205.96976902	92.8408944133	101.251595278	1307.32496395
106	115.424998165	-200.503924744	1203.1395708	90.0153091258	96.4174034195	1310.93087237
107	121.518701465	-201.747662814	1200.58157222	88.2993649054	88.4206965749	1312.85593746
108	127.783002113	-199.401646022	1201.16776686	84.8253499422	84.5078691245	1316.85445521
109	128.1819334	-196.483192012	1206.25673628	79.3491032924	85.3183203757	1323.24455817
110	126.818609639	-194.116793603	1212.14786932	74.7036507261	84.0748819017	1328.29161561
111	125.671148445	-192.02528935	1217.79018537	71.6951519986	78.8955505256	1330.93359299
112	124.604672753	-189.958900733	1223.5783038	66.5807857305	79.5521962883	1336.11649572
113	123.5995663	-187.879131129	1229.56519698	68.7172457929	80.8264770397	1338.36935318
114	122.64596632	-185.641116019	1235.52175502	74.4437533574	84.3756505779	1332.85670961
115	121.738122319	-183.160392039	1241.31439522	79.7499345406	85.4230157849	1328.75020665
116	120.873665399	-180.441924044	1246.94600614	84.5470143967	83.2242259797	1327.18132289
117	119.950083959	-177.700560843	1252.54158709	89.3076239406	83.8186067134	1323.13980943
118	118.912741803	-175.050811639	1258.16775969	94.0950758446	87.6121194435	1316.16411585
119	117.761638931	-172.492676434	1263.82452393	98.5957585823	85.9388187448	1311.98932915
120	116.496775343	-170.026155228	1269.51187981	97.1792446995	81.508651192	1315.05495381
121	115.118151038	-167.651248019	1275.22982734	93.5880857558	78.5057485873	1319.84766171
122	113.625766018	-165.367954809	1280.97836651	89.9625876978	75.930001497	1324.80157648
123	111.980981606	-163.264546405	1286.75783523	86.5920970891	73.5279739754	1329.75730261
