30165	502.73333	443.212	27.639	1330.014	243.159	279.628	851.348
30166	502.75000	442.089	30.943	1330.451	243.322	279.727	851.339
30167	502.76667	440.938	34.577	1330.531	243.542	279.795	851.357
30168	502.78333	439.505	38.596	1330.023	243.794	279.864	851.415
30169	502.80000	437.634	42.867	1328.838	244.125	279.880	851.394
30170	502.81667	435.221	47.362	1327.030	244.498	279.905	851.309
30171	502.83333	432.291	51.992	1324.965	244.972	279.942	851.184
30172	502.85000	429.187	56.530	1322.960	245.624	279.962	851.092
30173	502.86667	426.287	60.621	1321.281	246.537	279.853	851.043
30174	502.88333	424.015	64.286	1320.332	247.560	279.750	851.107
30175	502.90000	422.097	67.636	1319.742	248.650	279.672	851.345
30176	502.91667	420.582	70.673	1319.755	249.631	279.667	851.580
30177	502.93333	419.306	73.538	1319.958	250.395	279.628	851.760
30178	502.95000	417.894	76.107	1320.427	250.972	279.707	852.032
30179	502.96667	416.610	78.669	1321.340	251.329	279.890	852.279
30180	502.98333	415.482	80.882	1322.386	251.535	280.234	852.518
30181	503.00000	414.536	82.779	1323.602	251.624	280.661	852.735
30182	503.01667	413.791	84.574	1324.902	251.669	281.234	852.921
30183	503.03333	413.113	86.309	1326.448	251.687	281.893	853.060
30184	503.05000	412.359	87.887	1327.853	251.663	282.615	853.149
30185	503.06667	411.534	89.317	1329.129	251.651	283.287	853.110
30186	503.08333	410.573	90.663	1330.406	251.686	284.002	853.059
30187	503.10000	409.751	91.976	1331.659	251.569	284.728	852.929
30188	503.11667	408.800	93.150	1332.550	251.417	285.484	852.806
30189	503.13333	407.938	94.239	1333.262	251.300	286.093	852.665
30190	503.15000	407.050	95.108	1333.718	251.114	286.639	852.453
30191	503.16667	406.262	95.979	1334.014	250.958	287.113	852.277
30192	503.18333	405.365	96.740	1334.104	250.770	287.540	852.130
30193	503.20000	404.549	97.441	1334.052	250.626	287.922	851.966
30194	503.21667	403.770	98.207	1333.905	250.417	288.374	851.729
30195	503.23333	403.055	98.933	1333.808	250.267	288.826	851.609
30196	503.25000	402.405	99.650	1333.702	250.077	289.310	851.539
30197	503.26667	401.804	100.481	1333.643	250.040	289.729	851.487
30198	503.28333	401.333	101.259	1333.654	250.069	290.161	851.422
30199	503.30000	400.872	102.052	1333.846	250.108	290.571	851.331
30200	503.31667	400.417	102.802	1334.110	250.206	290.949	851.290
30201	503.33333	400.218	103.597	1334.628	250.373	291.257	851.277
30202	503.35000	400.064	104.179	1335.178	250.628	291.557	851.283
30203	503.36667	400.109	104.867	1335.857	250.858	291.814	851.285
30204	503.38333	400.357	105.677	1336.588	251.152	292.055	851.301
30205	503.40000	400.716	106.445	1337.547	251.448	292.247	851.308
30206	503.41667	401.367	107.093	1338.693	251.686	292.438	851.225
30207	503.43333	402.220	107.759	1339.843	251.862	292.653	851.196
30208	503.45000	403.142	108.183	1340.948	251.964	292.923	851.229
30209	503.46667	404.307	108.486	1342.064	252.002	293.180	851.241
30210	503.48333	405.510	108.658	1343.004	252.041	293.526	851.300
30211	503.50000	406.918	108.847	1343.945	252.025	293.943	851.352
30212	503.51667	408.391	108.909	1344.862	251.991	294.440	851.431
30213	503.53333	409.760	108.911	1345.781	251.908	294.974	851.510
30214	503.55000	411.046	108.890	1346.765	251.796	295.511	851.609
